Category,Subtype,Name,Latitude,Longitude
Food & Dining,restaurant,Kudu,24.689841,46.686448
Food & Dining,cafe,Urth Caffe,24.689646,46.686309
Food & Dining,restaurant,Hashim Restaurant,24.706236,46.699387
Food & Dining,fast_food,ماكدونالدز,24.696811,46.703743
Food & Dining,restaurant,Unnamed,24.707201,46.690171
Food & Dining,restaurant,Wooden Bakery,24.694013,46.722645
Food & Dining,cafe,Krispy Kreme,24.737534,46.797695
Food & Dining,fast_food,Burger King,24.73732,46.797351
Food & Dining,restaurant,Unnamed,24.737729,46.797609
Food & Dining,cafe,Krispy Creme,24.723316,46.774821
Food & Dining,fast_food,Kudu,24.710519,46.693732
Food & Dining,restaurant,مطعم باب توما,24.710645,46.693098
Food & Dining,fast_food,Burger King,24.72976,46.787305
Food & Dining,fast_food,بيتزا هت,24.732906,46.677955
Food & Dining,restaurant,Unnamed,24.698902,46.68863
Food & Dining,restaurant,Roma Restaurant,24.703405,46.682054
Food & Dining,restaurant,بيتزا هت,24.705228,46.685498
Food & Dining,restaurant,Makani,24.709955,46.691162
Food & Dining,restaurant,Lebanon Al Kabeer,24.710442,46.692439
Food & Dining,restaurant,Indonesian,24.709896,46.690991
Food & Dining,cafe,Unnamed,24.695071,46.682365
Food & Dining,restaurant,The Pizza Company,24.702657,46.679982
Food & Dining,restaurant,Chinese Golden Palace,24.703473,46.681378
Food & Dining,restaurant,Gulf Royal Chinese Restaurant,24.702889,46.681163
Food & Dining,restaurant,Unnamed,24.695022,46.682182
Food & Dining,cafe,Starbucks,24.693078,46.694869
Food & Dining,restaurant,Unnamed,24.700267,46.691645
Food & Dining,cafe,Urth Caffe,24.692205,46.670906
Food & Dining,cafe,مقهى التحلية,24.70255,46.697356
Food & Dining,restaurant,Unnamed,24.702391,46.69687
Food & Dining,fast_food,Kudu,24.692001,46.671003
Food & Dining,restaurant,Unnamed,24.691786,46.670885
Food & Dining,restaurant,Steak House,24.693744,46.697707
Food & Dining,cafe,Unnamed,24.698432,46.689382
Food & Dining,restaurant,Unnamed,24.697672,46.68759
Food & Dining,restaurant,Unnamed,24.698383,46.687386
Food & Dining,restaurant,Chinese restaurant,24.694133,46.685273
Food & Dining,restaurant,Pizza Hut,24.687817,46.687805
Food & Dining,restaurant,Unnamed,24.665667,46.699821
Food & Dining,restaurant,Unnamed,24.655254,46.744045
Food & Dining,restaurant,Unnamed,24.694523,46.732211
Food & Dining,fast_food,McDonald's,24.68678,46.733841
Food & Dining,cafe,د.كيف,24.692621,46.732495
Food & Dining,restaurant,Al Rabe'a,24.69752,46.780503
Food & Dining,restaurant,Al Yamamah Restaurant,24.715966,46.791818
Food & Dining,fast_food,Krispy Kreme,24.767607,46.759626
Food & Dining,cafe,Seatle's Best,24.767218,46.755764
Food & Dining,cafe,Donut House,24.711932,46.675148
Food & Dining,restaurant,Planet Hollywood,24.711669,46.675223
Food & Dining,restaurant,Shanghai Express,24.712127,46.675094
Food & Dining,restaurant,Aladdin,24.711776,46.67504
Food & Dining,fast_food,Kudu,24.700802,46.676714
Food & Dining,fast_food,Domino's Pizza,24.700967,46.676596
Food & Dining,restaurant,Kany Restaurant,24.700831,46.677036
Food & Dining,fast_food,Pizza Inn,24.700899,46.676671
Food & Dining,fast_food,Burger King,24.7007,46.678508
Food & Dining,fast_food,Kudu,24.698764,46.690189
Food & Dining,fast_food,Burger King,24.723372,46.775054
Food & Dining,cafe,Unnamed,24.701944,46.691637
Food & Dining,fast_food,Fish & Chips,24.700687,46.692892
Food & Dining,restaurant,Finzione,24.704435,46.701695
Food & Dining,restaurant,Barbecue Nation,24.704595,46.701856
Food & Dining,restaurant,Reyash,24.704503,46.701931
Food & Dining,fast_food,McDonald's,24.711896,46.697302
Food & Dining,restaurant,Saadiddin Restaurant,24.725446,46.778086
Food & Dining,fast_food,Hardees,24.724666,46.778862
Food & Dining,restaurant,Forchetta Italian Grill,24.724413,46.778962
Food & Dining,cafe,Krispy Kreme,24.724476,46.77885
Food & Dining,fast_food,Cinnabon,24.737594,46.797804
Food & Dining,cafe,Seatle's Best,24.737531,46.797337
Food & Dining,restaurant,Unnamed,24.685461,46.625622
Food & Dining,cafe,Unnamed,24.682011,46.623401
Food & Dining,fast_food,Kudu,24.68217,46.623595
Food & Dining,cafe,Java Cafe,24.688344,46.718533
Food & Dining,restaurant,Al Kafoura Rest. & Sweets,24.68434,46.718445
Food & Dining,fast_food,McDonald's,24.743068,46.808466
Food & Dining,fast_food,KFC,24.742035,46.806971
Food & Dining,fast_food,Domino's,24.687916,46.724622
Food & Dining,restaurant,Al Nafoura Rest. & Sweets,24.688492,46.723855
Food & Dining,cafe,Al Shurfa Cafe & Restaurant,24.703633,46.743159
Food & Dining,cafe,Cafe Coffee,24.754501,46.742311
Food & Dining,cafe,Unnamed,24.6938,46.812976
Food & Dining,fast_food,ماكدونالدز,24.799778,46.740966
Food & Dining,fast_food,McDonald's,24.776512,46.728715
Food & Dining,restaurant,Crown Plaza hotel Riyadh,24.689744,46.717354
Food & Dining,cafe,Unnamed,24.865811,46.94585
Food & Dining,restaurant,Quattro,24.711243,46.673236
Food & Dining,fast_food,ديري كوين,24.70077,46.69232
Food & Dining,fast_food,هرفي,24.675606,46.675134
Food & Dining,restaurant,Yamal Asham,24.689474,46.700071
Food & Dining,fast_food,ماما نورة,24.69158,46.701766
Food & Dining,restaurant,French Corner,24.692535,46.701927
Food & Dining,restaurant,Italian,24.770735,46.672008
Food & Dining,restaurant,Buffalo,24.70174,46.695167
Food & Dining,bakery,Unnamed,24.750709,46.823311
Food & Dining,restaurant,Vapiano,24.698854,46.690779
Food & Dining,restaurant,مطعم هرفي,24.73104,46.762515
Food & Dining,fast_food,Kudu,24.848512,46.764178
Food & Dining,fast_food,Subway,24.689811,46.686603
Food & Dining,restaurant,Pizza Fusion,24.693662,46.697429
Food & Dining,restaurant,Darbar Restaurant,24.683302,46.688533
Food & Dining,restaurant,Lucky Cafe,24.683004,46.68925
Food & Dining,restaurant,بر وسمن,24.586747,46.667303
Food & Dining,restaurant,Al Khozana - Garden BBQ,24.691491,46.685418
Food & Dining,fast_food,Subway,24.69129,46.710692
Food & Dining,fast_food,Abdel Wahab,24.694965,46.699662
Food & Dining,fast_food,على خفيف,24.682234,46.69786
Food & Dining,fast_food,هرفي,24.594638,46.603674
Food & Dining,fast_food,ماكدونالدز,24.670316,46.727757
Food & Dining,restaurant,Koushari Express,24.670807,46.730388
Food & Dining,restaurant,Gad,24.670896,46.730948
Food & Dining,restaurant,Shawaya house,24.671349,46.733342
Food & Dining,bakery,مخبز العجاجي,24.6676,46.732967
Food & Dining,restaurant,مطعم هاشم,24.667658,46.733262
Food & Dining,restaurant,مطعم النقاء,24.667327,46.733476
Food & Dining,restaurant,Ghawar,24.66974,46.731583
Food & Dining,restaurant,Al Omda,24.670432,46.731363
Food & Dining,restaurant,Pizza Jarir,24.67071,46.729761
Food & Dining,restaurant,Mama Mashael,24.67068,46.729525
Food & Dining,bakery,Reghef Sehe,24.668163,46.732574
Food & Dining,cafe,أكثر من قهوة,24.781156,46.66174
Food & Dining,cafe,جافا تايم,24.682857,46.69716
Food & Dining,cafe,جافا كفيه,24.584278,46.69111
Food & Dining,restaurant,Baskin Robbins,24.764017,46.714257
Food & Dining,bakery,Wooden Bakery,24.762519,46.716278
Food & Dining,restaurant,Najd Village,24.742561,46.704639
Food & Dining,restaurant,Shawaya House,24.742945,46.672423
Food & Dining,restaurant,Subway,24.731234,46.666655
Food & Dining,restaurant,Golden Saj,24.739644,46.670789
Food & Dining,restaurant,الرومانسية,24.695827,46.79236
Food & Dining,restaurant,فطيرة هت,24.695698,46.792191
Food & Dining,restaurant,مطاعم الصاج الذهبي,24.700458,46.779288
Food & Dining,cafe,arocaria,24.708915,46.663001
Food & Dining,restaurant,قصر حلو عبد الرحمن الحلاب وأولاده ١٨٨١,24.708807,46.70762
Food & Dining,restaurant,Unnamed,24.569256,46.837701
Food & Dining,fast_food,McDonald's,24.752238,46.72032
Food & Dining,fast_food,ماكدونالدز,24.845592,46.758778
Food & Dining,restaurant,Tony Roma's,24.702729,46.680172
Food & Dining,restaurant,Mensa,24.809536,46.707222
Food & Dining,cafe,Starbucks,24.673405,46.623254
Food & Dining,fast_food,Dunkin' Donuts,24.673146,46.623162
Food & Dining,cafe,Coffee Lounge,24.688267,46.619167
Food & Dining,restaurant,Unnamed,24.689032,46.618998
Food & Dining,cafe,Coffee Shop,24.688879,46.618878
Food & Dining,cafe,Coffee Shop,24.688813,46.61981
Food & Dining,restaurant,كنتاكي,24.651797,46.707856
Food & Dining,restaurant,عمو حمزة,24.651899,46.708352
Food & Dining,restaurant,سلامة,24.629934,46.718071
Food & Dining,cafe,اكسير البن,24.73433,46.611247
Food & Dining,fast_food,Steak Escape,24.7781,46.711395
Food & Dining,fast_food,ماكدونالز,24.811728,46.769134
Food & Dining,restaurant,Unnamed,24.804613,46.781859
Food & Dining,restaurant,Unnamed,24.813007,46.777653
Food & Dining,fast_food,هرفي,24.81911,46.774504
Food & Dining,restaurant,Unnamed,24.81649,46.774842
Food & Dining,restaurant,Unnamed,24.81723,46.775615
Food & Dining,cafe,Unnamed,24.832771,46.767611
Food & Dining,restaurant,Unnamed,24.833823,46.767107
Food & Dining,restaurant,Unnamed,24.767443,46.717185
Food & Dining,restaurant,Unnamed,24.767394,46.717131
Food & Dining,restaurant,Unnamed,24.767335,46.717078
Food & Dining,restaurant,Unnamed,24.767257,46.717067
Food & Dining,restaurant,Unnamed,24.767189,46.717035
Food & Dining,restaurant,Unnamed,24.807202,46.780588
Food & Dining,bakery,Unnamed,24.808458,46.779029
Food & Dining,restaurant,منتو يغمش,24.800574,46.782976
Food & Dining,cafe,Unnamed,24.772669,46.574428
Food & Dining,fast_food,McDonald's,24.802689,46.794926
Food & Dining,restaurant,Unnamed,24.792934,46.805944
Food & Dining,fast_food,McDonald's,24.776282,46.777377
Food & Dining,restaurant,شيخ البلد,24.618308,46.72451
Food & Dining,fast_food,Burger King,24.73214,46.848262
Food & Dining,fast_food,Mahboob,24.759075,46.663992
Food & Dining,fast_food,Herfy,24.767528,46.664342
Food & Dining,restaurant,Kudu,24.685163,46.677549
Food & Dining,restaurant,Kudu,24.70539,46.679815
Food & Dining,fast_food,Herfy,24.711538,46.675324
Food & Dining,restaurant,Kudu,24.711418,46.675415
Food & Dining,restaurant,Kudu,24.689304,46.682654
Food & Dining,restaurant,Kudu,24.704312,46.683308
Food & Dining,fast_food,كودو,24.628308,46.559671
Food & Dining,fast_food,كودو,24.673265,46.673056
Food & Dining,restaurant,Kudu,24.684437,46.793663
Food & Dining,restaurant,Kudu,24.786477,46.633718
Food & Dining,fast_food,Kudu,24.779654,46.788313
Food & Dining,restaurant,Kudu,24.588813,46.759605
Food & Dining,fast_food,Kudu,24.59381,46.633419
Food & Dining,restaurant,Kudu,24.751237,46.573733
Food & Dining,restaurant,Kudu,24.634041,46.675502
Food & Dining,restaurant,Kudu,24.799338,46.740229
Food & Dining,fast_food,كودو,24.781792,46.731649
Food & Dining,restaurant,Kudu,24.766848,46.755355
Food & Dining,restaurant,Kudu,24.546587,46.650999
Food & Dining,restaurant,Kudu,24.742953,46.678612
Food & Dining,restaurant,Kudu,24.74053,46.681982
Food & Dining,restaurant,Kudu,24.743554,46.659003
Food & Dining,restaurant,Kudu,24.959126,46.703197
Food & Dining,restaurant,Kudu,24.687108,46.724954
Food & Dining,restaurant,المذاق الرومنسي,24.619772,46.744737
Food & Dining,restaurant,Kudu,24.603481,46.732648
Food & Dining,fast_food,كودو,24.662921,46.70096
Food & Dining,fast_food,كودو,24.744742,46.6208
Food & Dining,fast_food,كودو,24.738547,46.798644
Food & Dining,restaurant,Kudu,24.696244,46.751481
Food & Dining,restaurant,Kudu,24.70613,46.766761
Food & Dining,restaurant,Kudu,24.685374,46.775275
Food & Dining,restaurant,Kudu,24.724048,46.664849
Food & Dining,restaurant,Kudu,24.69019,46.776271
Food & Dining,fast_food,كودو,24.710856,46.791472
Food & Dining,restaurant,Kudu,24.75924,46.777493
Food & Dining,fast_food,السلام موال,24.55831,46.636971
Food & Dining,restaurant,Kudu,24.561461,46.707911
Food & Dining,fast_food,Kudu,24.59873,46.689431
Food & Dining,restaurant,Kudu,24.596136,46.697574
Food & Dining,restaurant,Kudu,24.823229,46.799313
Food & Dining,restaurant,شجرة الصفصاف,24.649361,46.706629
Food & Dining,restaurant,الرشيد للحلويات,24.651398,46.706581
Food & Dining,restaurant,احلى حكاية,24.64861,46.706526
Food & Dining,cafe,Layali Cafe,24.644895,46.703731
Food & Dining,cafe,دوران الخليج كافية,24.645107,46.703663
Food & Dining,restaurant,Unnamed,24.649517,46.706293
Food & Dining,restaurant,Unnamed,24.649588,46.706566
Food & Dining,restaurant,Unnamed,24.649898,46.706481
Food & Dining,restaurant,Unnamed,24.649971,46.709435
Food & Dining,bakery,Unnamed,24.650045,46.706441
Food & Dining,restaurant,Unnamed,24.6501,46.706426
Food & Dining,restaurant,Unnamed,24.651111,46.706176
Food & Dining,restaurant,مطعم روتي,24.640335,46.708344
Food & Dining,restaurant,بروستد كوفي,24.640151,46.70834
Food & Dining,restaurant,هرفي,24.582994,46.686775
Food & Dining,cafe,Unnamed,24.768072,46.715281
Food & Dining,restaurant,Unnamed,24.767877,46.715528
Food & Dining,restaurant,بياتو,24.824253,46.657374
Food & Dining,cafe,مها,24.793581,46.627783
Food & Dining,cafe,Unnamed,24.644697,46.705909
Food & Dining,cafe,محمصة الدار,24.651405,46.706673
Food & Dining,restaurant,Hardee's,24.704263,46.665106
Food & Dining,fast_food,دجاج كنتاكي,24.704783,46.664561
Food & Dining,cafe,Krespe Kreme Doughnuts,24.704809,46.664974
Food & Dining,restaurant,Friday's,24.704496,46.664664
Food & Dining,restaurant,مطعم المراسيم,24.573505,46.781838
Food & Dining,restaurant,مطعم ديرتي,24.573665,46.785292
Food & Dining,restaurant,بيت الشواية,24.683857,46.65254
Food & Dining,restaurant,الرومانسية,24.599775,46.74862
Food & Dining,restaurant,كودو,24.599612,46.745881
Food & Dining,restaurant,برجر كنج,24.599227,46.745087
Food & Dining,restaurant,بيتزا وفطائر شامية,24.647996,46.706694
Food & Dining,restaurant,فلافل ابو بشار مطعم سوري,24.647675,46.706785
Food & Dining,bakery,مخبز أحلى حكاية,24.647925,46.70671
Food & Dining,restaurant,فوال و فلافل مصري,24.647799,46.706764
Food & Dining,restaurant,B1 burger,24.602161,46.646101
Food & Dining,restaurant,واحد فول,24.660977,46.701309
Food & Dining,restaurant,مايسترو,24.661151,46.701186
Food & Dining,restaurant,صب واي,24.661226,46.701098
Food & Dining,restaurant,مطعم بخاري,24.802984,46.79335
Food & Dining,fast_food,هرفي,24.802509,46.792132
Food & Dining,cafe,دان كن,24.802805,46.792944
Food & Dining,restaurant,هرفي,24.764416,46.785144
Food & Dining,restaurant,العباسية,24.618348,46.727033
Food & Dining,cafe,Unnamed,24.689238,46.854347
Food & Dining,fast_food,دومينوز,24.654957,46.712033
Food & Dining,restaurant,مطعم الرومانسيه,24.574735,46.607744
Food & Dining,fast_food,B1 Burger,24.754451,46.719257
Food & Dining,restaurant,كودو,24.733094,46.678177
Food & Dining,fast_food,KFC,24.73243,46.674046
Food & Dining,cafe,فخر الكيف للقهوة العربية,24.564546,46.698146
Food & Dining,restaurant,الوسام,24.680788,46.700564
Food & Dining,restaurant,بروستد البيه,24.583683,46.687793
Food & Dining,restaurant,بيتزا ان,24.58378,46.687974
Food & Dining,restaurant,الشواية,24.583475,46.687281
Food & Dining,restaurant,الصاج الذهبي,24.644741,46.700631
Food & Dining,restaurant,دجاج كنتاكي,24.638187,46.714226
Food & Dining,restaurant,The Pancake House,24.707974,46.67517
Food & Dining,restaurant,The Pancake House,24.685939,46.62591
Food & Dining,restaurant,Al al Fandi Brosted,24.692625,46.650158
Food & Dining,restaurant,كنتاكي,24.617833,46.753137
Food & Dining,cafe,استراحة,24.415775,46.523403
Food & Dining,fast_food,ماكدونالدز,24.691069,46.763829
Food & Dining,restaurant,القرية النجدية,24.735182,46.707546
Food & Dining,restaurant,هرفي,24.68059,46.734896
Food & Dining,fast_food,ماكدونالدز,24.691024,46.763826
Food & Dining,restaurant,Applebee's,24.658699,46.783947
Food & Dining,fast_food,Smashburger-Hittin,24.753668,46.584326
Food & Dining,fast_food,Subway,24.69409,46.732126
Food & Dining,fast_food,Ghazi Fast Food,24.676934,46.74353
Food & Dining,fast_food,دانكن دونتس,24.689816,46.733156
Food & Dining,cafe,باسكن روبنز,24.68962,46.733233
Food & Dining,restaurant,Bombay Hotel,24.678433,46.743439
Food & Dining,restaurant,Express Arabic & Persian Restaurant,24.678041,46.743559
Food & Dining,restaurant,مطعم اللبنان الكبير,24.71024,46.692768
Food & Dining,cafe,mama noora kfmc,24.691549,46.701742
Food & Dining,cafe,Abo al haytham cafe,24.687475,46.85264
Food & Dining,fast_food,ماكدونالدز,24.537492,46.658067
Food & Dining,restaurant,فلفلة,24.740305,46.77933
Food & Dining,bakery,متجر المستهلك,24.625349,46.553339
Food & Dining,restaurant,لقمه شهيه,24.620622,46.545878
Food & Dining,restaurant,مطاعم المشوي والشوايه,24.650836,46.560864
Food & Dining,restaurant,مطعم بيتزا روما,24.700639,46.69228
Food & Dining,cafe,Brew Cafe,24.685657,46.62491
Food & Dining,restaurant,Khana Khazana Hara,24.665497,46.709878
Food & Dining,restaurant,peking restaurant,24.694611,46.715313
Food & Dining,fast_food,Al-Tazaj,24.666131,46.71158
Food & Dining,fast_food,Burger King,24.681824,46.694589
Food & Dining,restaurant,مطعم فول وعدس,24.709042,46.679547
Food & Dining,cafe,د.كيف,24.674651,46.779995
Food & Dining,restaurant,مطعم الشراع,24.583563,46.661895
Food & Dining,restaurant,مطعم الرومانسية,24.571025,46.667524
Food & Dining,restaurant,مطعم كرم العرب,24.613583,46.733686
Food & Dining,restaurant,هرفي,24.689291,46.853009
Food & Dining,restaurant,مطعم نثري,24.575093,46.675824
Food & Dining,restaurant,Lahori Khabay,24.678212,46.707778
Food & Dining,restaurant,Red Cherry Restaurant,24.665281,46.710807
Food & Dining,restaurant,حلويات ابو أنس,24.711292,46.694479
Food & Dining,restaurant,Unnamed,24.74001,46.671731
Food & Dining,restaurant,مطاعم و حلويات النافورة,24.65742,46.706019
Food & Dining,fast_food,Pizza Hut,24.687062,46.684055
Food & Dining,fast_food,بيتزا هت,24.739482,46.759859
Food & Dining,cafe,بيت سيد احمد الجديد,24.626857,46.564341
Food & Dining,restaurant,شارع سدير,24.573072,46.655093
Food & Dining,restaurant,ماكدونالدز,24.753872,46.824356
Food & Dining,bakery,Alwashm 123,24.6646,46.731728
Food & Dining,restaurant,توم توم,24.710021,46.775261
Food & Dining,restaurant,Riyadh Chinese Restaurant,24.711541,46.697097
Food & Dining,restaurant,Unnamed,24.647562,46.716443
Food & Dining,restaurant,بيت الشواية,24.703799,46.781257
Food & Dining,restaurant,مطاعم التنهات,24.574124,46.674455
Food & Dining,restaurant,توم توم,24.618324,46.745279
Food & Dining,cafe,كنافة تايم,24.761514,46.674079
Food & Dining,restaurant,جست تشل,24.761457,46.673962
Food & Dining,fast_food,McDonald's,24.753187,46.769574
Food & Dining,fast_food,هرفي,24.740316,46.749761
Food & Dining,fast_food,McDonalds (Drive Through),24.753859,46.824132
Food & Dining,restaurant,شباب البخاري,24.884396,46.611021
Food & Dining,fast_food,کودو,24.806479,46.692986
Food & Dining,fast_food,ماکدونلدز,24.805674,46.69337
Food & Dining,restaurant,Shikara Restaurant,24.712817,46.671141
Food & Dining,fast_food,Pizza Hut,24.751535,46.820193
Food & Dining,cafe,Tea Park for bubble tea,24.694813,46.702702
Food & Dining,restaurant,Akariya 3 Food Court,24.705346,46.683332
Food & Dining,restaurant,La Piazza,24.727351,46.665118
Food & Dining,restaurant,Al Bustan,24.727351,46.665047
Food & Dining,cafe,Starbucks,24.743234,46.655646
Food & Dining,fast_food,Domino Pizza,24.961663,46.701626
Food & Dining,cafe,Unnamed,24.96156,46.702123
Food & Dining,cafe,Dunkin Donuts,24.961365,46.702967
Food & Dining,cafe,Segafredo,24.961553,46.702575
Food & Dining,cafe,Wayne's Coffee,24.961009,46.702936
Food & Dining,cafe,Mamma Roti,24.963247,46.701046
Food & Dining,restaurant,Transit Passenger Lounge,24.962199,46.701248
Food & Dining,cafe,Starbucks,24.963621,46.701279
Food & Dining,cafe,Simit Saraji,24.964102,46.701392
Food & Dining,fast_food,Burger King,24.96281,46.700878
Food & Dining,restaurant,Plaza Premium Lounge,24.963238,46.700753
Food & Dining,restaurant,Saudia Alfursan Lounge,24.961302,46.702051
Food & Dining,cafe,مقهى بلانو كافيه,24.737943,46.688901
Food & Dining,restaurant,California Pizza Kitchen,24.703971,46.702553
Food & Dining,restaurant,أقوس,24.703912,46.702419
Food & Dining,fast_food,برجرايزر١,24.814961,46.688816
Food & Dining,fast_food,صب واي,24.813967,46.689277
Food & Dining,cafe,د. كيف,24.808324,46.691901
Food & Dining,fast_food,برجر فيول,24.807131,46.692507
Food & Dining,cafe,ستاربكس,24.805636,46.693166
Food & Dining,cafe,ستاربكس,24.817872,46.687017
Food & Dining,restaurant,مطعم النافورة,24.799031,46.78546
Food & Dining,restaurant,Raising Cane's - Chicken Fingers,24.689206,46.673694
Food & Dining,restaurant,Al Nafourah Restaurant,24.683321,46.718446
Food & Dining,fast_food,batha hotel,24.644429,46.715664
Food & Dining,bakery,barry,24.759811,46.656061
Food & Dining,bakery,BS4,24.715735,46.800532
Food & Dining,restaurant,Lahore Restaurent,24.674384,46.744592
Food & Dining,restaurant,Bharath Restaurant,24.674702,46.744478
Food & Dining,fast_food,هرفي,24.598052,46.684862
Food & Dining,restaurant,مطعم السبيعي,24.598203,46.685459
Food & Dining,fast_food,كنتاكي,24.596308,46.682023
Food & Dining,fast_food,هارديز,24.596054,46.681584
Food & Dining,fast_food,ماكدونالدز,24.595743,46.681126
Food & Dining,fast_food,مطعم تاكسي,24.597711,46.684357
Food & Dining,fast_food,مطعم سبايس الهندي,24.597659,46.684277
Food & Dining,cafe,Alwan Shisha Cafe,24.827133,46.794492
Food & Dining,restaurant,مطعم ديرتي,24.588178,46.669134
Food & Dining,fast_food,بيتزا هت,24.581642,46.658748
Food & Dining,restaurant,Kampai,24.703886,46.702301
Food & Dining,restaurant,كرم بيروت,24.703764,46.702022
Food & Dining,cafe,Unnamed,24.611391,46.754874
Food & Dining,cafe,جولت كوفي,24.724086,46.645457
Food & Dining,restaurant,Bab Al Yemen Restaurant,24.691947,46.678701
Food & Dining,restaurant,Mayrig,24.694087,46.679102
Food & Dining,restaurant,مطعم فروج الكروان,24.693872,46.678536
Food & Dining,restaurant,Zaatar w Zeit,24.703212,46.698869
Food & Dining,restaurant,Le Relais de l'Entrecote,24.703947,46.702354
Food & Dining,restaurant,Kababji,24.703086,46.698611
Food & Dining,restaurant,Porterhouse بورترهاوس,24.693973,46.678836
Food & Dining,fast_food,Ya Mal Ash'am,24.699881,46.682334
Food & Dining,cafe,Kiva Han Coffee,24.777602,46.707529
Food & Dining,cafe,Java Time,24.778749,46.711833
Food & Dining,cafe,Coffee Day,24.70788,46.674749
Food & Dining,cafe,Title Cafe,24.702518,46.648554
Food & Dining,restaurant,Sultana Moroccan Restaurant,24.71006,46.6632
Food & Dining,cafe,Al Musafer Shisha Place,24.81886,46.825731
Food & Dining,cafe,Alatlal Shisha Cafe,24.818749,46.825878
Food & Dining,cafe,Al Atlal Shisha Cafe,24.877513,46.589957
Food & Dining,restaurant,بيتزاهت,24.795307,46.742481
Food & Dining,restaurant,بيتزا هت,24.800434,46.739909
Food & Dining,restaurant,هوت دوق اكسبرس,24.800451,46.739647
Food & Dining,restaurant,OULU Lounge,24.710441,46.663141
Food & Dining,cafe,دكتور كيف,24.779848,46.731259
Food & Dining,bakery,Herfy Bakeshop,24.76039,46.656169
Food & Dining,cafe,كافيه دي جاردن,24.802743,46.716512
Food & Dining,cafe,ارببكا,24.637205,46.693133
Food & Dining,cafe,Starbucks,24.705026,46.679202
Food & Dining,cafe,واينز كوفي,24.675876,46.675654
Food & Dining,cafe,Al Masaa Cafe,24.713579,46.672073
Food & Dining,restaurant,Fairouz Garden,24.708005,46.675289
Food & Dining,cafe,مولتن,24.674297,46.668379
Food & Dining,restaurant,فرشي,24.674169,46.66839
Food & Dining,restaurant,مايسترو بيتزا,24.674297,46.668217
Food & Dining,restaurant,عالخفيف,24.684345,46.791162
Food & Dining,fast_food,McDonald's,24.7616,46.673474
Food & Dining,cafe,LESS Cafe,24.833129,46.637143
Food & Dining,restaurant,إيهوب,24.778012,46.733738
Food & Dining,cafe,جافا تايم,24.760525,46.672715
Food & Dining,cafe,جاي كو,24.752977,46.584153
Food & Dining,restaurant,Al-Rajhi Bank Operations Center Cafeteria,24.75242,46.63106
Food & Dining,bakery,مخبز تميس,24.584189,46.686784
Food & Dining,restaurant,مطعم انار كلي,24.579005,46.81865
Food & Dining,fast_food,Domino's Pizza - دومينوز بيتزا,24.779784,46.787769
Food & Dining,fast_food,البيك,24.632852,46.565268
Food & Dining,fast_food,بيت الشاورما,24.57408,46.608613
Food & Dining,cafe,Coffee Tale,24.782163,46.706392
Food & Dining,cafe,Reboot,24.794688,46.657945
Food & Dining,restaurant,Charcoza Grill,24.779952,46.693927
Food & Dining,cafe,Octane,24.78251,46.704965
Food & Dining,restaurant,بول,24.780846,46.697403
Food & Dining,fast_food,McDonalds,24.761693,46.798591
Food & Dining,restaurant,Unnamed,24.653147,46.586287
Food & Dining,cafe,Richard Coffee,24.653198,46.583776
Food & Dining,fast_food,Unnamed,24.653396,46.574409
Food & Dining,cafe,Lorca,24.771419,46.720046
Food & Dining,cafe,فطور فارس,24.67542,46.668188
Food & Dining,restaurant,Unnamed,24.653296,46.579988
Food & Dining,restaurant,مندي الرياض,24.812414,46.626354
Food & Dining,restaurant,Ritual,24.697574,46.687515
Food & Dining,cafe,Tutti Cafe,24.697475,46.687292
Food & Dining,restaurant,Fire Grill,24.698159,46.686906
Food & Dining,restaurant,Soho Club,24.698188,46.687094
Food & Dining,restaurant,Embers,24.698521,46.68749
Food & Dining,cafe,Starbucks,24.698772,46.690004
Food & Dining,restaurant,Paul,24.697339,46.686585
Food & Dining,fast_food,Shake Shack,24.699798,46.692665
Food & Dining,restaurant,Manoosha,24.745721,46.619627
Food & Dining,fast_food,Subway,24.745567,46.619835
Food & Dining,restaurant,سنشري برجر,24.746051,46.619261
Food & Dining,fast_food,Quiznos Sub,24.744886,46.620597
Food & Dining,cafe,Abu Haitham Shisha 24hrs,24.882827,46.587688
Food & Dining,restaurant,Unnamed,24.826676,46.795935
Food & Dining,restaurant,Bab al Yemen,24.736604,46.574649
Food & Dining,restaurant,Al Najd Village,24.736086,46.575238
Food & Dining,restaurant,مطعم فول ورز بخاري,24.611111,46.860874
Food & Dining,fast_food,دانكن دونتس,24.664282,46.682524
Food & Dining,cafe,ستاربكس,24.663813,46.683033
Food & Dining,fast_food,عالخفيف,24.664578,46.6824
Food & Dining,fast_food,Domino's,24.664422,46.68247
Food & Dining,fast_food,دانكن دونتس,24.674241,46.668386
Food & Dining,fast_food,دانكن دوناتس,24.676198,46.675434
Food & Dining,fast_food,دانكن دونتس,24.65521,46.6881
Food & Dining,fast_food,دانكن دونتس,24.680713,46.694596
Food & Dining,fast_food,دانكن دوناتس,24.661856,46.701111
Food & Dining,fast_food,دانكن دوناتس,24.68237,46.787455
Food & Dining,fast_food,دانكن دوناتس,24.686163,46.794576
Food & Dining,restaurant,Malaz,24.678208,46.727811
Food & Dining,cafe,dose Cafe,24.807601,46.617003
Food & Dining,cafe,Rolllands Coffee,24.75247,46.721168
Food & Dining,fast_food,Boga Superfoods,24.807599,46.61817
