Name,Subtype,Latitude,Longitude
لولو هايبر ماركت ذا رووف,supermarket,24.817652,46.665142
أسواق البركه,supermarket,24.55148,46.513728
تموينات,supermarket,24.77934,46.770838
اسواق ومخابز الجعيدي,supermarket,24.750611,46.780167
TOPUP,supermarket,24.694492,46.771996
باور جينز,clothes,24.632042,46.537162
الشبكة الذهبية للاتصالات,supermarket,24.567311,46.542159
اسواق تلة الوادي,supermarket,24.803482,46.728849
خرائط ودروب,car_parts,24.687158,46.795341
قهوتكم | Qahwatcom,supermarket,24.830391,46.747189
Al Hamra Square - الحمراء سكوير,mall,24.766528,46.754593
سبار,supermarket,24.762887,46.745019
بقالة مشعل العتيبي,convenience,24.63098,46.530751
ميد,convenience,24.595919,46.619233
كارفور,supermarket,24.757484,46.628193
تموينات شماشم,supermarket,24.789675,46.651539
للإلكترونيات,electronics,24.792177,46.653009
Tamimi Markets,supermarket,24.694412,46.606936
Unnamed,convenience,24.694422,46.595776
أسواق التميمي,supermarket,24.757755,46.712597
مانويل ماركت,supermarket,24.759432,46.715712
X-cite,electronics,24.792548,46.744759
اكسيت,electronics,24.792504,46.744666
ساكوا,hardware,24.771586,46.756968
Unnamed,convenience,24.803698,46.720148
بوفية تسالي للوجبات السريعة,supermarket,24.799063,46.73146
تموينات أمل محمد الحربي,supermarket,24.802343,46.729752
أسواق روافد,supermarket,24.803962,46.728535
تموينات تلة الوادي,supermarket,24.80322,46.728943
تموينات محمد عبدالعزيز المقيبل,supermarket,24.80218,46.72946
مودا بيلا بوتيك,clothes,24.811528,46.669755
أرض  الدراجات,bicycle,24.767189,46.670056
المنزل الساطع للبلاستيك والمنظفات,supermarket,24.611783,46.635432
أسواق التميمي,supermarket,24.691016,46.682118
Fred Perry,clothes,24.699983,46.681754
قوة العروبة لشراء معدات المطاعم المستعملة,supermarket,24.570792,46.743012
أسواق التميمي,supermarket,24.745848,46.698821
Danube,supermarket,24.740587,46.644261
Unnamed,convenience,24.786041,46.720117
هجين,bicycle,24.771907,46.651358
تموينات سلة القمم,supermarket,24.771629,46.651619
أسواق ربى,supermarket,24.805433,46.686252
D.Gallerie,furniture,24.757322,46.652487
تموينات بركان النرجس,supermarket,24.839917,46.672492
إيمان العجلان,clothes,24.69412,46.679293
وكالة بحر المداد للدعاية والاعلان,supermarket,24.767727,46.806622
Point,convenience,24.788796,46.64803
لوازم السيارات,car_parts,24.788906,46.648371
Addlast,clothes,24.75766,46.73294
Tamimi Markets,supermarket,24.820304,46.642517
بقالة,convenience,24.794647,46.65785
قرطاسية,stationery,24.7946,46.657739
IKEA,furniture,24.847682,46.763402
SPAR Supermarket,supermarket,24.764186,46.714202
الهذلول للصوتيات,electronics,24.745986,46.708361
تموينات,convenience,24.798648,46.666354
قرطاسية أساهيب - خدمات طالب,stationery,24.608113,46.739079
قرطاسية أساهيب,stationery,24.583264,46.762848
Zone Mart | أسواق ومخابز زون مارت,convenience,24.827354,46.735427
Wadi Qurtubah | أسواق ومخابز وادي قرطبة,convenience,24.829054,46.737257
مجوهرات ملاكايت | Malakait Diamond,jewelry,24.734943,46.663073
Malakait Diamond | مجوهرات ملاكايت,jewelry,24.738269,46.683541
تموينات عبدالعزيز سعيد,convenience,24.829435,46.646214
مكتبة جرير,books,24.753045,46.625812
Looz & Jooz Grocery,supermarket,24.838154,46.732469
Urban Necessities,clothes,24.766837,46.602705
H&M,clothes,24.769159,46.602617
Elite Boutique,clothes,24.769219,46.602756
Machinist,clothes,24.76915,46.603129
Pan Home,furniture,24.667765,46.78286
تموينات الطناج,supermarket,24.700218,46.673374
Abdullah Al-Othaim Markets417 أسواق العثيم,supermarket,24.75347,46.805295
Riyadh - Al-Rayyan,car_parts,24.723314,46.808942
ابهار,supermarket,24.601251,46.753374
Unnamed,bicycle,24.681439,46.782194
تموينات ومخابز بركات الديرة المركزية,supermarket,24.615476,46.675178
العثيم,supermarket,24.615662,46.689843
Unnamed,supermarket,24.610922,46.684971
تموينات الاعتزاز,convenience,24.685388,46.676614
Unnamed,supermarket,24.839387,46.669968
Pan Home,furniture,24.737117,46.688053
ميد,convenience,24.838615,46.67669
Shoe Land,shoes,24.733177,46.675775
