EJARID,BORDERNAME,BORDERTYPE,DIMENSIONS,TOP_IMAGE_URL,LANDUSESTATUS,ISACTIVE,DEEDDATEHIJRI,OBJECTID,SUBTYPE,DETAILSLANDUSE,MAINLANDUSE,DATASOURCE,DESCRIPTION,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,REGION_ID,SECTOR_ID,AMANA_ID,GOVERNORATE_ID,MUNICIPALITY_ID,CITY_ID,DISTRICT_ID,SUBDISTRICTNAME_ID,SUBDIVISIONPLAN_ID,BLOCK_ID,PARCEL_ID,PARCELIDOLD,PARCELSTATUS,MEASUREDAREA,SUBDIVISIONPLANPARTNUMBER,STREET_ID,DEEDNUMBER,SUBDIVISIONPLANNAME_AR,SUBDIVISIONPLANNAME_EN,OWNERSHIPTYPE,SUBDIVISIONPARCELNUMBER,ASBUILTREMARKS,ISLICENSED,ISBUILT,DATEOFLICENSEHIJRI,LICENSENUMBER,NOOFFLOORS,MAINLANDUSEDESCRIPTION,SUBTYPEDESCRIPTION,DETAILSLANDUSEDESCRIPTION,SUBDIVISIONPARCEL_UNIFIED_ID,ISCOMMERCIAL,BUILDINGCONDITION,SUBMUNICIPALITY_ID,LANDUSEDESCRIPTION,GLOBALID,POSTALCODE,AREATYPE,STREETNAME,MUNICIPALITYUNIQUECODE,HEIGHTCONDITION,DATAOWNER,AMANATRACKING,AMANABALADI,MUNICIPALITYBALADI,DISTRICTBALADI,DATEOFLICENSE,BUILDINGCONDITION_ID,PARCELDVELOPED,PARCELINVESTED,PARCELPROPERTY,UNITSNUMBER,PARCELNAME,BLOCKED,UNBLOCKREASON,BLOCKREASON,WATERSERVICE,ELECTRICITYSERVICE,TELECOMESERVICE,WASTEWATERSERVICE,OWNERNAME,BLOCKHDATE,UNBLOCKHDATE,RESIDENTIALUNITS,COMMERCIALUNITS,BUILDINGSTATUS,BUILDINGMATERIAL,RE_PARCELID,IN_PARCELID,FRONTDEFECTION,SIDEDEFECTION,CONSTRUCTIONPERCENTAGE,REARDEFECTION,SHAPE.AREA,SHAPE.LEN
,,,,,,1,,33717763,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674730,9539391950,2,1749.99823432,,001000010010022,,,,,526,,,,0,0,2,,,,001000010059844,,,001022008,,{F6C6CD68-DAC2-4BCF-8CE1-01CE6A632142},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:44:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137564456740001,1137564456740001,,,,,1.56172602885e-07,0.00160006241513502
,,,,,,1,,33717781,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674729,9539391950,2,874.99762081,,001000010000029,,,,,523/1,,,,1407,436,2,,,,001000010061317,,,001022008,,{8B561D1E-1818-4CFF-94D9-B6FB7CD6E2E7},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:43:58,004001,004001017,10014250,,193,,,,3,,1,,,,,,,,,,3,0,,,1137568056420001,1137568056420001,,,,,7.80857619905e-08,0.00114107555314823
,,,,,,1,,33717796,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674731,9539391950,2,1750.00066985,,001000010000029,,,,,527,,,,0,0,3,,,,001000010064415,,,001022008,,{00BC1AA0-BDE7-4F07-A3BB-B31F935AE85B},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:44:09,004001,004001017,10014250,,193,,,,20,,1,,,,,,,,,,20,0,,,1137566056820001,1137566056820001,,,,,1.56172939409e-07,0.00160006388872153
,,,,,,1,,33717798,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674735,9539391950,2,875.0052979,,001000010000029,,,,,523/2,,,,1407,436,2,,,,001000010064671,,,001022008,,{D0DB03C6-9DB1-4B31-BD14-AB35DCF76662},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:44:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137568456320001,1137568456320001,,,,,7.8086314103e-08,0.0011410787471284002
,,,,,,1,,33717810,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674725,9539391950,2,1749.99854134,,,,,,,518,,,,0,0,,,,,001000011064940,,,001022008,,{1859DFE0-972B-4C4E-9FD1-60AB2F4345EE},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:41:52,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137568655840001,1137568655840001,,,,,1.5617050236200001e-07,0.00160005157446283
,,,,,,1,,33717827,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674737,9539391950,2,875.00088024,,001000010010022,,,,,520/1,,,,19/07/1437,12719,2,,,,001000010006842,,,001022008,,{6AA11AEE-247E-4A73-9AF0-D1D80CA605FD},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:44:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137567456120001,1137567456120001,,,,,7.80857272905e-08,0.00114107450319203
,,,,,,1,,33717903,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674734,9539391950,1,875.00059866,,001000010010022,,,,,524/1,,,,1434,1324,1,,,,001000010027884,,,001022008,,{8FAF7D80-6993-4CFA-BCF4-EA908171EFA6},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:44:09,004001,004001017,10014250,,193,,,,0,,1,,,,,,,,,,0,0,,,1137565256580001,1137565256580001,,,,,7.8086234157e-08,0.00114107803792067
,,,,,,1,,33717909,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14674736,9539391950,2,1749.99649568,,001000010000029,,,,,519,,,,0,0,2,,,,001000011061596,,,001022008,,{6557CA0C-254A-4E3B-AA32-8273058D744B},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-19T06:20:55 \\ HADY_BRAKAT 2023-07-16T10:44:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137570255920001,1137570255920001,,,,,1.5617043894e-07,0.00160005129000947
,,,,,3,1,,33718804,101000,101011,100000,AMANA / Parcel,تم التقسيم بالصك المرفق بالمعاملة 4300230043,1663862987000,SDE,1664791437000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,32,14675642,9539391950_1,2,381.0599195,,001000010024434,,,,,2481/2/3,,,,1443,29030,,,,,001000011222010,,,001022008,,{2899C380-28B9-4C79-A61F-A220E4C24A07},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-25T11:42:53 \\ FACADES_SINGE 2023-04-08T07:19:52,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137596263120001,1137596263120001,,,,,3.40092685305e-08,0.0008063828338606911
,,,,,3,1,,33718844,101000,101011,100000,AMANA / Parcel,تم التقسيم بالصك المرفق بالمعاملة 4300230043,1663862987000,SDE,1664791469000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,32,14675643,9539391950_1,2,381.05957853,,001000010024434,,,,,2481/2/2,,,,1443,29030,,,,,001000011222015,,,001022008,,{9EB74F9D-CF7D-412E-B33B-416A89E6F788},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-07-25T11:42:53 \\ FACADES_SINGE 2023-04-08T07:19:52,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137596063180001,1137596063180001,,,,,3.40092685305e-08,0.0008063828338606911
,,,,,,1,,33725910,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680888,9539391950,2,720.00196984,,001000010005788,,,,,2392,,,,0,0,2,,,,001000010013377,,,001022008,,{B94C0275-7CD3-40DB-B73F-BD64A73B0858},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:53,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137586665240001,1137586665240001,,,,,6.426160623400001e-08,0.00102531166322593
,,,,,,1,,33725925,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680889,9539391950,2,750.00314299,,001000010005788,,,,,2388,,,,0,0,,,,,001000010019142,,,001022008,,{F23CF5D0-6759-4F74-BAE9-A624B44B325F},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:17,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137585465480001,1137585465480001,,,,,6.693949599e-08,0.00104368294853144
,,,,,,1,,33725942,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680898,9539391950,2,874.9961253,,001000010024434,,,,,2399,,,,0,0,2,,,,001000010025371,,,001022008,,{B264DAD4-F70B-4A82-BD96-458884FFB347},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137586664840001,1137586664840001,,,,,7.80946955205e-08,0.00114108365966517
,,,,,,1,,33725956,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680896,9539391950,2,749.99759635,,001000010005788,,,,,2398,,,,0,0,2,,,,001000010030909,,,001022008,,{A42B6F8D-6A74-4783-AF93-3FBD94F92D03},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137588064920001,1137588064920001,,,,,6.6938440731e-08,0.00104367442744173
,,,,,,1,,33725979,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680894,9539391950,2,874.99981429,,001000010024434,,,,,2389,,,,0,0,,,,,001000010045586,,,001022008,,{07CD2268-499A-4C6E-88FF-5E7A5B255DE9},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137584065400001,1137584065400001,,,,,7.80956783475e-08,0.0011410917671773701
,,,,,,1,,33725980,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680886,9539391950,2,750.00212166,,001000010005788,,,,,2390,,,,0,0,,,,,001000010044615,,,001022008,,{41615F23-8567-4534-A2AD-38CA63AE539A},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:53,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137586065360001,1137586065360001,,,,,6.6939290988e-08,0.00104368110502348
,,,,,,1,,33725993,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680887,9539391950,2,840.00106798,,001000010024434,,,,,2393,,,,0,0,2,,,,001000010049974,,,001022008,,{2DCF35FE-E5E8-4F4F-A694-46BB41C294EC},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:53,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137585065180001,1137585065180001,,,,,7.4971709938e-08,0.00112272192972614
,,,,,3,1,,33726000,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1664791442000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680899,9539391950_1,2,420.00177129,,001000010024434,,,,,2395/2,,,,1443,29018,,,,,001000011224076,,,001022008,,{21C39A15-F488-4B95-B1A7-B164FE97C674},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:14:15 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137585665040001,1137585665040001,,,,,3.7485888882e-08,0.000902300167951656
,,,,,,1,,33726002,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680897,9539391950,2,437.5012563,,001000010024434,,,,,2397/2,,,,1427,2768,2,,,,001000010054483,,,001022008,,{20579F02-5A8C-4B25-9F6D-429E6106A4DD},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137586264940001,1137586264940001,,,,,3.9047682611999997e-08,0.0009114818878884211
,,,,,3,1,,33726010,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680895,9539391950,2,419.9990098,,001000010024434,,,,,2395/1,,,,1443,29018,,,,,001000010051522,,,001022008,,{1288BE84-46D8-4D5A-84E9-2EEC99484B72},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137585465100001,1137585465100001,,,,,3.74856730205e-08,0.0009023002257567861
,,,,,,1,,33726012,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680890,9539391950,2,720.00187595,,001000010005788,,,,,2394,,,,0,0,2,,,,001000010061120,,,001022008,,{72521434-910B-4F5B-AF0D-6ACF72AF6C27},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:53,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137587065140001,1137587065140001,,,,,6.426149291200001e-08,0.00102531076251447
,,,,,,1,,33726028,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680891,9539391950,2,875.00059485,,001000010024434,,,,,2391,,,,0,0,1,,,,001000010006680,,,001022008,,{958E0880-A3D6-4E23-A7EC-F8AD581D3D2C},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:08:11 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,4,,1,,,,,,,,,,4,0,,,1137584665280001,1137584665280001,,,,,7.8095615171e-08,0.00114109090012882
,,,,,,1,,33726029,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680892,9539391950,2,750.0032102,,001000010005788,,,,,2396,,,,0,0,2,,,,001000010070977,,,001022008,,{AA135DE8-8C27-47CD-A634-0D58B63E5253},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:13 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137587665020001,1137587665020001,,,,,6.69390556465e-08,0.00104367886587686
,,,,,,1,,33726040,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,71,14680893,9539391950,2,437.49441082,,001000010024434,,,,,2397/1,,,,1427,2768,,,,,001000010075228,,,001022008,,{587A154C-0057-48AE-B48E-986E591309BE},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2022-08-25T07:12:28 \\ HADY_BRAKAT 2023-07-16T10:44:47,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137586064980001,1137586064980001,,,,,3.90471048635e-08,0.000911478696407678
,,,,,,1,,33728894,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1664791430000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14682322,9539391950_1,2,470.1368814,,,,,,,512/1,,,,1444,30284,,,,,001000011224800,,,001022008,,{71B3E700-E793-45C3-B35D-2F600922DF5D},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-11T06:23:13 \\ FACADES_SINGE 2023-04-08T07:18:34,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137558257020001,1137558257020001,,,,,4.195596153e-08,0.000932666637536262
,,,,,,1,,33729270,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14682323,9539391950,2,441.29163741,,001000010001640,,,,,512/2,,,,1444,30284,2,,,,001000010056045,,,001022008,,{21E14A0B-0A5C-4F8B-ACDB-D93036578554},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-11T06:23:13 \\ FACADES_SINGE 2023-04-08T07:18:34,004001,004001017,10014250,,1,,,,2,,1,,,,,,,,,,2,0,,,1137558057080001,1137558057080001,,,,,3.93817884595e-08,0.0009175672643048211
,,,,,,1,,33729430,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1664791442000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,1405428,9539391950_1,2,881.88612148,,,,,,,512/3,,,,1444,30284,,,,,001000011224917,,,001022008,,{0596E9F8-66C9-4A58-AA86-9DD60E8BA44D},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:50:13,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137557657160001,1137557657160001,,,,,7.870146187449999e-08,0.00114657954673198
,,,,,,1,,33729503,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,11,14683197,9539391950,2,337.50047312,,001000010006183,310144000656,,,,82/1,,,,1444,30717,,,,,001000010012054,,,001022008,,{FC6EFC0F-DDF7-4F04-BCE6-6D6AE5DEAF93},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-14T09:22:20 \\ HADY_BRAKAT 2023-07-16T10:40:48,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137596658280001,1137596658280001,,,,,3.0119555592e-08,0.000705438730994138
,,,,,,1,,33729542,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1664791410000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,11,13704872,9539391950_1,2,2384.99659941,,,310144000656,,,,75/76/77/81/1,,,,1444,30717,,,,,001000011224947,,,001022008,,{16A80641-CED6-4379-8F6E-4A5BC557A6AF},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-08-24T10:53:15 \\ HADY_BRAKAT 2023-07-16T10:43:35,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137597458400001,1137597458400001,,,,,2.128445781635e-07,0.00215136505665919
,,,,,,1,,33729577,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,11,14683196,9539391950,2,337.50097423,,001000010006183,710137000339,,,,80/1,,,,1444,30717,,,,,001000010076391,,,001022008,,{842CAC0A-297C-44A3-B0B8-97BC237D7D49},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-14T09:22:20 \\ HADY_BRAKAT 2023-07-16T10:40:48,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137599058400001,1137599058400001,,,,,3.0119635268e-08,0.000705438884673624
,,,,,1,1,,33730086,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14683312,9539391950,2,405.000718,,001000010000135,,,,,465/2,,,,1444,30630,2,,,,001000010074897,,,001022008,,{06047189-223E-42B1-8F23-FFE97911942E},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-15T06:19:20 \\ HADY_BRAKAT 2023-07-16T10:40:53,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137556854860001,1137556854860001,,,,,3.6141984389e-08,0.0008322122103402579
,,,,,1,1,,33730120,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1664791423000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14683317,9539391950_1,2,404.99870811,,,,,,,465/3,,,,1444,30630,,,,,001000011225088,,,001022008,,{BA8FB2CE-D8CF-4C1C-B263-B69F631D38D5},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-15T06:19:20 \\ HADY_BRAKAT 2023-07-16T10:40:58,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137556454920001,1137556454920001,,,,,3.6141838123e-08,0.000832212228299989
,,,,,1,1,,33730135,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1664791482000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14683314,9539391950_1,2,689.99936432,,,,,,,465/1,,,,1444,30630,,,,,001000011225094,,,001022008,,{010C3CBA-C876-4C43-B007-A1FE58F64810},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-15T06:18:20 \\ HADY_BRAKAT 2023-07-16T10:42:11,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137557254780001,1137557254780001,,,,,6.15749905935e-08,0.0010068029310969502
,,,,,,1,,33730162,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14683313,9539391950,2,1500.00017698,,001000010000135,,,,,464,,,,0,0,2,,,,001000010012467,,,001022008,,{17760666-1790-4F7E-937E-7FFD2928F0D0},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-15T06:17:53 \\ HADY_BRAKAT 2023-07-16T10:40:53,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137555454780001,1137555454780001,,,,,1.338588454315e-07,0.00150301265624258
,,,,,,1,,33730194,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14683316,9539391950,2,900.00009169,,001000010000475,,,,,466,,,,0,0,,,,,001000010021731,,,001022008,,{8307E3D2-FE68-4FCC-A66C-5FE50CC4A069},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-15T06:18:20 \\ HADY_BRAKAT 2023-07-16T10:40:53,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137554654960001,1137554654960001,,,,,8.03155237835e-08,0.00113545185879114
,,,,,,1,,33730208,101000,101011,100000,AMANA / Parcel,,1663862987000,SDE,1663862987000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14683315,9539391950,2,899.99799493,,001000010000475,,,,,467,,,,0,0,2,,,,001000010054372,,,001022008,,{DF3FF4CB-42B5-47F5-8433-2988A5C48DB0},,,,,,أمانة منطقة الرياض FME,AMUZAYIL_GIS 2022-09-15T06:18:20 \\ HADY_BRAKAT 2023-07-16T10:40:53,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,1137556055020001,1137556055020001,,,,,8.0315391517e-08,0.00113545103665363
1122334455,,,,,1,1,,34013098,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14698618,,1,442.56114876,,,,,,,79/2,,,,1435,1030,0,,,,001000011225803,,,001022008,,{62DA87DD-0821-477A-A581-44115B8229FF},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T08:26:01 \\ FACADES_SINGE 2023-04-08T06:09:50,004001,004001017,10014250,,193,,,,0,,1,,,,,,,,,,0,0,قطعة أرض بدون مبنى ,قطعة أرض بدون مبنى ,1137567657240001,1137567657240001,,,,,3.9489522993e-08,0.000838845920952092
1122334455,,,,,,1,,34014443,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,19,14693960,,2,1321.12217803,,,,,,,2671/1/أ,,,,1436,298,,,,,001000011226293,,,001022008,,{B98DD697-F45F-4231-ACC6-8F5F37617F9C},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:31:27 \\ FACADES_SINGE 2023-04-08T06:12:12,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137588461340001,1137588461340001,,,,,1.1789557051900001e-07,0.00144351668064802
1122334455,,,,,,1,,34015462,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1411681,,2,329.28914408,,,,,,,16/4/1,,,,1422,1285,2,,,,001000011226371,,,001022008,,{BD942CFE-78A7-4881-AA75-1308A9C9B572},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:39:22,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137554064700001,1137554064700001,,,,,2.9390626382000002e-08,0.000736683393765694
1122334455,,,,,1,1,,34015621,1001000,1001001,1000000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,14698557,,2,900.01132933,,001000010003186,,,,,95,,,,0,0,,,,,001000011226367,,,001022008,,{E8794E87-064F-4684-8FDC-7D11FBEE84C9},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2023-01-09T05:21:01 \\ FACADES_SINGE 2023-04-08T06:09:46,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,1137576857680001,1137576857680001,,,,,8.0318445129e-08,0.0011354622301888101
1122334455,,,,,,1,,34017038,101000,101011,100000,AMANA / Parcel,,1676429392000,SDE,1676429392000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,19,14693956,,2,621.0492758,,,,,,,2664,,,,0,0,2,,,,001000011227819,,,001022008,,{517C3709-7BD4-4BB0-9EB0-0EDCD1429D6A},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-11-27T09:31:27 \\ FACADES_SINGE 2023-04-08T06:12:20,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,حالة جيدة,بلوكات بناء,1137587461860001,1137587461860001,,,,,5.5422980284499997e-08,0.000948449486750101
