lat,lon,parcel_type
24.725679,46.648569,villa
24.725961,46.655366,villa
24.723959,46.653705,other
24.725021,46.656149,other
24.726276,46.654336,villa
24.723659,46.652973,other
24.723493,46.652579,other
24.725554,46.651254,villa
24.725084,46.653931,other
24.723525,46.651543,villa
24.723878,46.650444,villa
24.726458,46.652104,other
24.723776,46.65245,villa
24.725596,46.652249,villa
24.725662,46.654352,villa
24.725844,46.655757,villa
24.725152,46.65101,villa
24.724046,46.648448,villa
24.724636,46.654199,other
24.724802,46.655644,other
24.726449,46.653979,villa
24.726327,46.65377,villa
24.726595,46.653906,villa
24.726505,46.653678,villa
24.723413,46.651283,villa
24.723907,46.649095,villa
24.723717,46.648614,villa
24.724251,46.654432,other
24.726086,46.650739,villa
24.725866,46.65425,villa
24.724241,46.653574,other
24.725396,46.657045,other
24.724616,46.655202,other
24.724894,46.655864,other
24.725491,46.65727,other
24.725942,46.654429,villa
24.722891,46.648813,villa
24.725345,46.652378,villa
24.725381,46.656243,villa
24.726166,46.651404,villa
24.723752,46.653198,other
24.723844,46.653421,other
24.726354,46.651844,villa
24.725472,46.651055,villa
24.726429,46.650562,villa
24.725649,46.651479,villa
24.726188,46.654126,villa
24.725569,46.656691,villa
24.724838,46.654078,other
24.725474,46.652694,other
24.726256,46.652214,other
24.723939,46.652844,villa
24.723476,46.651758,villa
24.725783,46.654049,villa
24.723123,46.651562,other
24.724348,46.64925,villa
24.724551,46.649145,villa
24.726039,46.652345,other
24.725303,46.656825,other
24.725104,46.652501,villa
24.726093,46.653904,villa
24.724171,46.653391,villa
24.725289,46.656017,villa
24.725328,46.648746,villa
24.724214,46.648936,villa
24.725696,46.653654,villa
24.723656,46.652182,villa
24.725718,46.652549,other
24.724441,46.654317,other
24.723635,46.65057,villa
24.726346,46.653064,other
24.723323,46.649129,villa
24.725162,46.65573,villa
24.724687,46.654609,villa
24.725925,46.652061,villa
24.725072,46.655513,villa
24.723564,46.652748,other
24.725082,46.650843,villa
24.725211,46.656599,other
24.724568,46.653292,other
24.724643,46.652796,villa
24.725401,46.6516,villa
24.726363,46.654545,villa
24.725062,46.648883,villa
24.724041,46.649408,villa
24.726149,46.651948,villa
24.724797,46.649019,villa
24.725903,46.655231,villa
24.724709,46.655422,other
24.726151,46.653188,other
24.725727,46.655403,villa
24.730166,46.660958,villa
24.727813,46.661052,villa
24.727815,46.661991,villa
24.730885,46.660877,villa
24.730802,46.660679,villa
24.73042,46.659802,villa
24.730259,46.659421,villa
24.73021,46.659308,villa
24.735874,46.659343,other
24.735611,46.659475,other
24.727014,46.660489,villa
24.728614,46.659842,villa
24.72851,46.659595,villa
24.728415,46.65937,villa
24.728902,46.660325,other
24.730605,46.659708,villa
24.730519,46.659507,villa
24.730481,46.659416,villa
24.730444,46.659327,villa
24.730556,46.659595,villa
24.730298,46.65951,villa
24.730373,46.659689,villa
24.730334,46.659601,villa
24.73107,46.660784,villa
24.730951,46.661033,villa
24.730885,46.660349,villa
24.730722,46.659963,villa
24.730965,46.660537,villa
24.730539,46.660057,villa
24.730809,46.660169,villa
24.7307,46.660443,villa
24.730844,46.660778,villa
24.731136,46.660942,villa
24.731026,46.660684,villa
24.730624,46.660263,villa
24.730758,46.660582,villa
24.729082,46.66033,other
24.730327,46.660652,villa
24.72763,46.661556,villa
24.729187,46.660869,villa
24.727357,46.66169,other
24.730242,46.660451,villa
24.729187,46.661929,villa
24.728398,46.661425,villa
24.727533,46.661323,villa
24.727435,46.661092,villa
24.728229,46.661508,villa
24.728093,46.661178,villa
24.730405,46.660837,villa
24.72899,46.661422,villa
24.728958,46.659754,villa
24.730096,46.660118,villa
24.730724,46.661583,villa
24.730079,46.661913,villa
24.730846,46.661873,other
24.729871,46.66202,villa
24.729396,46.66228,villa
24.729009,46.662481,villa
24.72734,46.660869,villa
24.730023,46.661502,villa
24.728327,46.663222,other
24.72858,46.661333,villa
24.727725,46.661779,villa
24.727767,46.662688,other
24.728042,46.661602,villa
24.729937,46.661296,villa
24.728349,46.660776,villa
24.7287,46.660738,villa
24.728,46.660955,villa
24.730003,46.660572,villa
24.727674,46.662468,other
24.72869,46.662986,other
24.728169,46.660867,villa
24.729501,46.661744,villa
24.73041,46.662095,other
24.728327,46.66173,villa
24.731224,46.661669,other
24.727864,46.662913,other
24.729323,46.662661,other
24.729357,46.660089,villa
24.729847,46.660247,villa
24.730568,46.661218,villa
24.731718,46.661063,villa
24.729784,46.662417,other
24.728334,46.662361,villa
24.728736,46.662157,villa
24.728646,46.66194,villa
24.72886,46.661832,villa
24.731065,46.660035,villa
24.730288,46.661808,villa
24.730495,46.661701,villa
24.7302,46.662202,other
24.730617,46.661988,other
24.728948,46.66205,villa
24.728434,46.66205,villa
24.728524,46.662264,villa
24.729097,46.661712,villa
24.728244,46.662143,villa
24.729545,46.65999,villa
24.731638,46.66146,other
24.729421,46.660467,other
24.728519,46.660287,other
24.727905,46.661274,villa
24.729662,46.662127,villa
24.728295,46.6604,villa
24.727869,46.660615,villa
24.729647,46.66081,villa
24.731513,46.661167,villa
24.72936,46.659389,villa
24.729815,46.661607,villa
24.727162,46.661229,other
24.729574,46.661028,villa
24.729311,46.661291,villa
24.729148,46.660188,other
24.727662,46.660717,villa
24.729618,46.660365,villa
24.729226,46.661084,villa
24.728137,46.662776,villa
24.728083,46.660507,villa
24.72726,46.661457,other
24.729949,46.659778,villa
24.731216,46.660395,villa
24.731248,46.659941,villa
24.731141,46.660215,villa
24.731484,46.660502,villa
24.731392,46.66081,villa
24.731382,46.660255,villa
24.731306,46.660075,villa
24.731343,46.660167,villa
24.731418,46.660346,villa
24.731163,46.659735,villa
24.731577,46.660717,villa
24.730978,46.659829,villa
24.731302,46.660596,villa
24.730483,46.661017,villa
24.729733,46.659893,villa
24.729189,46.659477,villa
24.729635,46.659534,villa
24.728673,46.661556,villa
24.727067,46.661004,other
24.727959,46.663141,other
24.728921,46.662868,other
24.728441,46.661001,villa
24.728137,46.661827,villa
24.728856,46.659512,villa
24.730329,46.661339,villa
24.728232,46.663004,villa
24.728897,46.661205,villa
24.729655,46.661218,villa
24.728042,46.662554,villa
24.728804,46.662586,villa
24.7288,46.660977,villa
24.727452,46.661915,other
24.731842,46.661355,other
24.728052,46.663356,other
24.730088,46.660773,villa
24.729289,46.659711,villa
24.729852,46.661092,villa
24.729535,46.6593,villa
24.729126,46.66276,other
24.731099,46.661379,villa
24.727947,46.662334,villa
24.72905,46.660666,other
24.727542,46.662127,other
24.729206,46.66238,villa
24.730244,46.66114,villa
24.729063,46.660934,villa
24.729991,46.66231,other
24.729516,46.662565,other
24.72946,46.659625,villa
24.728493,46.661647,villa
24.731426,46.661567,other
24.731302,46.661274,villa
24.729401,46.661505,villa
24.728264,46.661092,villa
24.728573,46.662704,villa
24.729825,46.659437,villa
24.729733,46.661403,villa
