latitude,longitude,name,category
24.589864,46.561476,Apartment,Apartments
24.584285,46.530654,Apartment,Apartments
24.550994,46.561493,Apartment,Apartments
24.550198,46.536888,Apartment,Apartments
24.551335,46.573135,Apartment,Apartments
24.586139,46.563977,Apartment,Apartments
24.586192,46.561534,Apartment,Apartments
24.586306,46.559052,Apartment,Apartments
24.586607,46.550879,Apartment,Apartments
24.548504,46.569752,Apartment,Apartments
24.552212,46.565058,Apartment,Apartments
24.549098,46.577386,Apartment,Apartments
24.55768,46.571117,Apartment,Apartments
24.558042,46.545792,Apartment,Apartments
24.555744,46.577898,Apartment,Apartments
24.550671,46.53123,Apartment,Apartments
