Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
حديقة الوطن,leisure,park,24.6445551,46.7104828,حديقة الوطن,,,,,
حديقة,leisure,park,24.6169351,46.6452163,,,,,,
حديقة العريجاء الوسطى,leisure,park,24.6126147,46.6375827,,,,,,
حديقة الدريهمية,leisure,park,24.5868211,46.6883282,,,,,,
مركز الرجل القوي الرياضي,leisure,sports_centre,24.5844234,46.6431968,,,,,,
Al Nasriyah Park,leisure,park,24.656304,46.683914,,,,,,
Unnamed,leisure,park,24.6233645,46.6714398,,,,,,
Unnamed,leisure,park,24.7081568,46.57958,,,,,,
Unnamed,leisure,park,24.707562,46.579584,,,,,,
Unnamed,leisure,park,24.7073973,46.5790953,,,,,,
Unnamed,leisure,park,24.7076766,46.5791808,,,,,,
Unnamed,leisure,park,24.709814,46.5811733,,,,,,
Unnamed,leisure,park,24.6740699,46.655294,,,,,,
Unnamed,leisure,pitch,24.9626176,46.5797138,,,,,,
Unnamed,leisure,pitch,24.9640845,46.5806378,,,,,,
Unnamed,leisure,pitch,24.9630407,46.5789211,,,,,,
Unnamed,leisure,pitch,24.9648792,46.5848159,,,,,,
Unnamed,leisure,pitch,24.9667716,46.5839359,,,,,,
Unnamed,leisure,pitch,24.9649226,46.5799048,,,,,,
Unnamed,leisure,pitch,24.9636237,46.5864569,,,,,,
Unnamed,leisure,park,24.6939899,46.7885197,,,,,,
Unnamed,leisure,pitch,24.7032041,46.782878,,,,,,
Unnamed,leisure,swimming_pool,24.700621,46.7815964,,,,,,
Unnamed,leisure,pitch,24.7018823,46.7837687,,,,,,
Unnamed,leisure,swimming_pool,24.7021626,46.7839662,,,,,,
Unnamed,leisure,swimming_pool,24.7031572,46.7855909,,,,,,
Unnamed,leisure,pitch,24.6903567,46.7635322,,,,,,
Unnamed,leisure,park,24.6873468,46.759715,,,,,,
Al Nahda Park North,leisure,park,24.695741,46.7500098,,,,,,
Unnamed,leisure,pitch,24.7000245,46.7473835,,,,,,
Unnamed,leisure,pitch,24.6774338,46.7982732,,,,,,
Unnamed,leisure,playground,24.704207,46.7827419,,,,,,
Unnamed,leisure,pitch,24.7029883,46.7860361,,,,,,
Unnamed,leisure,pitch,24.7032705,46.7864784,,,,,,
Unnamed,leisure,pitch,24.6641268,46.7406593,,,,,,
Unnamed,leisure,pitch,24.5606489,46.520068,,,,,,
Unnamed,leisure,pitch,24.6768878,46.7369668,,,,,,
Unnamed,leisure,pitch,24.6332926,46.6638432,,,,,,
Iskan Park,leisure,park,24.574856,46.8473506,,,,,,
Unnamed,leisure,pitch,24.5750881,46.8476782,,,,,,
Unnamed,leisure,park,24.5681668,46.8381679,,,,,,
Unnamed,leisure,park,24.5691706,46.8366149,,,,,,
Unnamed,leisure,pitch,24.5628831,46.8457289,,,,,,
Unnamed,leisure,pitch,24.8603096,46.7241056,,,,,,
Unnamed,leisure,pitch,24.8602571,46.7236829,,,,,,
Unnamed,leisure,pitch,24.8599008,46.7237425,,,,,,
Unnamed,leisure,pitch,24.8599544,46.7241638,,,,,,
Unnamed,leisure,pitch,24.8595377,46.7238012,,,,,,
Unnamed,leisure,pitch,24.8595937,46.7242266,,,,,,
Unnamed,leisure,pitch,24.8600548,46.7247402,,,,,,
Unnamed,leisure,pitch,24.8598462,46.7231764,,,,,,
Unnamed,leisure,pitch,24.8598018,46.7229255,,,,,,
Unnamed,leisure,pitch,24.8600875,46.7249887,,,,,,
Unnamed,leisure,pitch,24.8613219,46.7293414,,,,,,
Unnamed,leisure,pitch,24.8583509,46.7291555,,,,,,
Unnamed,leisure,pitch,24.8576368,46.7292951,,,,,,
Unnamed,leisure,pitch,24.8569486,46.7294752,,,,,,
Unnamed,leisure,pitch,24.8569254,46.7293033,,,,,,
Unnamed,leisure,pitch,24.857253,46.7288652,,,,,,
Unnamed,leisure,pitch,24.8577055,46.7299102,,,,,,
Unnamed,leisure,pitch,24.861221,46.7287001,,,,,,
Unnamed,leisure,pitch,24.8614616,46.7281845,,,,,,
Unnamed,leisure,pitch,24.8618875,46.7285043,,,,,,
Unnamed,leisure,pitch,24.8619127,46.7286689,,,,,,
Unnamed,leisure,pitch,24.8605018,46.7288053,,,,,,
Unnamed,leisure,track,24.8593719,46.7285739,,,,,,
Unnamed,leisure,garden,24.8375289,46.7192508,,,,,,
Unnamed,leisure,garden,24.8382826,46.7245616,,,,,,
Unnamed,leisure,pitch,24.8584005,46.7089815,,,,,,
Unnamed,leisure,track,24.8583987,46.7089797,,,,,,
Unnamed,leisure,pitch,24.8566827,46.7087043,,,,,,
Unnamed,leisure,pitch,24.8568493,46.7098264,,,,,,
Unnamed,leisure,pitch,24.8557602,46.7100034,,,,,,
Unnamed,leisure,pitch,24.8552943,46.7089397,,,,,,
Unnamed,leisure,pitch,24.855587,46.70889,,,,,,
Unnamed,leisure,pitch,24.8558666,46.7085401,,,,,,
Unnamed,leisure,pitch,24.8559063,46.7088434,,,,,,
Unnamed,leisure,pitch,24.8559481,46.7091331,,,,,,
Unnamed,leisure,pitch,24.8547019,46.7085907,,,,,,
Unnamed,leisure,garden,24.8536379,46.7166008,,,,,,
Unnamed,leisure,garden,24.8456849,46.7179119,,,,,,
Unnamed,leisure,garden,24.8513255,46.7130641,,,,,,
Unnamed,leisure,garden,24.8505854,46.7146405,,,,,,
Unnamed,leisure,garden,24.8504257,46.7134983,,,,,,
Unnamed,leisure,garden,24.8507126,46.7157804,,,,,,
Unnamed,leisure,garden,24.8524383,46.7143377,,,,,,
Unnamed,leisure,garden,24.8523129,46.7131878,,,,,,
Unnamed,leisure,garden,24.8526019,46.7154641,,,,,,
Unnamed,leisure,garden,24.8541824,46.7140321,,,,,,
Unnamed,leisure,garden,24.8540007,46.7128996,,,,,,
Unnamed,leisure,garden,24.8543331,46.7151824,,,,,,
Unnamed,leisure,garden,24.8549207,46.7124695,,,,,,
Unnamed,leisure,garden,24.8560418,46.7137303,,,,,,
Unnamed,leisure,garden,24.8558981,46.7125931,,,,,,
Unnamed,leisure,garden,24.8562291,46.7148646,,,,,,
Unnamed,leisure,garden,24.8465218,46.725679,,,,,,
Unnamed,leisure,garden,24.8464888,46.7254265,,,,,,
Unnamed,leisure,garden,24.846987,46.7253338,,,,,,
Unnamed,leisure,garden,24.8470298,46.7256093,,,,,,
Unnamed,leisure,garden,24.8537319,46.7220143,,,,,,
النادي الرياضي لاعضاء هيئة التدريس الرجالي,leisure,sports_centre,24.8579986,46.7283736,,,,,,
Unnamed,leisure,garden,24.8482974,46.7228967,,,,,,
Unnamed,leisure,park,24.8460103,46.7205565,,,,,,
Unnamed,leisure,garden,24.8444949,46.723539,,,,,,
Unnamed,leisure,pitch,24.8407854,46.7510661,,,,,,
Unnamed,leisure,pitch,24.839604,46.7516638,,,,,,
Unnamed,leisure,pitch,24.8400813,46.7514383,,,,,,
Unnamed,leisure,pitch,24.8413335,46.7507947,,,,,,
Unnamed,leisure,golf_course,24.8103515,46.7247141,,,,,,
Unnamed,leisure,pitch,24.8110784,46.7298468,,,,,,
Unnamed,leisure,pitch,24.8128585,46.7288745,,,,,,
Unnamed,leisure,pitch,24.8164289,46.7180067,,,,,,
Unnamed,leisure,pitch,24.8199849,46.7203253,,,,,,
Unnamed,leisure,pitch,24.8061464,46.7239744,,,,,,
Unnamed,leisure,pitch,24.8060521,46.7237566,,,,,,
Unnamed,leisure,park,24.8046601,46.7203494,,,,,,
Unnamed,leisure,pitch,24.8118252,46.7265642,,,,,,
Unnamed,leisure,pitch,24.8118846,46.7267036,,,,,,
Unnamed,leisure,pitch,24.8114613,46.7264189,,,,,,
Unnamed,leisure,swimming_pool,24.810916,46.7270929,,,,,,
Unnamed,leisure,pitch,24.8124287,46.7155971,,,,,,
Unnamed,leisure,pitch,24.8124823,46.7154352,,,,,,
Unnamed,leisure,pitch,24.8125414,46.7152638,,,,,,
Unnamed,leisure,swimming_pool,24.8122868,46.7158745,,,,,,
Unnamed,leisure,pitch,24.8131978,46.7165466,,,,,,
Unnamed,leisure,swimming_pool,24.8135778,46.7143499,,,,,,
Unnamed,leisure,swimming_pool,24.8091692,46.7298654,,,,,,
Unnamed,leisure,swimming_pool,24.8097929,46.7308417,,,,,,
Unnamed,leisure,swimming_pool,24.8102052,46.7318432,,,,,,
Unnamed,leisure,swimming_pool,24.8084434,46.7293375,,,,,,
Unnamed,leisure,swimming_pool,24.8097242,46.7328079,,,,,,
Unnamed,leisure,swimming_pool,24.8072612,46.7333416,,,,,,
Unnamed,leisure,swimming_pool,24.8068295,46.7323712,,,,,,
Unnamed,leisure,swimming_pool,24.8065494,46.7311659,,,,,,
Unnamed,leisure,swimming_pool,24.8066533,46.7302555,,,,,,
Unnamed,leisure,swimming_pool,24.8082038,46.7335513,,,,,,
Unnamed,leisure,pitch,24.8059626,46.7422777,,,,,,
Unnamed,leisure,pitch,24.8058778,46.7420909,,,,,,
حديقة قرطبة,leisure,park,24.8160686,46.7382792,حديقة قرطبة,,,,,
Unnamed,leisure,pitch,24.7976537,46.7461615,,,,,,
Unnamed,leisure,pitch,24.7978361,46.7463379,,,,,,
Unnamed,leisure,pitch,24.8737942,46.709241,,,,,,
Unnamed,leisure,pitch,24.8738303,46.709422,,,,,,
Unnamed,leisure,pitch,24.8738683,46.7095992,,,,,,
Unnamed,leisure,pitch,24.8739333,46.7106786,,,,,,
Unnamed,leisure,pitch,24.8740236,46.7119776,,,,,,
Unnamed,leisure,pitch,24.8743403,46.7103896,,,,,,
Unnamed,leisure,pitch,24.8744128,46.7107155,,,,,,
Unnamed,leisure,swimming_pool,24.8727156,46.7107827,,,,,,
Unnamed,leisure,park,24.8730545,46.7101634,,,,,,
Unnamed,leisure,park,24.8701429,46.7077673,,,,,,
Unnamed,leisure,park,24.8733602,46.7139963,,,,,,
Unnamed,leisure,park,24.8650048,46.6253004,,,,,,
Unnamed,leisure,pitch,24.8031366,46.6288107,,,,,,
Unnamed,leisure,pitch,24.8038083,46.6268713,,,,,,
Unnamed,leisure,pitch,24.8035358,46.6270076,,,,,,
Unnamed,leisure,pitch,24.8051457,46.6273708,,,,,,
Unnamed,leisure,park,24.8085127,46.6771245,,,,,,
Unnamed,leisure,park,24.800219,46.6798997,,,,,,
Unnamed,leisure,pitch,24.8024053,46.6577985,,,,,,
Unnamed,leisure,pitch,24.8024745,46.6579594,,,,,,
Unnamed,leisure,pitch,24.8025422,46.6581197,,,,,,
Unnamed,leisure,pitch,24.8022633,46.6582613,,,,,,
Unnamed,leisure,pitch,24.8024316,46.6587376,,,,,,
Unnamed,leisure,swimming_pool,24.8032884,46.658394,,,,,,
Unnamed,leisure,swimming_pool,24.8033088,46.6585256,,,,,,
Unnamed,leisure,pitch,24.8018602,46.6555697,,,,,,
Unnamed,leisure,pitch,24.8015193,46.6557337,,,,,,
Falah Park حديقة الفلاح,leisure,park,24.7920129,46.7063797,,,,,,
IMSIU Stadium,leisure,stadium,24.8063122,46.7035005,,,,,,
Unnamed,leisure,pitch,24.8063254,46.7035552,,,,,,
Unnamed,leisure,pitch,24.8086295,46.7016172,,,,,,
Unnamed,leisure,pitch,24.8087181,46.7013633,,,,,,
Unnamed,leisure,pitch,24.8088047,46.7011082,,,,,,
Unnamed,leisure,pitch,24.7821624,46.725103,,,,,,
Unnamed,leisure,swimming_pool,24.7818759,46.7248842,,,,,,
Unnamed,leisure,pitch,24.7835925,46.7244797,,,,,,
Unnamed,leisure,park,24.7777123,46.7190559,,,,,,
Unnamed,leisure,pitch,24.7616955,46.7212583,,,,,,
Unnamed,leisure,pitch,24.761804,46.7215121,,,,,,
Unnamed,leisure,pitch,24.7620546,46.7212342,,,,,,
Unnamed,leisure,park,24.7567931,46.7233987,,,,,,
Unnamed,leisure,park,24.7418026,46.6876058,,,,,,
حديقة الواحة,leisure,park,24.7360337,46.7198868,,,,,,
Unnamed,leisure,pitch,24.74715,46.7197179,,,,,,
Unnamed,leisure,pitch,24.7500097,46.7397603,,,,,,
Unnamed,leisure,pitch,24.7492812,46.7398872,,,,,,
Unnamed,leisure,pitch,24.7492777,46.7397206,,,,,,
Unnamed,leisure,pitch,24.7492877,46.7395297,,,,,,
Unnamed,leisure,garden,24.7501845,46.7252921,,,,,,
Unnamed,leisure,garden,24.7500628,46.7255131,,,,,,
Unnamed,leisure,garden,24.7502061,46.7255655,,,,,,
Unnamed,leisure,pitch,24.7408046,46.7390181,,,,,,
Unnamed,leisure,track,24.7407967,46.7390144,,,,,,
Unnamed,leisure,park,24.7278458,46.7435366,,,,,,
Unnamed,leisure,swimming_pool,24.7304778,46.7418934,,,,,,
Unnamed,leisure,park,24.7281847,46.7472707,,,,,,
Unnamed,leisure,garden,24.7267176,46.7524171,,,,,,
Unnamed,leisure,pitch,24.7212291,46.7435083,,,,,,
Unnamed,leisure,pitch,24.721776,46.7433959,,,,,,
Unnamed,leisure,pitch,24.7139583,46.7437027,,,,,,
Unnamed,leisure,pitch,24.7144006,46.7441299,,,,,,
Unnamed,leisure,garden,24.715155,46.7448708,,,,,,
Unnamed,leisure,pitch,24.71723,46.7450924,,,,,,
Unnamed,leisure,pitch,24.7175461,46.7481072,,,,,,
Unnamed,leisure,garden,24.7140069,46.7479645,,,,,,
Unnamed,leisure,pitch,24.7178725,46.7472632,,,,,,
Unnamed,leisure,pitch,24.721877,46.7484743,,,,,,
Unnamed,leisure,pitch,24.7207406,46.7452038,,,,,,
Unnamed,leisure,garden,24.7211756,46.7450306,,,,,,
Unnamed,leisure,garden,24.7195908,46.7447821,,,,,,
Unnamed,leisure,garden,24.7205975,46.7444359,,,,,,
Unnamed,leisure,park,24.719633,46.7514834,,,,,,
Unnamed,leisure,pitch,24.7342112,46.7070354,,,,,,
Unnamed,leisure,pitch,24.7288919,46.7022949,,,,,,
Unnamed,leisure,pitch,24.7355618,46.696866,,,,,,
Unnamed,leisure,pitch,24.7354449,46.6965944,,,,,,
Unnamed,leisure,pitch,24.7353461,46.6963372,,,,,,
Unnamed,leisure,pitch,24.7356616,46.6971122,,,,,,
Unnamed,leisure,pitch,24.7357266,46.6972666,,,,,,
Unnamed,leisure,pitch,24.7358365,46.6975336,,,,,,
Unnamed,leisure,pitch,24.7359278,46.6977474,,,,,,
Unnamed,leisure,pitch,24.7339072,46.7059612,,,,,,
Unnamed,leisure,pitch,24.7359409,46.7067615,,,,,,
منتجع وسبا الوصيل,leisure,resort,24.8683905,46.4496661,,,,,,
Unnamed,leisure,pitch,24.845069,46.4746245,,,,,,
Unnamed,leisure,garden,24.8380255,46.4741735,,,,,,
Unnamed,leisure,pitch,24.8719702,46.4536077,,,,,,
Unnamed,leisure,pitch,24.8726583,46.4538243,,,,,,
Unnamed,leisure,golf_course,24.8700575,46.4545258,,,,,,
Unnamed,leisure,pitch,24.8692165,46.4550341,,,,,,
Unnamed,leisure,pitch,24.869601,46.4550931,,,,,,
Unnamed,leisure,pitch,24.8702272,46.4548946,,,,,,
Unnamed,leisure,swimming_pool,24.8725485,46.4543362,,,,,,
Unnamed,leisure,pitch,24.7271542,46.6931411,,,,,,
Unnamed,leisure,swimming_pool,24.7275224,46.6947115,,,,,,
Unnamed,leisure,pitch,24.731883,46.7180945,,,,,,
Unnamed,leisure,pitch,24.7116789,46.7528681,,,,,,
Unnamed,leisure,park,24.7023873,46.7383172,,,,,,
Unnamed,leisure,track,24.7060268,46.7530873,,,,,,
Unnamed,leisure,pitch,24.7072018,46.7542097,,,,,,
Unnamed,leisure,swimming_pool,24.7053368,46.7514565,,,,,,
Unnamed,leisure,pitch,24.7047508,46.7520816,,,,,,
Unnamed,leisure,pitch,24.7060011,46.7511651,,,,,,
Unnamed,leisure,track,24.7063383,46.7549731,,,,,,
Unnamed,leisure,pitch,24.7073997,46.7524175,,,,,,
Unnamed,leisure,garden,24.7096795,46.7527512,,,,,,
Unnamed,leisure,park,24.7799762,46.6327697,,,,,,
Unnamed,leisure,pitch,24.7721068,46.561835,,,,,,
Unnamed,leisure,pitch,24.7725586,46.5628327,,,,,,
Unnamed,leisure,pitch,24.7565719,46.5652209,,,,,,
Unnamed,leisure,pitch,24.7561012,46.5656308,,,,,,
Unnamed,leisure,playground,24.7562766,46.567223,,,,,,
Unnamed,leisure,playground,24.7558592,46.5672268,,,,,,
Unnamed,leisure,pitch,24.7535634,46.5674351,,,,,,
Unnamed,leisure,pitch,24.7519258,46.5659257,,,,,,
Unnamed,leisure,pitch,24.7500944,46.569298,,,,,,
Unnamed,leisure,playground,24.74879,46.5700231,,,,,,
Unnamed,leisure,pitch,24.7520686,46.5805888,,,,,,
Unnamed,leisure,pitch,24.7523719,46.5811783,,,,,,
Unnamed,leisure,pitch,24.7521696,46.5811992,,,,,,
Unnamed,leisure,park,24.7428361,46.5777107,,,,,,
Unnamed,leisure,park,24.7482085,46.5820954,,,,,,
Unnamed,leisure,park,24.7505615,46.5780053,,,,,,
Unnamed,leisure,park,24.7544226,46.5739814,,,,,,
Unnamed,leisure,park,24.7572028,46.5705437,,,,,,
Unnamed,leisure,pitch,24.9392653,46.4664383,,,,,,
Unnamed,leisure,pitch,24.9387132,46.4673503,,,,,,
Unnamed,leisure,park,24.9310757,46.4395875,,,,,,
Unnamed,leisure,playground,24.9079677,46.4425544,,,,,,
Unnamed,leisure,pitch,24.9081627,46.443134,,,,,,
Unnamed,leisure,pitch,24.9080959,46.4429407,,,,,,
Unnamed,leisure,park,24.8985938,46.4408404,,,,,,
Unnamed,leisure,pitch,24.8989601,46.4403765,,,,,,
Unnamed,leisure,pitch,24.8990647,46.4405512,,,,,,
Unnamed,leisure,pitch,24.9006026,46.4533002,,,,,,
Unnamed,leisure,pitch,24.8899447,46.4983613,,,,,,
Unnamed,leisure,pitch,24.8885109,46.5007669,,,,,,
Unnamed,leisure,pitch,24.8891346,46.4990258,,,,,,
Unnamed,leisure,pitch,24.8887775,46.4990543,,,,,,
Unnamed,leisure,garden,24.8829537,46.5601348,,,,,,
Unnamed,leisure,pitch,24.8742772,46.5619771,,,,,,
Unnamed,leisure,pitch,24.8745109,46.5620244,,,,,,
Unnamed,leisure,pitch,24.8751314,46.5602673,,,,,,
Unnamed,leisure,pitch,24.8741698,46.5601097,,,,,,
Unnamed,leisure,pitch,24.8739254,46.5600784,,,,,,
Unnamed,leisure,pitch,24.8798583,46.5653762,,,,,,
Unnamed,leisure,track,24.8848758,46.5647072,,,,,,
Unnamed,leisure,track,24.8852643,46.5645126,,,,,,
Unnamed,leisure,track,24.8839293,46.5647288,,,,,,
Unnamed,leisure,track,24.8825786,46.5649436,,,,,,
Unnamed,leisure,pitch,24.8680693,46.5590634,,,,,,
Unnamed,leisure,pitch,24.8760947,46.5595816,,,,,,
Unnamed,leisure,swimming_pool,24.8770178,46.5594053,,,,,,
Unnamed,leisure,pitch,24.8789468,46.5588699,,,,,,
Unnamed,leisure,pitch,24.8795484,46.5608306,,,,,,
Unnamed,leisure,park,24.8688642,46.5698354,,,,,,
Unnamed,leisure,pitch,24.8627182,46.5918803,,,,,,
Unnamed,leisure,pitch,24.8629811,46.5827027,,,,,,
Unnamed,leisure,pitch,24.8723381,46.5875912,,,,,,
Unnamed,leisure,pitch,24.8664631,46.5823831,,,,,,
Unnamed,leisure,pitch,24.8666101,46.5823082,,,,,,
Unnamed,leisure,swimming_pool,24.8666405,46.5825624,,,,,,
Unnamed,leisure,track,24.8627142,46.5918413,,,,,,
Unnamed,leisure,pitch,24.8631846,46.5922694,,,,,,
Unnamed,leisure,pitch,24.8627001,46.5925033,,,,,,
Unnamed,leisure,park,24.8627179,46.593614,,,,,,
Unnamed,leisure,park,24.8639248,46.5930102,,,,,,
منتزة الملك سلمان البري,leisure,park,25.003182,46.6005945,,,,,,
Unnamed,leisure,pitch,25.0102984,46.5681545,,,,,,
Unnamed,leisure,pitch,25.0104146,46.5675522,,,,,,
Unnamed,leisure,pitch,25.010755,46.5683298,,,,,,
Unnamed,leisure,pitch,25.0106048,46.5674565,,,,,,
Unnamed,leisure,playground,25.011,46.5682958,,,,,,
Unnamed,leisure,track,25.0086302,46.5694814,,,,,,
Banban Resort,leisure,sports_centre,25.0094924,46.5689104,,,,,,
Unnamed,leisure,pitch,24.9589908,46.5778344,,,,,,
Soccer,leisure,pitch,24.9584841,46.5776765,,,,,,
Adult's,leisure,swimming_pool,24.9587385,46.5775189,,,,,,
Children's,leisure,swimming_pool,24.9589804,46.577568,,,,,,
Unnamed,leisure,pitch,24.9594477,46.577645,,,,,,
Unnamed,leisure,pitch,24.9587126,46.5778323,,,,,,
Miniature Golf,leisure,golf_course,24.9581157,46.577595,,,,,,
Unnamed,leisure,pitch,24.9601515,46.5764127,,,,,,
Unnamed,leisure,pitch,24.9620622,46.5763334,,,,,,
Unnamed,leisure,pitch,24.9600007,46.5757391,,,,,,
Unnamed,leisure,pitch,24.9641023,46.5842459,,,,,,
Unnamed,leisure,pitch,24.9646616,46.5790935,,,,,,
Unnamed,leisure,pitch,24.9577557,46.5761645,,,,,,
Unnamed,leisure,pitch,24.9542004,46.5761832,,,,,,
Unnamed,leisure,pitch,24.958529,46.5739838,,,,,,
Unnamed,leisure,pitch,24.9612549,46.5723584,,,,,,
Unnamed,leisure,pitch,24.9623491,46.5737451,,,,,,
Unnamed,leisure,pitch,24.9618961,46.5739378,,,,,,
Unnamed,leisure,park,24.8729888,46.6430414,,,,,,
Unnamed,leisure,park,24.8705742,46.6333863,,,,,,
Unnamed,leisure,pitch,24.8365862,46.6055267,,,,,,
Unnamed,leisure,pitch,24.8368136,46.6060866,,,,,,
Unnamed,leisure,pitch,24.7956053,46.6268601,,,,,,
Unnamed,leisure,pitch,24.7875959,46.6306233,,,,,,
Unnamed,leisure,park,24.7851953,46.6289666,,,,,,
Unnamed,leisure,park,24.8001086,46.6124309,,,,,,
Unnamed,leisure,swimming_pool,24.8020782,46.627855,,,,,,
Unnamed,leisure,park,24.7854708,46.5988986,,,,,,
Unnamed,leisure,park,24.7939879,46.5783855,,,,,,
Unnamed,leisure,pitch,24.6183579,46.4993657,,,,,,
Unnamed,leisure,pitch,24.6179929,46.4996323,,,,,,
Unnamed,leisure,pitch,24.6177348,46.4998568,,,,,,
Unnamed,leisure,park,24.6375755,46.5675275,,,,,,
Unnamed,leisure,pitch,24.6766797,46.6310888,,,,,,
Unnamed,leisure,pitch,24.6739936,46.6278535,,,,,,
Unnamed,leisure,pitch,24.6808419,46.6292439,,,,,,
Unnamed,leisure,pitch,24.6807048,46.6292636,,,,,,
Unnamed,leisure,pitch,24.6804181,46.6292785,,,,,,
Unnamed,leisure,pitch,24.6802791,46.6292959,,,,,,
Unnamed,leisure,swimming_pool,24.681205,46.6301569,,,,,,
Unnamed,leisure,pitch,24.6802836,46.6287253,,,,,,
Unnamed,leisure,park,24.6639342,46.6366786,,,,,,
Unnamed,leisure,park,24.6624697,46.6377546,,,,,,
Unnamed,leisure,park,24.656623,46.6417417,,,,,,
Unnamed,leisure,park,24.6502284,46.642996,,,,,,
Unnamed,leisure,swimming_pool,24.650249,46.6429542,,,,,,
Al Hada Park,leisure,park,24.6587689,46.6270526,,,,,,
Unnamed,leisure,pitch,24.6481588,46.6499952,,,,,,
Unnamed,leisure,pitch,24.6478341,46.650913,,,,,,
Unnamed,leisure,pitch,24.6476602,46.6486676,,,,,,
Unnamed,leisure,pitch,24.6467273,46.6479473,,,,,,
Bowling Center,leisure,sports_centre,24.6488232,46.6518644,,,,,,
Badminton Square,leisure,sports_centre,24.6483286,46.6521564,,,,,,
Crown Prince Park,leisure,park,24.6577288,46.6785626,,,,,,
Unnamed,leisure,pitch,24.6840778,46.6183484,,,,,,
Unnamed,leisure,pitch,24.6843474,46.6169104,,,,,,
Unnamed,leisure,pitch,24.6847798,46.6168876,,,,,,
Unnamed,leisure,pitch,24.681283,46.6201772,,,,,,
Unnamed,leisure,swimming_pool,24.6812317,46.61988,,,,,,
Unnamed,leisure,pitch,24.6792534,46.6309284,,,,,,
Unnamed,leisure,pitch,24.6794308,46.6304976,,,,,,
Unnamed,leisure,pitch,24.6791084,46.6319732,,,,,,
Unnamed,leisure,pitch,24.6792162,46.6314754,,,,,,
Unnamed,leisure,pitch,24.6837703,46.6296952,,,,,,
Unnamed,leisure,pitch,24.6881312,46.6237421,,,,,,
Unnamed,leisure,pitch,24.688119,46.6277284,,,,,,
Unnamed,leisure,pitch,24.6870622,46.6247563,,,,,,
Unnamed,leisure,pitch,24.6861331,46.6232622,,,,,,
Unnamed,leisure,pitch,24.6738,46.6218639,,,,,,
Unnamed,leisure,swimming_pool,24.6880133,46.6187225,,,,,,
Unnamed,leisure,pitch,24.6889311,46.6294939,,,,,,
Unnamed,leisure,swimming_pool,24.6868034,46.624892,,,,,,
Unnamed,leisure,swimming_pool,24.6870481,46.6257986,,,,,,
Unnamed,leisure,swimming_pool,24.6869638,46.6251829,,,,,,
Unnamed,leisure,swimming_pool,24.6880199,46.6275919,,,,,,
Unnamed,leisure,swimming_pool,24.6886212,46.628944,,,,,,
Unnamed,leisure,pitch,24.6839425,46.6262593,,,,,,
Unnamed,leisure,swimming_pool,24.684297,46.6279394,,,,,,
Unnamed,leisure,pitch,24.6814501,46.6253424,,,,,,
Unnamed,leisure,pitch,24.6729822,46.6186223,,,,,,
Unnamed,leisure,pitch,24.6801501,46.6162122,,,,,,
Unnamed,leisure,pitch,24.6821068,46.6330512,,,,,,
Al A'arid Garden,leisure,park,24.6824772,46.6329784,,,,,,
Unnamed,leisure,park,24.6761707,46.6283388,,,,,,
Unnamed,leisure,swimming_pool,24.6734131,46.6261599,,,,,,
Unnamed,leisure,swimming_pool,24.673821,46.6280396,,,,,,
Unnamed,leisure,track,24.6840718,46.6182826,,,,,,
Unnamed,leisure,park,24.6811966,46.6163028,,,,,,
Unnamed,leisure,park,24.6914562,46.6278653,,,,,,
Unnamed,leisure,pitch,24.6942275,46.6230697,,,,,,
Unnamed,leisure,pitch,24.6818522,46.6276329,,,,,,
Unnamed,leisure,park,24.6865879,46.6215799,,,,,,
Hai Al Safarat Sports Facilities,leisure,park,24.6802285,46.6304471,,,,,,
Unnamed,leisure,swimming_pool,24.6882086,46.6199211,,,,,,
Unnamed,leisure,park,24.8589093,46.7811663,,,,,,
Unnamed,leisure,park,24.8628814,46.8099658,,,,,,
Unnamed,leisure,park,24.8511575,46.8337316,,,,,,
Unnamed,leisure,park,24.8411475,46.8333419,,,,,,
Unnamed,leisure,pitch,24.8686472,46.8909821,,,,,,
Unnamed,leisure,pitch,24.8885187,46.9204269,,,,,,
Unnamed,leisure,park,24.8840005,46.9172665,,,,,,
Unnamed,leisure,park,24.8849762,46.9165275,,,,,,
Unnamed,leisure,swimming_pool,24.6872003,46.6225447,,,,,,
Unnamed,leisure,swimming_pool,24.6880212,46.6236234,,,,,,
Unnamed,leisure,swimming_pool,24.6882229,46.6252297,,,,,,
Unnamed,leisure,swimming_pool,24.6883099,46.6275823,,,,,,
Unnamed,leisure,pitch,24.8680596,46.8892388,,,,,,
Unnamed,leisure,pitch,24.8680666,46.8888413,,,,,,
Unnamed,leisure,pitch,24.8684216,46.8888516,,,,,,
Unnamed,leisure,pitch,24.8687363,46.8888527,,,,,,
Unnamed,leisure,pitch,24.8686552,46.8892348,,,,,,
Unnamed,leisure,pitch,24.8680672,46.8890304,,,,,,
Unnamed,leisure,pitch,24.8701578,46.8854718,,,,,,
Unnamed,leisure,track,24.8686406,46.8909999,,,,,,
Unnamed,leisure,garden,24.8246802,46.8700715,,,,,,
Unnamed,leisure,pitch,24.7980868,46.8888987,,,,,,
Unnamed,leisure,pitch,24.810648,46.8659828,,,,,,
Unnamed,leisure,pitch,24.8147569,46.8541157,,,,,,
Unnamed,leisure,pitch,24.8151378,46.8535998,,,,,,
Unnamed,leisure,pitch,24.8149446,46.8538547,,,,,,
