Name,Subtype,Latitude,Longitude
سفارة الهند,diplomatic,24.685802,46.630861
سفارة غينيا,diplomatic,24.683984,46.63198
سفارة أيرلندا,diplomatic,24.687713,46.623855
Embassy of the Netherlands,diplomatic,24.688594,46.62882
سفارة بلجيكا,diplomatic,24.688811,46.629329
سفارة السويد,diplomatic,24.689194,46.630045
السفارة البريطانية بالرياض,diplomatic,24.688141,46.627401
Embassy of Japan,diplomatic,24.686603,46.624555
سفارة مملكة تايلاند,diplomatic,24.688326,46.625907
السفارة الليبية,diplomatic,24.685208,46.62663
سفارة جمهورية كينيا,diplomatic,24.686701,46.629899
Unnamed,government,24.743203,46.628507
وزارة العمل والتنمية الاجتماعية - قطاع العمل,government,24.745998,46.681911
مركز ريادة الأعمال الرقمية,government,24.748302,46.687685
الشركة السعودية للكهرباء,energy_supplier,24.763058,46.58964
الادارة العامة للاتصالات السلكية,government,24.754428,46.636183
Unnamed,government,24.643285,46.696223
SBA,government,24.643197,46.695091
Unnamed,fire_station,24.601795,46.627008
Unnamed,government,24.723143,46.742987
Unnamed,government,24.722512,46.741873
Unnamed,government,24.721925,46.740863
Unnamed,government,24.719824,46.741666
Unnamed,government,24.718761,46.742259
Unnamed,government,24.724884,46.747265
Unnamed,government,24.717074,46.743144
Unnamed,government,24.729831,46.66554
Unnamed,government,24.685992,46.708028
Unnamed,government,24.686004,46.708956
Unnamed,government,24.685032,46.709791
وزارة الدفاع,government,24.669044,46.71661
Unnamed,government,24.666781,46.70786
الإدارة العامة للأحوال المدنية,government,24.652439,46.71367
Unnamed,post_office,24.650106,46.716503
البريد السعودي المركز الرئيسي,post_office,24.650148,46.71663
الموسسة العامة للتدريب التقني والمهني,government,24.648695,46.727889
Unnamed,government,24.64941,46.731547
القوات الخاصة للأمن والحماية,government,24.648668,46.731957
Unnamed,government,24.628812,46.717415
Unnamed,government,24.696436,46.715761
Unnamed,government,24.693915,46.71944
Al jamil optical Al Rwabi,company,24.685969,46.794278
مديرية صحة الرياض,government,24.700168,46.76287
Unnamed,government,24.700179,46.763313
ديوان المظالم,government,24.709025,46.620517
مكتب التعليم بغرب الرياض للبنين,government,24.593685,46.614313
البريد السعودي فرع البديعة,post_office,24.58759,46.603755
مكافحة المخدرات بغرب الرياض,police,24.604772,46.612857
الشركة السعودية للكهرباء,company,24.755907,46.651659
البريد السعودي,post_office,24.575413,46.697639
مركز شرطة السويدي,police,24.588443,46.651431
شعبة الدفاع المدني بالسويدي وشبرا,fire_station,24.588711,46.651879
شعبة المرور,police,24.582195,46.584255
مركز شرطة طويق,police,24.578675,46.583099
وزارة التعليم,government,24.739692,46.700134
شعبة جوازات مجمع الملك عبدالعزيز للاتصالات,government,24.756849,46.687467
وزارة الخارجية إدارة الوثائق والترجمة,government,24.677953,46.623642
المعهد الثقافي الفرنسي,diplomatic,24.678505,46.623573
سفارة جمهورية أفغانستان الإسلامية,diplomatic,24.680789,46.623303
سفارة موريشيوس,diplomatic,24.684796,46.624243
سفارة المكسيك,diplomatic,24.685796,46.625272
Embassy of Switzerland,diplomatic,24.687037,46.625376
Embassy of Austria,diplomatic,24.687267,46.62592
Embassy of Taiwan,diplomatic,24.687496,46.626459
Embassy of Bangladesh,diplomatic,24.743598,46.709166
سفارة النيجر,diplomatic,24.724452,46.673971
سفارة بولندا,diplomatic,24.72917,46.670411
السفارة السيرلانكيه,diplomatic,24.695144,46.693744
سفارة جمهورية مالي,diplomatic,24.739469,46.6493
سفارة الصومال,diplomatic,24.723593,46.675778
سفارة أوغندا,diplomatic,24.729805,46.685346
سفارة جمهورية تشاد,diplomatic,24.665008,46.705957
سفارة غامبيا,diplomatic,24.729043,46.6882
سفارة جمهورية الأرجنتين,diplomatic,24.683391,46.679581
سفارة فنزويلا,diplomatic,24.679621,46.623519
Embassy of Burundi,diplomatic,24.743826,46.69255
سفارة البرتغال,diplomatic,24.716329,46.677571
سفارة إيسواتيني,diplomatic,24.716668,46.677405
مرور الطرق الدائرية,police,24.635937,46.585256
المؤسسة العامة لتحلية المياه المالحة,government,24.696545,46.681054
هيئة الامر بالمعروف والنهي عن المنكر بالدرعية,government,24.738179,46.579501
مستودع جمعية الامام محمد بن سعود الخيرية,charity,24.749222,46.573832
مركز الدعوه والارشاد بالدرعية القديم,government,24.748122,46.574639
Electricity company Dir'iya,energy_supplier,24.739342,46.580453
Unnamed,charity,24.752437,46.579467
وزارة النقل الإدارة العامة للطرق,government,24.791136,46.6341
وزارة الطاقة,government,24.742149,46.636253
صندوق التنمية الزراعية,government,24.672501,46.700064
وزارة الحج والعمرة,government,24.673752,46.703087
سفارة جنوب أفريقيا,diplomatic,24.702081,46.618392
شعبة مرور مطار الملك خالد الدولي,police,24.917918,46.704951
جوازات الرياض,government,24.659553,46.702339
الدفاع المدني عليشة,fire_station,24.625799,46.678459
وزارة الصناعة والثروة المعدنية,government,24.652203,46.749335
مركز الوثائق والمحفوظات فرع وزارة النقل,government,24.6527,46.751581
NCEC,government,24.785133,46.732176
شركة ديباج للمقاولات المحدودة,company,24.687685,46.6783
شركة اليمامة للإستثمار والتطوير العقاري,company,24.686119,46.678099
شركة قطاف المستقبل للصناعات الغذائية,company,24.686261,46.678466
شركة تصليح افران,company,24.693207,46.680214
Unnamed,company,24.689224,46.679576
Unnamed,company,24.689428,46.679437
