node_id,lat,lon
255,24.8002061748424,46.68325781607079
256,24.8001503790802,46.68320142490229
257,25.015151785173604,46.5320007661653
258,25.018039369116103,46.532166040921496
259,24.6364226853852,46.6936075797019
260,24.636747036343003,46.695671558209106
261,24.638683384327198,46.72585368075979
262,24.638564743443,46.7263570753803
263,24.8210496834658,46.857632391971705
264,24.8133484152897,46.86779304366771
265,24.6725589964728,46.7399960108014
266,24.674358422298003,46.738008959185
267,24.7476635660853,46.6654052572974
268,24.751754036820603,46.6633407864516
269,24.671741878172497,46.7081435996738
270,24.670914756181396,46.706243855408495
271,24.598306015177002,46.7757353121607
272,24.598048082765498,46.7759785440007
273,24.7162390670037,46.62019887396279
274,24.726362660857,46.62252208518171
275,24.7131509558039,46.6891721298611
276,24.715552951573102,46.688543526883706
277,24.8222127379738,46.619811320247095
278,24.8242774199208,46.6190423844339
279,24.704590331905198,46.756120217155
280,24.707448411594,46.7539556514682
281,24.725280394836897,46.6476644987463
282,24.7249831813243,46.646980350374605
283,24.645969190320603,46.7755049478669
284,24.6453607575587,46.7758019627475
285,24.9460842895508,46.5027140275618
286,24.9591865189333,46.5111023887957
287,24.5619360963003,46.853176027322704
288,24.562213071233202,46.8529697744389
289,24.9411150312325,46.8937083133632
290,24.9350891798916,46.89829325932649
291,24.7490092359515,46.726008648608
292,24.747342621805803,46.7268624667664
293,24.722815902670803,46.649268032093495
294,24.724267335617103,46.6543891915015
295,24.638935005145,46.5399633600877
296,24.635036240148,46.5391116941811
297,24.6191118799471,46.7277441708958
298,24.6166450137718,46.7287022391609
299,24.972437538105602,46.4800198266723
300,24.965397633079,46.494645703681705
301,24.5488878419618,46.671625011948
302,24.543508206315302,46.669227255504296
303,24.6560126045509,46.707032855029105
304,24.6565539491744,46.7088543820165
305,24.712693935970997,46.664633246197994
306,24.712485216946398,46.664728077624105
307,24.8479298485931,46.775138101759005
308,24.8481164706404,46.77405853582089
309,24.7867127928696,46.8327435979576
310,24.787073243587304,46.8329837723619
311,24.7269216380919,46.6934320367808
312,24.7241949533813,46.69482722915811
313,24.698884578173498,46.7743154682671
314,24.696483378782503,46.7752338916198
315,24.700328699949498,46.7939077953315
316,24.697670918955197,46.7958882599409
317,24.7251126385762,46.6479353714422
318,24.7254396691198,46.64796006812429
319,24.9501722609418,46.5920231553084
320,24.9462233175509,46.5940204691426
321,24.5386893076432,46.697096510308704
322,24.5392193493123,46.6965317654871
323,24.743353218527798,46.7983341268536
324,24.744541997981898,46.8002747458681
325,24.6170502522516,46.731934350653894
326,24.616731544435396,46.73138428333179
327,24.7624246265519,46.67583820714599
328,24.7630194007811,46.6755359453274
329,24.652580272797604,46.779146931942904
330,24.6518318620157,46.7773482054008
331,24.87381277311,46.695677895536605
332,24.8953627462581,46.6964083452619
333,24.849139896992398,46.675687855955296
334,24.8500252554322,46.675064701778794
335,24.717882869607397,46.84907393319261
336,24.716548046194,46.8469470712956
337,24.5456801892212,46.668980839633896
338,24.695792668748304,46.83306317029489
339,24.6980136838552,46.8332470021861
340,24.649582913888196,46.71841880948689
341,24.645022665774302,46.7192658545154
342,24.634513352607,46.777661171641
343,24.6416002670431,46.773892892144396
344,24.730963155626196,46.6877302194144
345,24.7296354868252,46.68836907438379
346,24.809354564064698,46.8324860909734
347,24.8036578838229,46.8341264372139
348,24.683247342347304,46.776570600605204
349,24.683794911532,46.7777925675488
350,24.678848278839897,46.7614220279406
351,24.6841249171539,46.7593598786357
352,24.4885973324429,46.886084987464294
353,24.501188953511896,46.9302572087032
354,24.6417093407799,46.777652514193896
355,24.7306340395197,46.7574316588138
356,24.7315692562494,46.756982655628605
357,24.666018776588302,46.6488465057568
358,24.6747461720007,46.6446573053723
359,24.4272642745693,46.55344731280871
360,24.391951297543603,46.547079788481796
361,24.7866266031219,46.6972667701569
362,24.784780432881497,46.692862279001396
363,24.6146135577563,46.7708114230841
364,24.6142825424543,46.7717916936197
365,24.699887668507298,46.732708738457696
366,24.6969976354497,46.7333661136488
367,24.6356042451193,46.576665793176495
368,24.6301735617907,46.579203596438106
369,24.5744346598986,46.7768215865217
370,24.575631613597803,46.779253063885605
371,24.7905063029608,46.6953130589995
372,24.7456046235774,46.6719229369175
373,24.746135833404697,46.673068274420395
374,24.7599064681423,46.76498226595199
375,24.758318794492197,46.7610307552675
376,24.8407483735418,46.67933155964721
377,24.838419316820396,46.679605923511495
378,24.654303657834397,46.6906811491804
379,24.6552574113038,46.696490415625895
380,24.7875700168608,46.7472935021867
381,24.7872809118775,46.746922906994705
382,24.7003022858845,46.6829910106276
383,24.697073986649198,46.68504282617621
384,24.667056019375,46.6883661734212
385,24.7367198752879,46.66261304335
386,24.735746213476897,46.6630913127851
387,24.790851716938402,46.6138452323711
388,24.727396424469,46.646753247487
389,24.727294923730696,46.64674635060471
390,24.5824754336908,46.701520931294006
391,24.5825732595972,46.70165308262779
392,24.639285473365398,46.7306171155995
393,24.6403699807532,46.7299381054107
394,24.7544768043232,46.6217017344492
395,24.753701150931303,46.6191190145576
396,24.6440028941879,46.720011932511504
397,24.643791805893898,46.7191273693886
398,24.658741725810298,46.7060276522704
399,24.659371171229,46.7060559704924
400,24.694278053512303,46.8047627815067
401,24.694413228326603,46.8047838761173
402,24.6105599103768,46.72158251984071
403,24.611839020629997,46.7206605623921
404,24.6176697987143,46.647642643606304
405,24.614725016372798,46.6430126532127
406,24.934872913018104,46.719386451233795
407,24.9476359001444,46.7445278777273
408,24.8373049674586,46.6812369300136
409,24.8333539057499,46.6832623340722
410,24.7580518723672,46.6399884048154
411,24.7581154316192,46.63995586743529
412,24.6945604513644,46.761041296763004
413,24.6951598725115,46.7628557650265
414,24.634377722762103,46.7222131582927
415,24.6339964074652,46.7253497158925
416,24.7794243483012,46.6554979797961
417,24.777907953505203,46.6562721120663
418,24.7175710216623,46.8375346256318
419,24.718850384094896,46.8395938789035
420,24.676406329874396,46.7281759122937
421,24.676502052216,46.729076422831106
422,24.659841542810195,46.7406136970018
423,24.660066466588997,46.74535174746139
424,24.711327083778,46.7235044628092
425,24.7105350174937,46.7223068678928
426,24.762178104632103,46.666169811363204
427,24.7612409277274,46.6639745020827
428,24.684431322771,46.693057555184204
429,24.684814568975,46.693100407605
430,24.7505854743751,46.7595184100602
431,24.748146649135197,46.7555701364549
432,24.6166007378542,46.6900885755171
433,24.614616683993003,46.6942964410563
434,24.4949899194859,46.795335142323296
435,24.6460174448277,46.730141868119
436,24.6466882260256,46.73382975193871
437,24.7491981050767,46.67818508708879
438,24.745130032080397,46.6802487075113
439,24.5905807496452,46.6770205356989
440,24.586347666550303,46.67017864254189
441,24.639696228275103,46.716051611190004
442,24.6396252774264,46.71712553015139
443,24.5113090464542,46.80558793244761
444,24.517175389916503,46.807857647999
445,24.8020558351173,46.8471116964291
446,24.794922201150197,46.8332666562947
447,25.0178516647436,46.524955501966495
448,25.0272512218678,46.5240428957315
449,24.590940256586,46.681418928099696
450,24.5902097784688,46.6819467181281
451,24.7456957900334,46.6744724989935
452,24.7414327097842,46.676619466051704
453,24.769928950268003,46.8424978084488
454,24.5459625816635,46.668552096091204
455,24.5481621968712,46.6653983064425
456,24.7754569819912,46.7816689869605
457,24.7809406825182,46.7775882120279
458,24.7156304212138,46.7568706297473
459,24.7145180422062,46.7551005809764
460,24.771226506406897,46.7363743882451
461,24.765532128812104,46.739251153441295
462,24.9262271578651,46.879497545487396
463,24.9312413340943,46.889386635152505
464,24.9432257355254,46.4729574303735
465,24.9436697631832,46.4727962124823
466,24.6817359628267,46.8506734026059
467,24.5376136640483,46.697803199632794
468,24.5345632679013,46.69526808996739
469,24.711399579948303,46.749995680248006
470,24.710322487301603,46.7482892530046
471,24.7244601137306,46.848702862830294
472,24.7197836262258,46.8521605679451
473,24.733233797428003,46.837844429859
474,24.7232033744468,46.687881296313705
475,24.7240306803863,46.689782367789796
476,24.8762589422365,46.6278047341618
477,24.8688582261976,46.6314599079187
478,24.7564676915906,46.7222209386515
479,24.756400152588395,46.72259820663879
480,24.5811148147778,46.6513913267475
481,24.583346890753102,46.649779021778095
482,24.8235534528807,46.6187776029805
483,24.822081206302098,46.6194509841877
484,24.6405907021777,46.681642851623494
485,24.64022084891,46.682621428942795
486,25.0122613733664,46.532109811830395
487,25.011323201681105,46.537276599636606
488,24.652382656624305,46.7591215055293
489,24.6522880680009,46.758717602134396
490,24.8489844564305,46.610132157833604
491,24.841000049232804,46.614155509826205
492,24.6730771230333,46.8071672837001
493,24.675008764588,46.806081061272295
494,24.6303212711397,46.698217846171296
495,24.630813450820497,46.7000068098056
496,24.7445695516434,46.8038020968476
497,24.744642265282803,46.8033866839797
498,24.6512757843424,46.7280680788466
499,24.6515166483001,46.729302596486995
500,24.711361536122798,46.693526637603
501,24.7108500768534,46.6922440571855
502,24.6916315710994,46.63298565959129
503,24.485400422270303,46.8520462180705
504,24.4899694337042,46.8534752736276
505,24.7590300106389,46.804817953120796
506,24.7591138666358,46.8021649908138
507,24.9671928112083,46.5834596512943
508,24.960728747297697,46.5867908158759
509,24.5907533544085,46.7932623492476
510,24.5881022448027,46.78880779750361
511,24.8240052196961,46.706435953167706
512,24.8240102917328,46.7061893164254
513,24.542256360584503,46.667917607578204
514,24.5433141171249,46.666367046275795
515,24.6788168631424,46.696121573713505
516,24.6777793828488,46.6966460750494
517,24.8446952800036,46.7174858796469
518,24.853219160106395,46.7122597411314
519,24.5830184376048,46.702008389888
520,24.5847790579024,46.7042069570401
521,24.654443726578197,46.647177859689705
522,24.6542622924049,46.653216314991
523,24.6393196385703,46.7049098592588
524,24.638426655508,46.7050310940784
525,24.670462573408297,46.73057406150121
526,24.6681312680965,46.728579984366895
527,24.7789478732624,46.607671503039704
528,24.7756686501346,46.599819045821505
529,24.6468563469662,46.6792637978502
530,24.645521637621002,46.676088386672795
531,24.9019378615478,47.0015640594513
532,24.911337283676602,47.00798975769071
533,24.816360843133,46.7474201436916
534,24.8179502407026,46.7466164282429
535,24.6572136588698,46.766187672955
536,24.6541608998992,46.767620432869904
537,24.6427251350137,46.7174605709221
538,24.646768941125103,46.7165724494759
539,24.6997627527711,46.731797770078
540,24.7853680913517,46.6855924726447
541,24.7851909282304,46.6856902147474
542,24.744346161952897,46.584565091364205
543,24.7453895235594,46.5881438659296
544,24.814789257382003,46.6235017697613
545,24.8150397246276,46.6237177233673
546,24.6835696897413,46.764933371152495
547,24.6843744920734,46.764059055829804
548,24.5745732694953,46.666957417850895
549,24.5732003700776,46.6608696336617
550,24.6105755266883,46.731434078361204
551,24.6102209556688,46.7316464683258
552,24.6558494359018,46.6990264993781
553,24.655360868140697,46.696216275862
554,25.035590527666997,46.5135658537829
555,25.035200063708896,46.5135616814324
556,24.566213223123697,46.5090219080947
557,24.565909183845502,46.5082746901912
558,24.6521455506187,46.8449578059912
559,24.6520127153292,46.844930538708496
560,24.6061799384305,46.7706834102526
561,24.603942266721102,46.772093095739
562,25.0057064442432,46.5144651692809
563,25.0065383849793,46.509900887443706
564,25.0035213805341,46.5164614517118
565,24.7201344085054,46.77728859589829
566,24.7237605335943,46.77890622972
567,24.7546460533639,46.6701943235882
568,24.7555015559885,46.6722166644163
569,24.5763659627129,46.6437109518169
570,24.580739555065197,46.6429799666715
571,24.6313349628846,46.73478213209479
572,24.631398310467,46.735943012480405
573,24.576006752859602,46.779406460199496
574,24.575952827557398,46.779003368241604
575,24.685642502771397,46.667936933250196
576,24.686509255382,46.6675334162405
577,24.869701728852803,46.549518295135705
578,24.8702734039956,46.5498971856719
579,24.642623781914303,46.7095204937836
580,24.6424848833017,46.7072434360089
581,24.6150411548729,46.7152026018291
582,24.6140770830868,46.71165556712621
583,24.657736760978498,46.7072637853732
584,24.657188304228,46.7052717239444
585,24.612899482709103,46.780256560682794
586,24.612015138726896,46.779262616274394
587,24.614926952752104,46.776011343219004
588,24.6563606281711,46.759631106231204
589,24.6578833572173,46.763363498607795
590,24.6696021974642,46.7570465843882
591,24.671990821382497,46.7548784926044
592,24.6917940592905,46.7230398568499
593,24.692173965115103,46.7255336118725
594,24.7253759535286,46.6633389421894
595,24.7283887496165,46.66013654733089
596,24.7352955928752,46.6890596630826
597,24.733656727961,46.68987164547179
598,24.7417472320673,46.7561778462014
599,24.7396665738218,46.7528614782767
600,24.6592729522138,46.7566907294298
601,24.6591385319556,46.75660425205339
602,24.6264996414426,46.6952270565636
603,24.6271845050533,46.69734698190229
604,24.6918155901327,46.7991660364381
605,24.691676123446804,46.7988880267102
606,24.6670420086537,46.7298679597021
607,24.668044063388,46.7316436050614
608,24.648847306865697,46.7325524530758
609,24.649130787881603,46.733611571316096
610,24.677320777547397,46.858189292302704
611,24.682729689807,46.8582991218196
612,24.7094156552532,46.6849204232934
613,24.7120430869881,46.6833106918395
614,24.8197637363005,46.8482972958628
615,24.8194261775094,46.8482162406643
616,24.7326927410117,46.665276259597704
617,24.7335461820289,46.6648514077306
618,24.7473276114609,46.6160999337847
619,24.740442612612902,46.60752321657821
620,24.6765223755552,46.558106321869495
621,24.6763157976112,46.5580006138591
622,24.6909726682645,46.715926207434904
623,24.6904764148823,46.7147119090485
624,24.576562049213802,46.718365929868604
625,24.5777219016279,46.7174089074709
626,24.689134072240602,46.7154408850867
627,24.6891746617937,46.716036847235095
628,24.7935872948304,46.76157937475221
629,24.7931796150139,46.760943865799796
630,24.785134163603,46.63814864196671
631,24.783277400487197,46.6390928602947
632,24.6407891412983,46.7307816913103
633,24.7465387793314,46.5819270455614
634,24.7505846699184,46.5749926974238
635,24.7377303352253,46.7098349518659
636,24.7379687722789,46.7099074158523
637,24.734837873463,46.6702805922676
638,24.7343835816126,46.6705358847398
639,24.6177900307625,46.8283062589166
640,24.627240608394104,46.821244027610504
641,24.801516865559396,46.56673928378321
642,24.802431732491897,46.5707661981721
643,24.640279430543604,46.535201504681794
644,24.6351108691153,46.526921195075204
645,24.657736551627103,46.740724047086296
646,24.657501273506302,46.735696961270705
647,24.994904857944103,46.4914711362311
648,24.990406339804203,46.5010601721146
649,24.7307553590305,46.8697973134566
650,24.7296152556247,46.86782799529821
651,24.856589324151397,46.6044495593744
652,24.858773338949998,46.6015985996603
653,24.8851732925211,46.62340122005921
654,24.6374945671455,46.7024284921408
655,24.6374280226714,46.699731449702995
656,24.7314786464308,46.7097673832263
657,24.732553727765602,46.7106995998236
658,24.752237837444,46.798100501528594
659,24.7507363528663,46.7956949248115
660,24.6385018984546,46.756335874623495
661,24.6405722672858,46.7557116271693
662,24.599196289927896,46.7783320317179
663,24.598894892076803,46.7776686196533
664,24.942193473522,46.60690221932139
665,24.9499576898233,46.6029803496217
666,24.6637084414758,46.7403919379546
667,24.6633391587806,46.739729785206
668,24.794072373529996,46.6537884176538
669,24.7930953798063,46.6517095404531
670,24.6879416629929,46.6670089491346
671,24.6851563221641,46.66150152747021
672,24.5804988445684,46.519269194321296
673,24.5796544920323,46.530204003544
674,24.5449675659551,46.87914672818479
675,24.5426360187435,46.88276024807071
676,24.7527347381497,46.537504845792505
677,24.6428043774994,46.693967157808295
678,24.6435372102562,46.694003825520404
679,24.676121206768197,46.561522270974905
680,24.675964164345302,46.561428909239204
681,24.622500238891302,46.702980930204895
682,24.622121010532,46.705969762927396
683,24.6673662107971,46.6986925074677
684,24.664804289053397,46.6988887673699
685,24.6669312976686,46.6976293965368
686,24.743641117336196,46.609631953157994
687,24.7479713502132,46.6074569100595
688,24.6500780239652,46.711427420676095
689,24.6528273061924,46.710636271377
690,24.703326184023105,46.7414128601013
691,24.7072757037148,46.7465096630276
692,24.598179746834397,46.5955278699025
693,24.6031364809402,46.5925779663357
694,24.7000148573745,46.75883316876511
695,24.699745268259395,46.7579541235643
696,24.7058597936441,46.6883979531705
697,24.7073702928097,46.688762402730106
698,24.708895104812303,46.66685913583
699,24.709019838853504,46.666806434666704
700,24.7151307030129,46.773249058299704
701,24.713327019453896,46.774602934707794
702,24.6590360140167,46.71744417350121
703,24.7667114988493,46.774747273324095
704,24.732232770103103,46.6755625086622
705,24.7299963058707,46.670262265611804
706,24.6544884803438,46.7148077019669
707,24.651113220330302,46.71625397375529
708,24.677804320230898,46.696636531106996
709,24.8337942379286,46.726694698480394
710,24.8286498697892,46.729275250735995
711,24.9977136102459,46.7003553015526
712,24.6821838045026,46.828121673343105
713,24.674943225402497,46.832172788380205
714,24.714886377058303,46.673904368071604
715,24.7129615686626,46.6748602583096
716,24.749389345755898,46.614136766890404
717,24.751632507052697,46.6194191127516
718,24.5919390354799,46.7622415588862
719,24.592428726537598,46.7636012194991
720,24.8020387403784,46.807862836187894
721,24.801692969148803,46.8020994817072
722,24.6584002519114,46.7542640515176
723,24.658251700594697,46.752137330329504
724,24.819180467965804,46.6810304661563
725,24.8150804528619,46.671245370380795
726,24.607513534609197,46.76995040174379
727,24.607282917971002,46.7699829554776
728,24.5601962389265,46.7733735763797
729,24.5561460983944,46.7649744696481
730,24.8135457619644,46.809891914686794
731,24.8134774398049,46.8099422357604
732,24.632847067247,46.679757732876
733,24.632824297267298,46.6792082445358
734,24.703330650311,46.811571098597604
735,24.702663984559603,46.8105163264756
736,24.778712175003,46.6889440819612
737,24.778142397026702,46.6892293436568
738,24.704674404927502,46.810573192934896
739,24.7057128792807,46.816532356000394
740,24.5812904234115,46.7717846730001
741,24.581725329499196,46.7728059228325
742,24.8491348618607,46.6318449252695
743,24.8442950335603,46.6233782336355
744,24.7336992874162,46.66894622846271
745,24.6901746492838,46.6861569216784
746,24.6895775495188,46.68666462387711
747,24.573801525050996,46.6395818669995
748,24.5731916025147,46.640037977967204
749,24.9831196829639,46.5571628394277
750,24.987643576338,46.5566960193795
751,24.542569110001303,46.883237951079295
752,24.5390610442486,46.888691726408005
753,24.952978785925698,46.495015693061106
754,24.644202428528498,46.68908057728729
755,24.641307877757697,46.68934911298321
756,24.512470258810602,46.6761658639948
757,24.508706584120898,46.6674725943998
758,24.737383861883803,46.8538503210482
759,24.7416670652321,46.848063220568896
760,24.8717539630179,46.7739808463122
761,24.886874216143898,46.7827070173129
762,24.5344444076415,46.9120415605421
763,24.5290190744416,46.920511429850706
764,24.765423156605703,46.695807897666704
765,24.7643857183002,46.696328393376504
766,24.818852750609,46.611775422462905
767,24.7077470983132,46.7941672762219
768,24.7027914047252,46.7978549148062
769,24.7345282432149,46.6872463486
770,24.7302487717755,46.689631589299495
771,24.8664193454913,46.7326840374152
772,24.8619388025985,46.7332702939259
773,24.574383469833304,46.6675861861278
774,24.5742012789699,46.668139151597
775,24.856550060563897,46.6281038842669
776,24.8639334767904,46.624371900364
777,24.6932943171444,46.6479347434525
778,24.694043370973002,46.651868713
779,24.977980734582896,46.60322270450229
780,24.957830762753897,46.599002470339606
781,24.8121290744143,46.699792732743205
