object_id,parcel_id,parcel_name,mainlanduse_code,mainlanduse_name,subtype_code,subtype_name,detailslanduse,is_apartment,parcel_type,residential_units,commercial_units,floors,area_sqm,district_id,street_name,postal_code,is_built,is_licensed,building_status,latitude,longitude
32449857,14356139,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),2,0,2,839.98654009,00100001054,,,,,,24.773332814800007,46.71711528620001
32449858,14356247,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,337.50875486,00100001136,,,,,,24.766424460399993,46.663275372600005
32449859,14356132,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,783.99945439,00100001054,,,,,,24.77309674820001,46.7172346446
32449860,14356135,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,784.03550531,00100001054,,,,,,24.772178710200002,46.71769881340002
32449861,14379427,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,359.96848081,00100001148,,,,,,24.832504234800002,46.6472546892
32449862,14347966,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,450.02369013,00100001181,,,,,,24.727080712199996,46.67530444260001
32449863,14347973,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),4,0,2,900.1194821,00100001181,,,,,,24.72652300079999,46.67533399599999
32449864,14347974,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,450.02369013,00100001181,,,,,,24.727207911999994,46.67490887300001
32449865,14347975,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,450.02369013,00100001181,,,,,,24.72720182139999,46.6753066654
32449866,14270499,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,498.07957244,00100001027,,,,,,24.797992835399974,46.707024579000006
32449867,14270317,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,1,756.05998793,00100001029,,,,,,24.731516665800008,46.689881312800004
32449868,14270323,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,756.13208978,00100001029,,,,,,24.731746747399995,46.689766665
32449869,14252836,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,580.02332375,00100001148,,,,,,24.82959108619999,46.64264108399999
32449870,14252844,مركز رعاية صحية أولية,300000,خدمات عامة (Public Services),302000,صحي (Healthcare),302008,False,غير شقق (Non-Apartment),0,0,1,2500.23976458,00100001042,,,,,,24.772897299200007,46.6795517766
32449871,14252845,مرفق تعليمي بنات,5555,غير محدد (Undefined),301000,تعليمي (Educational),5555,False,غير شقق (Non-Apartment),0,0,,13201.09147051,00100001042,,,,,,24.772254688571422,46.68033806628572
32449872,14273423,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,809.95612001,00100001042,,,,,,24.757981023714283,46.68159298714286
32449873,14263441,غرفة كهرباء,400000,مرافق عامة (Public Facilities),401000,كهرباء (Electricity),,False,غير شقق (Non-Apartment),,,,10.022157,00100001054,,,,,,24.7773352876,46.71905984780001
32449874,14262859,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,475.04303171,00100001042,,,,,,24.76086511760001,46.677384279
32449875,14263011,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,325.07118592,00100001042,,,,,,24.758622812,46.67615843200001
32449876,14263031,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,475.11513355,00100001042,,,,,,24.759055523999997,46.67577768380001
32449878,14254202,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,858.04805325,00100001080,,,,,,24.80830956799999,46.63778150740001
32449879,14254208,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,395.98335435,00100001080,,,,,,24.80860673320001,46.6384940352
32449880,14268753,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,350.99180061,00100001080,,,,,,24.813855263799987,46.63616990480001
32449881,14268773,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,364.0782862,00100001080,,,,,,24.81375212219998,46.635921381399996
32449882,14268785,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,363.9340825,00100001080,,,,,,24.813858521999997,46.6359292246
32449883,14271121,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,390.07100274,00100001148,,,,,,24.816937270200004,46.65092191160001
32449884,14271125,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,390.03495181,00100001148,,,,,,24.8167904658,46.6505712616
32449885,14271133,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,390.03495181,00100001148,,,,,,24.817084073199986,46.6512725626
32449886,14253684,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,700.03685131,00100001029,,,,,,24.736128533399995,46.710443361600014
32449887,14253688,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,181.76876116,00100001029,,,,,,24.736029612500005,46.710663902750014
32449888,14259435,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,675.08961157,00100001054,,,,,,24.782392181399995,46.716741565999996
32449889,14259441,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,625.01487749,00100001054,,,,,,24.7825776808,46.717767845999994
32449890,14259451,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),4,0,2,750.11158539,00100001054,,,,,,24.782786482200017,46.718261306
32449891,14259453,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,625.05092841,00100001054,,,,,,24.78268754459999,46.71743958559999
32449892,14259709,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,325.10723685,00100001097,,,,,,24.793398796200005,46.68195664100001
32449893,14259725,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,338.01346781,00100001097,,,,,,24.79296257720001,46.682455636600004
32449894,14259731,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,337.94136596,00100001097,,,,,,24.793175759200004,46.682348013600006
32449895,14259733,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,325.07118592,00100001097,,,,,,24.7928658432,46.68222570099999
32449898,14258883,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),4,0,1,625.01487749,00100001032,,,,,,24.7381407608,46.680131449600005
32449899,14258967,مواقف سيارات,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405055,False,غير شقق (Non-Apartment),,,,888.00637148,00100001032,,,,,,24.73456092857143,46.678436837571425
32449900,14249008,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,500.13447513,00100001080,,,,,,24.79913837244445,46.63907341699999
32449901,14264383,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,500.02632236,00100001042,,,,,,24.771425582,46.679030128375004
32449902,14264401,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,499.99027144,00100001042,,,,,,24.7715043026,46.67922231359999
32449903,14269975,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,750.14763632,00100001059,,,,,,24.739701399800015,46.609991496000006
32449904,14269977,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,570.14537045,00100001059,,,,,,24.74007011079998,46.6107088018
32449905,14263685,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,324.96303315,00100001148,,,,,,24.8246433562,46.63866392179998
32449906,14263693,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,325.07118592,00100001148,,,,,,24.824452873199995,46.638215490799986
32449907,14263717,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,325.07118592,00100001148,,,,,,24.824414776599998,46.63812580419999
32449908,14263747,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,259.99926726,00100001148,,,,,,24.824732882599996,46.638874684400015
32449909,14254587,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,377.99394304,00100001148,,,,,,24.830346193800004,46.6577831014
32449910,14248490,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,300.05184434,00100001108,,,,,,24.7803577051111,46.69448307844445
32449911,14252193,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,2,3,1080.08569704,00100001181,,,,,,24.71662141700001,46.6815454464
32449912,14252195,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),8,0,2,720.18931808,00100001181,,,,,,24.7165821174,46.6806249796
32449913,14252196,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),12,2,3,720.00906346,00100001181,,,,,,24.716520767,46.681313291
32449914,14247249,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,360.00453173,00100001134,,,,,,24.757907785333327,46.720242491499995
32449915,14267219,غرفة كهرباء,400000,مرافق عامة (Public Facilities),401000,كهرباء (Electricity),,False,غير شقق (Non-Apartment),,,,9.98610608,00100001059,,,,,,24.735436216142855,46.59824273471428
32449916,14262225,ممر مشاة,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405053,False,غير شقق (Non-Apartment),,,,224.9938196,00100001054,,,,,,24.776042207600007,46.72761534339999
32449917,14262239,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,560.0511116,00100001063,,,,,,24.740687650199995,46.654650995600015
32449918,14262255,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,280.00753034,00100001063,,,,,,24.741229777400008,46.654380210800014
32449919,14262291,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,840.09469286,00100001115,,,,,,24.77928014457143,46.66254532442857
32449920,14262295,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,420.60613576,00100001145,,,,,,24.777117412999996,46.62116876199999
32449921,14253775,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,360.07663358,00100001148,,,,,,24.8397040036,46.65185895939999
32449922,14311611,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,20,1,1650.12291472,00100001145,,,,,,24.782315860499995,46.63577076300001
32449923,14311671,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,575.15644895,00100001145,,,,,,24.777865514400002,46.63078333300001
32449924,14311679,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,575.0843471,00100001145,,,,,,24.778245030200004,46.6310919468
32449926,14302921,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),,,,404.85188177,00100001054,,,,,,24.776997126400012,46.71201315719999
32449927,14302991,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),1,0,2,1649.97871102,00100001059,,,,,,24.740496902799997,46.618287918
32449928,14306521,سكن إمام,300000,خدمات عامة (Public Services),303000,ديني (Religious),303010,False,غير شقق (Non-Apartment),,,,550.10105645,00100001108,,,,,,24.770440497199992,46.705254524199994
32449929,14306673,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,360.00453173,00100001148,,,,,,24.835560824999998,46.65539053642856
32449930,14310277,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),2,0,2,364.58299914,00100001108,,,,,,24.775870114999986,46.6996400072
32449931,14310283,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,398.97558108,00100001108,,,,,,24.775402727799985,46.700172959800014
32449932,14310289,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,427.13135309,00100001108,,,,,,24.775284823599996,46.700170912
32449933,14310297,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,398.97558108,00100001108,,,,,,24.77551165571428,46.70010994771429
32449934,14305713,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,525.04566394,00100001042,,,,,,24.76313925500001,46.67415665860001
32449935,14305717,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),8,0,2,625.08697934,00100001042,,,,,,24.763805437199995,46.675263789400006
32449936,14258317,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,359.96848081,00100001148,,,,,,24.830215475800014,46.65163597379999
32449937,14258353,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,0,,499.77396589,00100001059,,,,,,24.742616450999993,46.64489792059999
32449939,14261667,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),5,3,2,1125.07725078,00100001145,,,,,,24.778378447399984,46.618825122
32449940,14250806,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,224.81356498,00100001063,,,,,,24.728426266000007,46.6492379066
32449941,14250808,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,224.74146313,00100001063,,,,,,24.72856270220001,46.64913675700001
32449942,14241783,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,447.06751432,00100001080,,,,,,24.799725027600015,46.63879129819999
32449943,14241805,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,0,,1050.12737881,00100001080,,,,,,24.79814941899999,46.6399691922
32449944,14241451,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,91.60539907,00100001059,,,,,,24.7370140602,46.59538897240001
32449945,14241454,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,301.63808502,00100001059,,,,,,24.736292672428572,46.594915613999994
32449946,14257953,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,312.52546421,00100001148,,,,,,24.8048150996,46.65332946779999
32449947,14257957,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,325.07118592,00100001148,,,,,,24.804615704399986,46.6528605632
32449948,14257971,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,337.50875486,00100001148,,,,,,24.804676324000003,46.65300311720002
32449949,14257979,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,750.03948354,00100001148,,,,,,24.804196846399996,46.652461116
32449950,14252721,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),2,0,2,706.88652695,00100001063,,,,,,24.731822515599994,46.642134299
32449951,14252731,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),4,0,2,499.99027144,00100001136,,,,,,24.751802404599992,46.6584736372
32449952,14252732,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,600.10368868,00100001136,,,,,,24.751570598800015,46.658809567999995
32449953,14252736,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,576.05772206,00100001136,,,,,,24.750054943999988,46.664018899000006
32449954,14272963,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,373.27127193,00100001148,,,,,,24.822203899800012,46.64712994519999
32449955,14272397,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,375.00171631,00100001148,,,,,,24.832370755599992,46.65548744660001
32449957,3198498,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,728.87759088,00100001148,,,,,,24.81411171399999,46.66426243819999
32449958,3198554,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,220.37930127,00100001148,,,,,,24.823262547000002,46.63885605279999
32449959,14484931,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,960.10822041,00100001145,,,,,,24.7698504136,46.62740334439999
32449960,14484934,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,300.01579342,00100001145,,,,,,24.770154646799984,46.627247526199994
32449961,14496060,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,359.96848081,00100001042,,,,,,24.763329675599994,46.68494648139999
32449962,14496061,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,720.04511439,00100001042,,,,,,24.76326539879999,46.684796025999994
32449963,14496068,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,839.95048916,00100001042,,,,,,24.76308736919999,46.68514923619999
32449964,14496086,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,840.09469286,00100001042,,,,,,24.763362837400006,46.685794045399994
32449965,14487087,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,True,شقق (Apartment),6,0,2,625.12303026,00100001115,,,,,,24.779115197,46.66074178660001
32449966,14396451,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,720.11721623,00100001181,,,,,,24.72005052257143,46.67820318242857
32449967,14386996,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,232.49241189,00100001063,,,,,,24.727628770800003,46.655591381399994
32449968,14387002,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,232.60056466,00100001063,,,,,,24.72793885560001,46.6553035464
32449969,14395395,مواقف سيارات,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405055,False,غير شقق (Non-Apartment),,,,1280.06017506,00100001097,,,,,,24.789016738199997,46.685606316
32449970,14395887,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,437.47796841,00100001032,,,,,,24.742404494599988,46.67638209560001
32449971,14399625,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),24,5,3,3406.37975107,00100001083,,,,,,24.710114786833334,46.66627455000002
32449972,14413461,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,1,539.89864482,00100001054,,,,,,24.787289481374998,46.72122837625
32449973,14348593,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,308.01909865,00100001148,,,,,,24.811545466200005,46.6671927476
32449974,14348630,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,1851.79178619,00100001045,,,,,,24.745731664799997,46.70149688419999
32449975,14348639,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),10,2,2,880.97644121,00100001045,,,,,,24.745409614199993,46.7019516884
32449976,14399159,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,710.13111016,00100001181,,,,,,24.723510558999997,46.686247894999994
32449977,14414270,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,240.06310603,00100001059,,,,,,24.732068518000016,46.601586647800005
32449978,14394418,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,625.01487749,00100001033,,,,,,24.78255787157144,46.647599469571425
32449979,14394419,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,375.07381816,00100001033,,,,,,24.782533198400017,46.6473667148
32449980,14394420,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,500.13447513,00100001033,,,,,,24.782767428400017,46.64752020500001
32449981,14394422,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,499.91816959,00100001033,,,,,,24.78241856216668,46.64776567416667
32449982,14348068,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,312.56151513,00100001145,,,,,,24.779972891833342,46.62054622299999
32449983,14347781,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,892.44063519,00100001181,,,,,,24.72188119599999,46.68148031379999
32449984,14347783,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,612.03654468,00100001181,,,,,,24.721494431600014,46.68168426799999
32449985,14347790,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,360.00453173,00100001148,,,,,,24.81880386642857,46.62330785585715
32449986,14347800,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),3,0,2,270.05747518,00100001148,,,,,,24.825282877200003,46.630066369199994
32449987,14347805,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,360.04058265,00100001148,,,,,,24.82572746379999,46.6299222878
32449988,14347811,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,373.55967933,00100001148,,,,,,24.826334499000005,46.62955376179999
32449989,14347337,مسجد,300000,خدمات عامة (Public Services),303000,ديني (Religious),303006,False,غير شقق (Non-Apartment),1,0,1,1360.34558385,00100001097,,,,,,24.793503474600005,46.68309142219999
32449990,14351356,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,400.05710881,00100001181,,,,,,24.72179374519999,46.6805520852
32449991,14377978,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,0,,880.39962642,00100001059,,,,,,24.738606650799987,46.6083457858
32449992,14243438,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,697.58538844,00100001032,,,,,,24.743017971000008,46.67486026119999
32449993,14243441,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,470.35641152,00100001032,,,,,,24.74275562560001,46.67438222160001
32449994,14249745,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,274.96040091,00100001134,,,,,,24.76489055220002,46.72440335539998
32449995,14249748,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,467.54443942,00100001134,,,,,,24.765101058400013,46.72490132739999
32449996,14249749,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,287.50612263,00100001134,,,,,,24.765074066400008,46.72431030579999
32449997,14249890,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,750.07553447,00100001148,,,,,,24.81701917119999,46.6521556584
32449998,14249892,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,374.96566538,00100001148,,,,,,24.817677308199997,46.65188873420001
32449999,14249893,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,750.07553447,00100001148,,,,,,24.81709248399998,46.6518572492
32450000,14249894,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,750.07553447,00100001148,,,,,,24.81668250539999,46.65206423459999
32450001,14249901,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,750.11158539,00100001148,,,,,,24.817205832399985,46.65212676819999
32450002,14249902,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,375.03776723,00100001148,,,,,,24.816652360799992,46.6524061974
32450003,14240930,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,700.00080038,00100001181,,,,,,24.720674123000002,46.67668185759999
32450004,14243310,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,2,400.95838193,00100001181,,,,,,24.722685218399988,46.68151106019999
