name,lat,lon,address,category,types,rating
Palais des Dèlices,24.6654049,46.6305789,"Rd, The Ritz Carlton Riyadh Area, الرياض",Restaurants,"cafe,food,point_of_interest,establishment",5
Turquoise Cigar Lounge,24.6657385,46.630904,"8257, MJ8J+79R, Riyadh",Restaurants,"cafe,food,point_of_interest,establishment",3.8
CHORISIA,24.6654042,46.6303935,8283 الهدا، الرياض 12912 3363،,Restaurants,"cafe,food,point_of_interest,establishment",3.7
فود ترك اندومي وشاهي وقهوة,24.6581399,46.6275849,"حي, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",
فود ترك ذا لاين,24.6580217,46.627551,"MJ5H+623, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",5
شاي علي - Ali truck,24.6581381,46.6271453,"6179 شارع الطائف, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",5
فيا رياض البوابة الغربية,24.6638439,46.6257576,"8131, 2894, الرياض",Restaurants,"cafe,food,point_of_interest,store,establishment",4.8
OVER UNDER,24.6669232,46.6267027,"2941 طريق مكة المكرمة الفرعي, Riyadh",Restaurants,"cafe,food,point_of_interest,establishment",4.3
تشينو CHINO,24.6666878,46.6261362,"MJ8G+MFC, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",4.6
Vega Cigar Lounge,24.6669343,46.6251749,"حي, طريق مكة المكرمة, ڤيا رياض, الطابق الأرضي, الرياض",Restaurants,"cafe,food,point_of_interest,store,establishment",4.6
Starbucks,24.66652290000001,46.62306689999999,"8400, 2644 شارع عبد الله الشمسي، الهدا, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",3.8
بيانو لاونج,24.6667765,46.6231129,"Al-Hada District Abdullah Bin Huzafah, Al-Sahmi Street, الرياض 64819, الرياض",Restaurants,"cafe,food,point_of_interest,store,establishment",4.1
Dunkin' - دانكن,24.6662077,46.62147409999999,"8346 طريق مكة المكرمة, 2461, الرياض",Restaurants,"cafe,food,point_of_interest,store,establishment",4.1
Club House,24.6729409,46.62445109999999,"6591 Samhah Street, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",3
Dunkin' Donuts,24.673185,46.62315,"https://goo.gl/maps/FY3YzUEnFmVpng38A, Riyadh",Restaurants,"cafe,food,point_of_interest,store,establishment",4.2
Starbucks,24.6734719,46.62324239999999,Riyadh,Restaurants,"cafe,food,point_of_interest,store,establishment",4.1
عربة ايسكريم Luscious,24.6595265,46.6273533,Unnamed Road,Restaurants,"store,point_of_interest,food,establishment",4.5
Berenjak Irani Resturant,24.666817,46.6274957,"MJ8G+PXH, Riyadh",Restaurants,"store,point_of_interest,food,establishment",5
fleurs de vie,24.6665946,46.6270911,"8415, 8415, 3056, الرياض",Other Stores,"florist,store,point_of_interest,establishment",4.9
MARIA TASH | Fine Jewelry & Luxury Piercing,24.6665,46.6269703,"2941 Makkah Al Mukarramah Road Al Hada, الرياض",Other Stores,"jewelry_store,store,point_of_interest,establishment",4.7
أرﺗﻔﻴﻨﺎ ﺑﻮﺗﻴﻚ,24.6668319,46.6267534,"MJ8G+JH3, Riyadh",Other Stores,"store,point_of_interest,establishment",4.8
ISAIA,24.6665625,46.62643749999999,"MJ8G+M8V, MJ8G+JH3, الرياض",Fashion Stores,"clothing_store,store,point_of_interest,establishment",4.4
MWAZ,24.6671039,46.6269599,Riyadh,Fashion Stores,"clothing_store,store,point_of_interest,establishment",4.3
CLÉ : THE GALLERY,24.6661891,46.6259906,"District, Mecca Road, Via, الرياض",Other Stores,"jewelry_store,store,point_of_interest,establishment",4.6
Arabia for perfumes,24.666,46.62580000000001,"2941، 8425 Jeddah Road, Riyadh",Fashion Stores,"clothing_store,store,point_of_interest,establishment",
Elements Artisanal Bakery,24.6665129,46.62613659999999,"2941 Makkah Al Mukarramah Road, Riyadh",Restaurants,"bakery,store,point_of_interest,food,establishment",3.9
أسواق درع العروبة,24.6644697,46.6182994,"طريق مكة المكرمة, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4
LuLu Express - Diplomatic Quarter,24.6680872,46.6193391,"Prince Muhammad Ibn Abd Al Aziz, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,clothing_store,furniture_store,home_goods_store,store,point_of_interest,food,establishment",4.5
تموينات,24.67883879999999,46.648326,"طريق الملك خالد،, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.4
تموينات ابو رائد,24.685387,46.64321399999999,"7183 سماحة الشيخ محمد بن صالح بن محمد العثيمين, 3377, الرياض",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4
HESH HASH. hi Curry,24.6865625,46.63706249999999,"MJPP+JRQ MJPP+JRF،, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",5
VIA Riyadh car entrance,24.6636565,46.62545089999999,"8131, 2894, الرياض",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.2
VIA Riyadh,24.6670649,46.6263991,"2941 طريق مكة المكرمة، 8425، حي الهدا، الرياض 12912،،, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.5
Saif Plaza,24.6659343,46.6218406,"2512 Abrad Valley, 8314, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.3
مركز سيف بلازا,24.6662514,46.6214464,Riyadh,Shopping Malls,"shopping_mall,point_of_interest,establishment",4.1
Alkindy Square,24.6816234,46.623639,"3110 عمرو بن أمية الضمري, RYSA7542، 7542, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.6
Kindy plaza,24.68252,46.6228586,"7605 Abdullah Alsahmi Street, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.2
غاز الاحمدية,24.6380378,46.6206244,"Al Khbar, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",3.2
White Garden Olaya,24.6943084,46.6836945,"Al Howaishel Tower, Wadi Al Artawi Street, Riyadh",Restaurants,"restaurant,night_club,bar,food,point_of_interest,establishment",4.2
حمام عبدُه - العليا,24.6871644,46.68074259999999,"Prince Sultan Bin Abdulaziz Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.3
ماما بنز كافيه | MammaBunz Cafe‏,24.6975625,46.68743749999999,"Prince Muhammad Ibn Abd Al Aziz, MMXP+2X, Riyadh",Restaurants,"cafe,point_of_interest,food,establishment",4.3
Vivenea Lounge,24.6982024,46.68694319999999,"3202 Prince Muhammad Ibn Abd Al Aziz, 6208, Riyadh",Restaurants,"cafe,night_club,store,bar,restaurant,point_of_interest,food,establishment",4
Tim Hortons,24.6986875,46.6898125,Riyadh,Restaurants,"cafe,bakery,store,restaurant,point_of_interest,food,establishment",4.2
Starbucks,24.6988,46.68989999999999,"Louloua, Riyadh",Restaurants,"cafe,store,point_of_interest,food,establishment",4.1
Dunkin - دانكن,24.6987999,46.6902205,"2577 طريق الأمير محمد بن عبدالعزيز, Saudi Arabia10075 Riyadh SA, الرياض",Restaurants,"cafe,store,point_of_interest,food,establishment",4.3
JAVA TIME,24.6828402,46.69719509999999,"3250 Makkah Al Mukarramah Road, Riyadh",Restaurants,"cafe,point_of_interest,food,establishment",4.2
Jedaie Office Furniture,24.6948531,46.6792667,"Al Haditha, Riyadh",Other Stores,"furniture_store,home_goods_store,store,point_of_interest,establishment",4.2
الحصان الابيض للاحذية فرع التخصصي,24.6840282,46.67440209999999,"Beside, Al Takhassousi, Riyadh",Fashion Stores,"shoe_store,store,point_of_interest,establishment",3.2
دهانات الجزيرة - Jazeera Paints معرض التخصصي,24.68610959999999,46.6744727,"أبو العيناء اليماني, شارع التخصصي, الرياض",Other Stores,"home_goods_store,store,point_of_interest,establishment",4.3
Armada Solutions Riyadh Showroom,24.6856285,46.6747324,"Office 47, شارع التخصصي, Al-Hagbani Center, الرياض",Other Stores,"home_goods_store,store,point_of_interest,establishment",4.2
Ixina German Kitchen,24.6847519,46.6751717,"Al Takhassousi, طريق الأمير سلطان بن عبدالعزيز, Riyadh",Other Stores,"furniture_store,home_goods_store,store,point_of_interest,establishment",3.9
Al Ghamdi Co. For Sanitarywares,24.684743,46.676191,"Thakkhasossi Street, Riyadh",Other Stores,"home_goods_store,store,point_of_interest,establishment",3.6
Pinkberry,24.689411,46.673702,"Bustan Centre, Riyadh",Restaurants,"store,food,point_of_interest,establishment",4.4
العليان للمطابخ,24.682848,46.6767169,"Al Takhassousi, Riyadh",Other Stores,"home_goods_store,general_contractor,store,point_of_interest,establishment",3.6
Hublot Riyadh Panorama Mall Boutique,24.6916497,46.6704791,"12332 Al Takhassousi, Riyadh",Other Stores,"store,point_of_interest,establishment",4.8
باركيه و تكسيات ارضيات الفارس,24.6908673,46.672735,"al takhasasi, Riyadh",Other Stores,"home_goods_store,store,point_of_interest,establishment",3.8
بقالة - تموينات,24.6846197,46.67471789999999,"MMMF+RVW, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
AL HOGAIL TRADING COMPANY,24.6858093,46.67522829999999,"التخصصي،, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
تموينات اجمل مرحبا Hello mini market,24.6877188,46.67431769999999,"Al Takhassousi, Riyadh",Restaurants,"store,supermarket,grocery_or_supermarket,food,point_of_interest,establishment",3.3
نون مينتس,24.6838479,46.67621399999999,"MMMG+GFP, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
الشجاع للخضار والفواكه,24.6852133,46.6762713,"الامير سلطان بن عبد العزيز, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
تموينات هضاب التميز,24.6855651,46.6770331,"Prince Sultan Bin Abdulaziz Road, MMPG+6RF, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.8
اسواق جوي مارت,24.6855764,46.6770615,"7198 Prince Sultan Bin Abdulaziz Road, RHOC3392، 3392, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",5
AHMED SUPERMARKET,24.68574160000001,46.6785169,"Al Takhassousi, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.5
Mini Super Market,24.6859618,46.6790809,"3621 طريق الأمير سلطان بن عبد العزيز،, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3.7
Panda Hyper 100 | بنده هايبر,24.6764781,46.6764557,"شارع التخصصي، حي المعذر الشمالي،, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.2
Localizer Mall,24.6991499,46.6916977,"2803 Prince Muhammad Ibn Abd Al Aziz, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
إنارة سيرة فرع التخصصي Siera Light Altakhassusi l,24.6840526,46.6759715,"Al Takhassousi, Riyadh",Shopping Malls,"shopping_mall,general_contractor,home_goods_store,store,point_of_interest,establishment",4.2
مركز مسرة التجاري,24.6850502,46.67687069999999,"Prince Sultan Bin Abdulaziz Road, MMPG+2PH, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4
مملكة الكوشة تغليف الهدايا وبالونات,24.6857452,46.6774802,"Prince Sultan Bin Abdulaziz Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.8
SJC RIYADH,24.6931146,46.6708553,"Panorama Mall, Al Takhassousi, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",5
Luthan Hotel and Spa,24.7066487,46.6417087,"Building No.7358 Al Hanka, Riyadh",Restaurants,"spa,lodging,restaurant,point_of_interest,food,establishment",4
Voyage Hotel فندق فوياج,24.69951,46.6432996,"Al Urubah Road, Riyadh",Restaurants,"laundry,lodging,restaurant,point_of_interest,food,establishment",4.2
Maestro Pizza,24.7022501,46.651212,"4207 طريق العروبة الفرعي, Riyadh",Restaurants,"meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment",4.2
Chinwa,24.70231870000001,46.6515836,"Oruba Square, Al Urubah Road, Riyadh",Restaurants,"restaurant,point_of_interest,food,establishment",4.2
Shiro,24.702319,46.65158599999999,"Near King Khaled Mosque, Al Urubah Road, Riyadh",Restaurants,"meal_takeaway,restaurant,point_of_interest,food,establishment",4.4
Subway,24.691925,46.62699,"Dist, Al Jazeera Building, 3333 Mousa Ibn Nasir St, Riyadh",Restaurants,"restaurant,point_of_interest,food,establishment",4.1
ESPPRESSO 0039,24.6886962,46.647904,"Prince Nawaf Ibn AbdulAziz, MJQX+F5C, Riyadh",Restaurants,"cafe,store,point_of_interest,food,establishment",4
يبيع النكهات,24.6886964,46.6479042,"Prince Nawaf Ibn AbdulAziz, MJQX+F5C, Riyadh",Restaurants,"cafe,point_of_interest,food,establishment",4.3
مؤسسة الاربع نجوم,24.6887004,46.64790560000001,"Umm Al Hamam Street, Riyadh",Restaurants,"cafe,point_of_interest,food,establishment",4.4
U2 Cafe,24.6883562,46.65070039999999,"4123 الاخدود, RGUB7552, 7552, الرياض",Restaurants,"cafe,store,point_of_interest,food,establishment",4
Fast Food Kerala Restaurant,24.6876958,46.6513745,"MMQ2+3GH, Riyadh",Restaurants,"cafe,point_of_interest,food,establishment",3.6
بريد هيد,24.68442390000001,46.65082049999999,"Prince Mohammed bin Saad bin Abdulaziz, MMM2+Q88, Riyadh",Restaurants,"cafe,store,point_of_interest,food,establishment",5
كافيه مزاج,24.6882067,46.6427108,"Prince Nawaf Ibn Abdul Aziz, MJQV+73P, Riyadh",Restaurants,"cafe,point_of_interest,food,establishment",4.2
Dahklak Coffee,24.6856977,46.6425008,"7231 سماحة الشيخ محمد بن صالح بن محمد العثيمين, RGUA3302, 3302, الرياض",Restaurants,"cafe,store,point_of_interest,food,establishment",5
مقهى همسات قهوة,24.6855693,46.64144100000001,"شارع أم الحمام،, Riyadh",Restaurants,"cafe,store,point_of_interest,food,establishment",4.4
Bangladesh student রাজধানী হোটেল,24.69318389999999,46.6499229,"4037 السوالمة, RGUB8052, 8052, الرياض",Restaurants,"cafe,store,point_of_interest,food,establishment",3
eHiT - Expert House Information Technology,24.6967565,46.64519120000001,"Abdullah Ibn Muammar, Riyadh",Other Stores,"store,health,point_of_interest,establishment",4.4
Petromin Express,24.687625,46.636147,"King Khalid Road, Riyadh",Other Stores,"car_wash,car_repair,store,point_of_interest,establishment",4
مركز قطع الغيار كيا الجبر - Kia AlJabr Spare Parts Center,24.699802,46.652461,"Umm Al Hamam Street, Riyadh",Other Stores,"car_repair,store,point_of_interest,establishment",3.1
4 Wheel Station,24.7015517,46.646179,"4392 Al Urubah Branch Road, Riyadh",Other Stores,"car_repair,store,point_of_interest,establishment",4.2
Balubaid GMC Spare Parts,24.7011264,46.6543271,"4298 Umm Al Hamam Street, Riyadh",Other Stores,"car_repair,store,point_of_interest,establishment",4
Aswaq abdul majeed.,24.6885607,46.6471812,"حي, 7534 Prince Nawaf Ibn Abdul Aziz, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
تموينات,24.6890979,46.64755629999999,"MJQX+J2P, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",5
تموينات الاعاشة,24.6859502,46.6449036,"7272 Ash Shaikh Muhammad Ibn Salih Al Uthaymin, RGUA3530، 3530, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",3
Ninga for Marketing,24.6880925,46.64323539999999,"حي, 3942 7636 Prince Nawaf Ibn Abdul Aziz, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",
Indonesia market,24.6874462,46.6414978,"7407 الامير نواف بن عبدالعزيز, حي, 3207, الرياض",Restaurants,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",4.4
