lat,lon,external_id,title,price,area,floors,apartments,purpose,rent_frequency,location
24.632339889839,46.483373213868,87727763,"Commercial Building for Rent in Al Mahdiyah, West Riyadh",840000.0,800.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Mahdiyah
24.614679085968,46.694661400388,87678413,"Residential Building For Rent in Al Jaradiyah, Riyadh",22000.0,168.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Jaradiyah
24.883345893392,46.610569514211,87786925,"Residential Building For Rent in Al Arid, Riyadh",350000.0,432.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.609155390277,46.499560773772,87761205,"Residential Building For Rent in Dhahrat Laban, Riyadh",200000.0,402.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.673355521976,46.728082940852,87751912,"Administrative offices with various sizes, Al-Malaz, Salah Al-Din Al-Ayubi Street",370000.0,625.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Malaz
24.618818657037,46.741057655358,87741637,Property for rent fully,300000.0,630.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Ghubairah
24.568216523075,46.537385842199,87656697,"Building for rent on Suleiman bin Abdulmalik bin Marwan Street, Tuwaiq District, Riyadh City, Riyadh Region",280000.0,750.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.509859663801,46.920075034415,87676489,"Residential Building For Rent in Al Misfat, Riyadh",600000.0,816.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Misfat
24.876973171057,46.609529171384,87802622,"Residential Building For Rent in Al Arid, Riyadh",300000.0,432.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.607959045462,46.497461396723,87801967,Residential Building in West Riyadh，Dhahrat Laban 300000 SAR - 87801967,300000.0,427.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.867194070429,46.667983343854,87793790,"Residential Building For Rent in Al Narjis, Riyadh",2500000.0,1100.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Narjis
24.873729964269,46.861543774107,87771696,"Residential Building For Rent in Al Bayan Neighborhood, Riyadh",1200000.0,1350.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Bayan Neighborhood
24.508683896237,46.902581294249,87768267,"5 Room Building For Rent in Al M?safah, Riyadh",130000.0,590.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Misfat
24.870409266731,46.608177594789,87766277,"Residential Building For Rent in Al Arid, Riyadh",1000000.0,750.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.870409266731,46.608177594789,87765925,"Residential Building For Rent in Al Arid, Riyadh",1200000.0,750.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.898674744489,46.871418662088,87701521,Residential building,600000.0,1319.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Bayan Neighborhood
24.728361170157,46.839985989673,87692770,"Building for rent on Al Hofuf Street, Al Naseem Al Sharqi District, Riyadh City",350000.0,500.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Nasim Al Sharqi
24.879965745839,46.608275996667,87827757,"Residential Building For Rent in Al Arid, Riyadh",1200000.0,840.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.661949211169,46.742844792488,87691531,"Building For Rent in Al Malaz, Riyadh",28000.0,792.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Malaz
24.458438353255,46.75101594051,87797288,"Residential Building For Rent in Uraidh, Riyadh",150000.0,405.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Uraidh
24.874080521348,46.611772166149,87785040,"Residential Building For Rent in Al Arid, Riyadh",550000.0,500.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.506517065009,46.918426095,87722701,"Worker housing building for rent in Al-Masfa neighborhood, Madin Industrial Gate.",550000.0,414.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Misfat
24.796575871573,46.855986479523,87748145,"Residential Building For Rent in Al Maizilah, Riyadh",1500000.0,1321.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Maizilah
24.641737037812,46.477597388823,87813952,"Residential Building For Rent in Al Mahdiyah, Riyadh",455000.0,566.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Mahdiyah
24.550309344408,46.543541073908,87636696,"Residential Building For Rent in Tuwaiq, Riyadh",250000.0,753.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.757861924293,46.664535568752,87812431,"Residential building for rent in Al Muruj, north Riyadh",700000.0,1733.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Muruj
24.868630043644,46.837528132771,87835202,"Residential Building For Rent in Al Rimal, Riyadh",800000.0,900.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Rimal
24.783577019358,46.628461809243,87833149,"Residential Building For Rent in Al Aqiq, Riyadh",45000.0,812.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Aqiq
24.506739214502,46.461158191388,87832317,Commercial building for rent – strategic location and close to major projects,320000.0,882.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dahiat Namar
24.762076064728,46.820805861056,87831133,"Residential Building For Rent in Al Nahdah, Riyadh",850000.0,1000.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Nahdah
24.762076064728,46.820805861056,87830373,"Residential Building For Rent in Al Nahdah, Riyadh",850000.0,1000.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Nahdah
24.508414478395,46.921135619637,87829970,Residential building for rent - Riyadh Industrial Gate,600000.0,766.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Misfat
24.555112355561,46.607889740111,87829690,"Commercial Residential Building for Rent in Alawali, West Riyadh",330000.0,561.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Alawali
24.681474297522,46.720033783193,87825472,"Residential Building For Rent in Al Dhubbat, Riyadh",900000.0,540.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Dhubbat
24.722905188121,46.795595972076,87813762,"Residential Building for Rent in Al Manar, East Riyadh",50000.0,750.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Manar
24.77325861739,46.619761004668,87812033,"Residential building for rent in Al Aqiq, north Riyadh",1500000.0,1250.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Aqiq
24.573198820738,46.792716423405,87810760,"Residential Building For Rent in Al Dar Al Baida, South Riyadh",600000.0,900.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Dar Al Baida
24.573198820738,46.792716423405,87809056,"Residential Building For Rent in Al Dar Al Baida, Riyadh",600000.0,900.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Dar Al Baida
24.732506336873,46.754843999471,87693138,"Residential Building for Rent in Al Rawdah, East Riyadh",5500.0,900.0,,,for-rent,monthly,KSA > Riyadh > East Riyadh > Al Rawdah
24.573198820738,46.792716423405,87801135,"Residential Building For Rent in Al Dar Al Baida, Riyadh",600000.0,900.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Dar Al Baida
24.813212768066,46.630641631823,87749840,"Office For Rent in Al Sahafah, North Riyadh",96000.0,875.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Sahafah
24.805839974303,46.599881723652,87728035,"Building For Rent in Al Malqa, Riyadh",1200000.0,990.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Malqa
24.760335850412,46.663989311511,87624193,"Residential Building For Rent in Al Muruj, Riyadh",900000.0,1020.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Muruj
24.573858907397,46.538214687302,87701400,"Building for rent in tuwaiq, riyadh",300000.0,960.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.768432,46.603615,87621258,"Building For Rent in Hittin, North Riyadh",120000.0,99.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.632074,46.544086,87621256,"Building For Rent in Dhahrat Laban, West Riyadh",300000.0,500.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.769917554336,46.610912977043,87615680,"Building for rent in Hittin, North Riyadh",120000.0,100.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.726291752077,46.604112276045,87788170,"Residential office building for rent in Al-Nakheel, Riyadh",1500000.0,825.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Nakhil
24.712100915993,46.662134971604,87812782,"Residential Building For Rent in Al Rahmaniyah, Riyadh",1000000.0,980.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Rahmaniyah
24.773279876188,46.608581187475,87812079,"Residential building for rent in Hittin, North Riyadh",1850000.0,850.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.829373662684,46.838488272261,87740500,"Building for Rent | Wadi Al-Hayah Street – Al-Qadisiyah District, Riyadh",2500.0,860.0,,,for-rent,monthly,KSA > Riyadh > East Riyadh > Al Qadisiyah
24.644217504599,46.664876873048,87785975,"Residential Building For Rent in Al Rafiah, Riyadh",140000.0,204.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Rafiah
24.640892096868,46.671334833909,87785853,"Residential Building For Rent in Al Rafiah, Riyadh",140000.0,204.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Rafiah
24.744726796023,46.767781634654,87771391,"Residential Building For Rent in Al Rawdah, Riyadh",135000.0,570.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Rawdah
24.549074208394,46.691597678028,87751790,"Residential Building For Rent in Al Shifa, Riyadh",25000.0,650.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Shifa
24.77208211656,46.676687627889,87734069,"Building For Rent in Al Masif, Riyadh",39999.0,1033.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Masif
24.77208211656,46.676687627889,87734065,"Building For Rent in Al Masif, Riyadh",39999.0,1033.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Masif
24.75998987664,46.78403865304,87735599,"Building For Rent in King Faisal, Riyadh",25000.0,875.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > King Faisal
24.778046329833,46.791650236312,87707549,"Residential Building For Rent in Al Khaleej, Riyadh",2000.0,1500.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Khaleej
24.795113910161,46.855872460398,87692407,Brand-New Villa for Rent – 6 Apartment Units – Riyadh,220000.0,271.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Maizilah
24.62562509386,46.742120085231,87759039,"Residential Building For Rent in Al Khalidiyah, Riyadh",85000.0,160.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Khalidiyah
24.614969650175,46.517213280377,87622638,"Residential building for rent in Dhahrat Laban, West Riyadh",35000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.6158822631,46.504489195131,87622665,"Apartment For Rent in Dhahrat Laban, West Riyadh",33000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.812945981537,46.689592202525,87753321,Fully furnished hotel building for rent in a very excellent location,3800000.0,900.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Nada
24.740246698345,46.671991444059,87748969,"Building For Rent in King Fahd, North Riyadh",400000.0,200.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > King Fahd
24.613500497278,46.506574235534,87684452,"Residential Building For Rent in Dhahrat Laban, Riyadh",650.0,625.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.890299365509,46.612450128141,87673503,"Residential Building For Rent in Al Arid, Riyadh",500000.0,560.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.782510176261,46.627091973246,87713202,"Building For Rent in Al Aqiq, Riyadh",30000.0,800.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Aqiq
24.504197650903,46.913988150921,87702870,"Building For Rent in Al Misfat, Riyadh",250000.0,599.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Misfat
24.78065433016,46.636769616412,87652619,"Building for Lease in Al Aqeeq District, Riyadh",5000000.0,1291.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Aqiq
24.794796573268,46.848873187025,87689413,"Building For Rent in Al Maizilah, Riyadh",400000.0,801.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Maizilah
24.793532219361,46.620175895899,87614169,"Building for Rent in Al Malqa, North Riyadh",35000.0,400.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Malqa
24.6158822631,46.504489195131,87622664,"Residential Building for Rent in Dhahrat Laban, West Riyadh",33000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.6158822631,46.504489195131,87622662,"Building for rent in Dhahrat Laban, West Riyadh",33000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.6158822631,46.504489195131,87622661,"Residential Building for Rent in Dhahrat Laban, West Riyadh",33000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.614969650175,46.517213280377,87622636,"Residential Building for Rent in Dhahrat Laban, West Riyadh",35000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.614969650175,46.517213280377,87622635,"Residential building for rent in Dhahrat Laban, west Riyadh",35000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.614969650175,46.517213280377,87622634,"Residential building for rent in Dhahrat Laban, West Riyadh",35000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.562386387807,46.565089663593,87813384,"Residential Building For Rent in Tuwaiq, Riyadh",500000.0,840.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.77325861739,46.619761004668,87722209,"Building For Rent in Al Aqiq, Riyadh",1500000.0,1250.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Aqiq
24.830253451383,46.77603472562,87765042,"1 Bedroom Apartment For Rent in Al Monsiyah, Riyadh",3000000.0,1425.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Munsiyah
24.783423458667,46.632848404948,87774298,"Residential Building For Rent in Al Aqiq, Riyadh",45000.0,70.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Aqiq
24.812538265189,46.747529984836,87740034,"Residential Building For Rent in Qurtubah, Riyadh",27000.0,896.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Qurtubah
24.831007441126,46.774900286285,87724444,"Residential Building For Rent in Al Munsiyah, Riyadh",28000.0,900.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Munsiyah
24.828654466507,46.644391406652,87723785,"Residential Building For Rent in Al Yasmin, Riyadh",30000.0,750.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Yasmin
24.577522961644,46.632765411238,87734336,"Building For Rent in Al Zahrah, Riyadh",55000.0,520.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Zahrah
24.779641003291,46.71891022598,87727591,"Building For Rent in Al Izdihar, Riyadh",45000.0,780.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Izdihar
24.63342271213,46.734723633131,87707412,"Residential Building For Rent in Al Salhiyah, Riyadh",160000.0,272.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Salhiyah
24.58989595027,46.637268242027,87692686,"Residential Building For Rent in Dhahrat Al Badiah, Riyadh",30000.0,1500.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Al Badiah
24.747177038086,46.75973955022,87813759,"Residential building for rent in Al Quds, east Riyadh",360000.0,560.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Quds
24.747177038086,46.75973955022,87813760,"Building for rent in Al Quds, East Riyadh",360000.0,560.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Quds
24.796855312092,46.856358776619,87790211,"Residential Building For Rent in Al Maizilah, East Riyadh",600000.0,1321.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Maizilah
24.74423744558,46.669484919734,87742732,"Building For Rent in King Fahd, Riyadh",55000.0,887.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > King Fahd
24.74423744558,46.669484919734,87742783,"Building For Rent in King Fahd, Riyadh",55000.0,887.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > King Fahd
24.74423744558,46.669484919734,87743123,"Building For Rent in King Fahd, Riyadh",55000.0,887.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > King Fahd
24.74423744558,46.669484919734,87745529,"Building For Rent in King Fahd, Riyadh",55000.0,887.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > King Fahd
24.74423744558,46.669484919734,87761238,"Residential Building For Rent in King Fahd, Riyadh",55000.0,887.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > King Fahd
24.773279876188,46.608581187475,87742535,"Building For Rent in Hittin, Riyadh",1850000.0,850.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.773279876188,46.608581187475,87721425,"Residential Building For Rent in Hittin, Riyadh",2200000.0,850.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.773279876188,46.608581187475,87714452,"Residential Building For Rent in Hittin, Riyadh",1850000.0,850.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.773279876188,46.608581187475,87713363,"Residential Building For Rent in Hittin, Riyadh",1850000.0,850.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.813262787836,46.590850621029,87687900,"Building For Rent in Al Malqa, Riyadh",1100000.0,900.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Malqa
24.570958325825,46.615241359273,87685163,"Residential Building For Rent in Al Suwaidi Al Gharabi, Riyadh",31000.0,941.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Suwaidi Al Gharabi
24.60795502746,46.689552874169,87733860,"Residential Building For Rent in Sultanah, Riyadh",80000.0,150.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Sultanah
24.636349773501,46.570563986299,87738887,"Building For Rent in Dhahrat Laban, Riyadh",40000.0,419.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.794264684377,46.625598155538,87719432,"Building For Rent in Al Malqa, Riyadh",60000.0,2500.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Malqa
24.89273755744,46.611331170919,87716705,"Building For Rent in Al Arid, Riyadh",650000.0,533.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.573444605642,46.598769851796,87716226,"Building For Rent in Alawali, Riyadh",2800.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Alawali
24.883502407134,46.84301996023,87621138,Sands neighborhood,500000.0,127.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Rimal
24.604642884874,46.603339724556,87742439,"Residential Building For Rent in Al Uraija Al Gharbiyah, Riyadh",1900000.0,400.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Uraija Al Gharbiyah
24.573198820738,46.792716423405,87812570,"Residential Building For Rent in Al Dar Al Baida, Riyadh",600000.0,900.0,,,for-rent,yearly,KSA > Riyadh > South Riyadh > Al Dar Al Baida
24.573812821523,46.536540356158,87820785,"Residential Building For Rent in Tuwaiq, Riyadh",300000.0,960.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.773279876188,46.608581187475,87812078,"Building for Rent in Hittin, North Riyadh",1850000.0,850.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.704496182989,46.801470493571,87811003,Apartment in Al-Salam neighborhood for singles,16000.0,3403.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Salam
24.570775596883,46.620126005985,87802180,"Residential Building For Rent in Al Suwaidi Al Gharabi, Riyadh",620000.0,844.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Suwaidi Al Gharabi
24.761662675414,46.662590080531,87785421,For rent: apartments in Al-Murooj neighborhood – for singles,25000.0,1020.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Muruj
24.63565449856,46.55896147064,87735666,"Building For Rent in Dhahrat Laban, Riyadh",100.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.635173565309,46.728932195282,87726982,"Building For Rent in Al Ud, Riyadh",50000.0,100.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Ud
24.730593464072,46.853970562251,87752496,"Residential Building For Rent in Al Nasim Al Sharqi, Riyadh",42000.0,600.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Nasim Al Sharqi
24.641585081342,46.726046128377,87736181,"Building For Rent in Thulaim, Riyadh",21000.0,375.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Thulaim
24.627762966648,46.751684479542,87736177,"Building For Rent in Al Khalidiyah, Riyadh",45000.0,940.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Khalidiyah
24.581890302337,46.618024151127,87682946,"Residential Building For Rent in Al Suwaidi Al Gharabi, Riyadh",45000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Suwaidi Al Gharabi
24.63323279373,46.729780734,87632326,"Residential Building For Rent in Al Ud, Riyadh",14400.0,165.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Ud
24.821198892858,46.630683798204,87721748,Riyadh - Al-Yasmin District,1300000.0,806.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Yasmin
24.825239934154,46.683522539413,87722019,"Building For Rent in Al Narjis, Riyadh",750000.0,810.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Narjis
24.798863088723,46.745429932125,87815666,"Residential Building For Rent in Ghirnatah, Riyadh",1300000.0,322.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Ghirnatah
24.661949211169,46.742844792488,87814610,"Residential Building For Rent in Al Malaz, Central Riyadh",28000.0,792.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Malaz
24.632339889839,46.483373213868,87727764,Residential Building in West Riyadh，Al Mahdiyah 840000 SAR - 87727764,840000.0,800.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Mahdiyah
24.655345716456,46.572279898811,87753252,"Residential Building For Rent in Dhahrat Laban, Riyadh",650000.0,600.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.644120246555,46.671518763985,87788132,"Residential Building For Rent in Al Rafiah, Riyadh",140000.0,204.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Rafiah
24.852750439236,46.627812915419,87709828,"Residential Building For Rent in Al Arid, Riyadh",1000000.0,2192.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.888458462234,46.860814166811,87757775,"Residential Building For Rent in Al Bayan Neighborhood, Riyadh",700000.0,1188.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Bayan Neighborhood
24.56164694323,46.532764590754,87666637,"Residential Building For Rent in Tuwaiq, Riyadh",300000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.548641244319,46.547119826,87737194,"Building For Rent in Tuwaiq, Riyadh",45000.0,250.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.864201168417,46.655365460691,87727636,"Residential Building For Rent in Al Narjis, Riyadh",1500000.0,1613.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Narjis
24.852750439236,46.627812915419,87735313,"Building For Rent in Al Arid, Riyadh",1000000.0,2192.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Arid
24.808790474751,46.589640747432,87718854,"Building For Rent in Al Malqa, Riyadh",600000.0,928.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Malqa
24.661949211169,46.742844792488,87691507,"Building For Rent in Al Malaz, Riyadh",28000.0,792.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Malaz
24.560223237452,46.551548053298,87812260,"Residential Building for Rent in Tuwaiq, West Riyadh",330000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.87111625483,46.850298793211,87825202,"Residential Building For Rent in Al Bayan Neighborhood, Riyadh",300000.0,900.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Bayan Neighborhood
24.560223237452,46.551548053298,87812261,"Building For Rent in Tuwaiq, Riyadh",330000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Tuwaiq
24.61429119788,46.692500823114,87836723,"Residential Building For Rent in Al Badiah, Riyadh",32000.0,84.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Al Badiah
24.147626664218,47.359415962467,87832339,"Residential Building For Rent in Al Faysaliyah, Al Kharj Riyadh Region",130000.0,625.0,,,for-rent,yearly,KSA > Al Kharj Riyadh Region > Al Faysaliyah
24.608817822453,46.715790426616,87831275,"Residential Building For Rent in Manfouhah Al Jadidah, Riyadh",130000.0,195.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Manfouhah Al Jadidah
24.812471799804,46.62633815819,87826022,"Residential Building For Rent in Al Yasmin, Riyadh",117000.0,2551.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Al Yasmin
24.669534045141,46.713878213365,87741703,"Building for rent on Abu Ali Al-Majour Street, Al-Wazarat District, Riyadh City, Riyadh Region",150000.0,126.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Wizarat
24.6933865515,46.653752399,87835351,"Residential Building For Rent in Umm Al Hamam Al Sharqi, Riyadh",150000.0,150.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Umm Al Hamam Al Sharqi
24.663178578207,46.729434270636,87836881,"Residential Building For Rent in Al Malaz, Riyadh",4500000.0,625.0,,,for-rent,yearly,KSA > Riyadh > Central Riyadh > Al Malaz
24.911335671354,46.827630574349,87836896,"Residential Building For Rent in Al Rimal, Riyadh",5000000.0,2700.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Rimal
24.843271665043,46.885815812399,87836542,"Residential Building For Rent in Al Janadriyah, Riyadh",1400000.0,2343.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Janadriyah
24.622724112713,46.572158854836,87837010,"Residential Building For Rent in Dhahrat Laban, Riyadh",36000.0,900.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.627677392549,46.561805492538,87834786,"Residential Building For Rent in Dhahrat Laban, Riyadh",800000.0,1050.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dhahrat Laban
24.761299018621,46.613703304499,87833718,"Residential Building For Rent in Hittin, Riyadh",4100000.0,2100.0,,,for-rent,yearly,KSA > Riyadh > North Riyadh > Hittin
24.911335671354,46.827630574349,87834104,"Residential Building For Rent in Al Rimal, Riyadh",5000000.0,2700.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Rimal
24.678074672273,46.809815605764,87832966,"Residential Building For Rent in Al Fayha, Riyadh",33000.0,1458.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Fayha
24.52454923039,46.529796083721,87833900,"Residential Building For Rent in Dahiat Namar, Riyadh",280000.0,2000.0,,,for-rent,yearly,KSA > Riyadh > West Riyadh > Dahiat Namar
24.904618170495,46.786163543334,87833843,"Residential Building For Rent in Al Rimal, Riyadh",1200000.0,3000.0,,,for-rent,yearly,KSA > Riyadh > East Riyadh > Al Rimal
