Name,Subtype,Latitude,Longitude
العيثيم بالخزان الرياض,copyshop,24.637184,46.697283
Unnamed,telephone,24.703935,46.68026
Mobily,telecommunication,24.708111,46.676738
aljajirah,artwork,24.680433,46.793363
السكن,shelter,24.798873,46.750081
الخليج ستور,confectionery,24.763809,46.671084
work house,artwork,24.769447,46.813746
White castle,bookmaker,24.814891,46.726277
مشغل لمسة العنود,beauty,24.776429,46.789277
المديفر,travel_agency,24.647955,46.724639
العزيزية جاليرى,marketplace,24.590463,46.767033
Arbic,artwork,24.804142,46.778886
Unnamed,artwork,24.8041,46.779445
Unnamed,artwork,24.805295,46.781402
Unnamed,artwork,24.80456,46.779522
Unnamed,artwork,24.803109,46.779667
Unnamed,artwork,24.803491,46.779581
Unnamed,artwork,24.803851,46.779334
Unnamed,artwork,24.803758,46.779604
Unnamed,bicycle_rental,24.519048,46.728391
مغسلة الدمام,laundry,24.650197,46.71094
Unnamed,computer,24.547794,46.868592
Unnamed,greengrocer,24.731091,46.807154
Unnamed,copyshop,24.659359,46.702984
Al Salasi Al Taqni (Stainless Steel),bookmaker,24.637024,46.747919
Sepco camp,courthouse,24.486004,46.963397
Unnamed,shelter,24.781757,46.670335
قاعة القلعة للاحتفالات,community_centre,24.569368,46.667826
Unnamed,wine,24.555169,46.592647
Unnamed,toys,24.770366,46.822732
Airport,beauty,24.941548,46.711981
وكيل يوكوهاما,tyres,24.626347,46.74114
سهل,vending_machine,24.579642,46.664884
قاعة ليلتي,theatre,24.577566,46.679705
متاجر اتصالات,telecommunication,24.747675,46.685236
Unnamed,bookmaker,24.564894,46.739928
جمال سنتر,cinema,24.641107,46.718069
الادارة hr,artwork,24.771851,46.710353
Unnamed,travel_agency,24.815848,46.8224
Unnamed,travel_agency,24.743775,46.655187
وادي خنيفه,artwork,24.656411,46.606484
Hungerstation,telecommunication,24.676287,46.683542
Unnamed,beauty,24.641808,46.70827
دار الرعاية التجتماعية,community_centre,24.706592,46.747988
الحارثي للكماليات,department_store,24.583111,46.661192
Mohtasib Kitchen Equipment,bookmaker,24.647395,46.712461
Unnamed,hairdresser,24.65727,46.706301
سوق الجوالات التخصصي,mobile_phone,24.708565,46.663053
Unnamed,cosmetics,24.641804,46.708283
Byrne yard,department_store,24.630383,46.866599
Unnamed,courthouse,24.844417,46.862529
Unnamed,mobile_phone,24.801263,46.730284
Unnamed,charging_station,24.652224,46.808955
Unnamed,shelter,24.614535,46.699209
Kamal's barbershop,hairdresser,24.697415,46.704359
Lavida,tobacco,24.700961,46.705108
Unnamed,artwork,24.681561,46.696561
ملحمة باب الشهباء,butcher,24.709849,46.691055
قرية الملقا,information,24.809314,46.613241
حلويات الحمود,confectionery,24.738116,46.661165
Unnamed,shelter,24.784439,46.659596
جمعية البر الخيرية بغرب الرياض,community_centre,24.568078,46.615927
Unnamed,shelter,24.809355,46.613251
شارع قاسم بن سعيد,cosmetics,24.613487,46.696134
Warehouse logistic 4,beverages,24.614682,46.846653
Warehouse landmark arabia,beverages,24.614875,46.846797
Unnamed,cosmetics,24.612579,46.728977
وقت العصير,beverages,24.768623,46.810008
Unnamed,shelter,24.876399,46.625047
Pa,beverages,24.87488,46.637536
Unnamed,bench,24.759087,46.668916
المكتب الموحد,yes,24.679556,46.653544
Abyat Home Store /ابيات,department_store,24.767858,46.661358
مكتب النقش المميز,artwork,24.751547,46.640246
Unnamed,shelter,24.614374,46.699287
وادي حنيفة,artwork,24.613043,46.69386
Unnamed,shelter,24.61298,46.694976
بنشري,tyres,24.613131,46.694047
Beacon Advertising Agency,yes,24.68356,46.689497
شقق الضيافة,apartment,24.704379,46.678168
Unnamed,shelter,24.614615,46.699329
موبايلي,telecommunication,24.588006,46.760865
الضمان الاجتماعي - رجال,community_centre,24.659001,46.697064
Unnamed,waste_disposal,24.625218,46.530938
Senpai billy,bureau_de_change,24.862959,46.633441
Unnamed,telephone,24.743158,46.77775
Unnamed,mobile_phone,24.743094,46.777806
Unnamed,beauty,24.680894,46.81602
Unnamed,artwork,24.797004,46.780946
Unnamed,shelter,25.012266,46.487271
Unnamed,shelter,25.003861,46.48989
