place_id,name,lat,lng,types
ChIJXw8cYgABLz4Rc2gYjOOqZAo,Sahiban in saudi,24.7854692,46.8173914,"point_of_interest,establishment"
ChIJy5nPZQABLz4RZEDfAFUGX7s,Al ajijia rod,24.7632563,46.7969021,"point_of_interest,establishment"
ChIJGXyIwmgBLz4R6vI0qVIFBkU,مفروشات فيصل,24.7673706,46.80156789999999,"point_of_interest,establishment"
ChIJzUfYFQABLz4Rv0mTNkxEKbw,Ruzx’s Apartment,24.7841402,46.8208427,"point_of_interest,establishment"
ChIJzw3vIAABLz4Ri6iKn1D1F-0,Rana,24.7733287,46.8119258,"point_of_interest,establishment"
ChIJqWkcO0oBLz4Rgzv0Mdy_o_s,Home,24.7883155,46.8106589,"point_of_interest,establishment"
ChIJQZqIT84BLz4Rtod4bHQ8d88,عمارة الخليوي,24.7759495,46.8115174,"point_of_interest,establishment"
ChIJRWjmAgABLz4R12_mtqhNe6o,AL AMEEN HOUSE,24.7833835,46.8155746,"point_of_interest,establishment"
ChIJmTB3HgABLz4R3A37Oh403Ys,الخلیج,24.7733469,46.8026407,"point_of_interest,establishment"
ChIJB_1QSQABLz4R0SQWISK9ZMY,Bait,24.7796504,46.81460329999999,"point_of_interest,establishment"
ChIJ9-ZHTAABLz4Rau3kU52qJsA,Al Khaleej District Home,24.78422,46.8008956,"point_of_interest,establishment"
ChIJncaGfgABLz4REJxJc3kKLtw,Al khaleej,24.7693581,46.79366050000001,"point_of_interest,establishment"
ChIJh5CaTgABLz4RqcYHqBJw_7U,Atir awan residency,24.7657744,46.8042268,"point_of_interest,establishment"
ChIJDfmlVAABLz4R1enALjCVL88,مكتب مستعجل للاستقدام(الايواء),24.7765952,46.8075933,"point_of_interest,establishment"
ChIJrWBE-zMBLz4RkHCrrmRbSJA,Riyadh Dior Hotel Apartments,24.7672394,46.80446980000001,"lodging,point_of_interest,establishment"
ChIJlyc3dwABLz4RL8001W1kaPM,bandar,24.7752151,46.81948269999999,"point_of_interest,establishment"
ChIJV6SLKQABLz4RB_Rr9oyODP8,أبـو يـاســـــر ☆,24.7831053,46.799713,"point_of_interest,establishment"
ChIJy6juKQABLz4RGUdLfJlZxOk,البيت الخليج,24.7789078,46.7952496,"point_of_interest,establishment"
ChIJXd45ZAABLz4R81aE7p1jRXA,الشقه,24.7768667,46.8108503,"point_of_interest,establishment"
ChIJOT8xeQABLz4RAvIujfb3YGc,شقة السويد,24.7775532,46.805664,"point_of_interest,establishment"
ChIJjTDpbgABLz4RxpTJJCmwJfY,العماره الصفراء,24.7750627,46.8126909,"point_of_interest,establishment"
ChIJI8hMUwABLz4RGqR6fgWaHw0,قصر الصقار,24.7761367,46.7929148,"point_of_interest,establishment"
ChIJS7b4HwABLz4RvyMRaZfwi0k,سعود العساف,24.7824481,46.8054425,"point_of_interest,establishment"
ChIJzV7FMAABLz4R1hAu8IpjrTw,apartment,24.77577149999999,46.8062669,"lodging,point_of_interest,establishment"
ChIJ_5phBAABLz4RmElLBltuXFs,مجمع الشيخ سعود,24.774747,46.8052906,"point_of_interest,establishment"
ChIJTx_9BGABLz4RpfaaTI6kjdY,ملحق ابو بداي,24.7717962,46.8130545,"point_of_interest,establishment"
ChIJ471jbAABLz4Rl2fl1TchywE,PG villa alkhleej,24.7809828,46.81166109999999,"point_of_interest,establishment"
ChIJ2SYxBwABLz4R9PHloa2Sl3w,الصفا للخدمات,24.7756616,46.7994667,"point_of_interest,establishment"
ChIJX9F1dWMALz4RJJxqf7ThxiA,Seder Village Compound,24.775732,46.8023643,"point_of_interest,establishment"
ChIJszT0UwCrLz4RjmDeT6l5WYc,خوالد ١٣,24.7814771,46.82755909999999,"point_of_interest,establishment"
ChIJWxBMNQABLz4Rj61kB76y3os,Ahlin 6 Suites - أهلين ٦ للشقق المخدومة,24.7850887,46.818511,"lodging,point_of_interest,establishment"
ChIJffpy1roBLz4RWwXwnURh95s,جوهرة العربية للشقق المخدومه,24.7754715,46.8198889,"lodging,point_of_interest,establishment"
ChIJAYtwbgABLz4RQZw7RDTthDU,Arjan Park Hotel فندق ارجان بارك الخليج,24.7890681,46.8084289,"lodging,point_of_interest,establishment"
ChIJk14FifYBLz4RG73f_Lyl0Fo,Anwar Najd Suites,24.7850847,46.8184921,"lodging,point_of_interest,establishment"
ChIJ2b8zQsIBLz4Rfja85rmPF9c,شقق فندقية,24.7685168,46.8068275,"lodging,point_of_interest,establishment"
ChIJkyeuLRsALz4RbouO0Ipw8S8,Al Jude ApartHotel,24.7879376,46.815409,"lodging,point_of_interest,establishment"
ChIJcXivyQMALz4Rcl5z1PBAPnA,Al Rafahya Crown,24.793234,46.8192995,"lodging,point_of_interest,establishment"
ChIJ3YSdzf8BLz4R7t6oViiXz4M,OVAZ,24.7923338,46.8200177,"lodging,point_of_interest,establishment"
ChIJeXfg7wsALz4RTqmJqZgNUWY,روعة الخليج للشقق المخدومة,24.7815075,46.8208394,"lodging,point_of_interest,establishment"
ChIJcVZX4X8BLz4RCWrf5AcDA9M,كوايت روم,24.7930307,46.819562,"lodging,point_of_interest,establishment"
ChIJ3572OvwBLz4RKh6GXGL74kc,Ewaa Express Hotels - Jaber,24.7917581,46.8204567,"lodging,point_of_interest,establishment"
ChIJ6X6QqaMBLz4Rs9GQopUPINs,لؤلؤة الثريا للشقق المخدومه فرع الخليج,24.7895585,46.8144838,"lodging,point_of_interest,establishment"
ChIJzVFj7x4BLz4R2rQJoNCmNoI,فندق لامار بارك - طريق الشيخ جابر,24.7944166,46.81829200000001,"lodging,point_of_interest,establishment"
ChIJP-hDWwABLz4RNl2KTsHkkJI,شقق إيفان المخدومه,24.7867848,46.824044,"lodging,point_of_interest,establishment"
ChIJT5tPClABLz4Rjbosecr6CsI,فندق سويت تاون,24.7863029,46.82390849999999,"lodging,point_of_interest,establishment"
ChIJSXgFNwgALz4RUO48PGRAUTM,رقم واحد للشقق المخدومة,24.7865105,46.8242611,"lodging,point_of_interest,establishment"
ChIJp8V_s7WrLz4Re29RpAxDXsw,شقق قصر درة الالماسة للوحدات السكنية,24.7831493,46.8267089,"lodging,point_of_interest,establishment"
ChIJY7ViCgABLz4RpFD2MgAeJso,فندق سكناي فرع جابر,24.7861485,46.8233196,"lodging,point_of_interest,establishment"
ChIJw9HCJQsALz4RgRK5JW3pjl0,منازل الذهبية,24.778771,46.8224816,"lodging,point_of_interest,establishment"
ChIJXcrBqh0ALz4RSYUf97bMjoY,فندق ليالي الأصالة,24.7913877,46.8130908,"lodging,point_of_interest,establishment"
ChIJuyN14h4ALz4R3QHzZ7bYPCw,Star Tallinn,24.7892858,46.8084619,"point_of_interest,establishment"
ChIJ-_qxoCUALz4RQKLK8xW20VQ,Khaleej AlSafwah Hotel Apartments,24.7811294,46.7977824,"lodging,point_of_interest,establishment"
ChIJt_Rt3HQALz4RCLlIyopcSvQ,شقق رائعة نجد,24.77705,46.8224019,"lodging,point_of_interest,establishment"
ChIJ8eiuNQUBLz4RVYObRpr18Do,HOLIDAY APARTMENT,24.7767191,46.8086494,"lodging,point_of_interest,establishment"
ChIJf9C77UUALz4R8qkZsU1Szp4,Salam,24.7631671,46.7968175,"lodging,point_of_interest,establishment"
ChIJ1x4A4gkALz4ROfdsUuf4T6I,Al-Solidere (1) Hotel Suites,24.7847256,46.8252797,"lodging,point_of_interest,establishment"
ChIJRRz2gN0BLz4ROrnzYmS3FhY,شقق مفروشة شهري يومي سنوي,24.7789527,46.8231136,"lodging,point_of_interest,establishment"
ChIJT3eRey6rLz4Rg2OVH_OLsjM,مجمع حياة الخليج السكني,24.7838814,46.826184,"point_of_interest,establishment"
ChIJt688ZwABLz4RWVHsLPgnDBc,الأمين,24.7833835,46.8155746,"point_of_interest,establishment"
ChIJsQc5YwABLz4ReK6vREvml_A,البيت,24.777578,46.7897287,"point_of_interest,establishment"
ChIJ14fhXwABLz4RlQIrP4UQX-M,بيت سعود بن داخل العصيمي,24.7882245,46.8173801,"point_of_interest,establishment"
ChIJJ9OQCAABLz4RMq7L4eePoiM,রুম,24.7807203,46.8118577,"point_of_interest,establishment"
ChIJLScsXpwBLz4Ri4TJmVGOfdw,شقة نواف القروعي,24.7863772,46.8168335,"point_of_interest,establishment"
ChIJHecHZwABLz4RZKs8S7RYHEI,مبارك خضر,24.7760019,46.8191395,"point_of_interest,establishment"
ChIJC38_AgABLz4R1OIqvyCsyOw,عماره 74,24.773987,46.8040293,"lodging,point_of_interest,establishment"
ChIJXQG3BgABLz4RT5nLmKy9Ke0,ATK,24.77757819999999,46.8066951,"lodging,point_of_interest,establishment"
ChIJ2d-mTeQBLz4Rwvbvfw9xWKk,مظلات سيارات,24.7733469,46.8026407,"campground,park,lodging,point_of_interest,establishment"
ChIJXXYGeAABLz4RyMsPius-AA8,البيت,24.7729044,46.8047776,"lodging,point_of_interest,establishment"
ChIJ6V_6bwABLz4RQAnRu54JrV8,شقة جاسر القحطاني و اخوانه تقابلنا أنا و جاسر و خالد مفرح و سعيد عذبه والأرض اللي مقابله نفك عداد كامري,24.77781380000001,46.7989904,"lodging,point_of_interest,establishment"
ChIJFXM5KwABLz4R7WMYh7hgmag,Al Khalejiah Room 38,24.7767628,46.80853939999999,"lodging,point_of_interest,establishment"
ChIJz3wqcQABLz4Rj7HcYwL0_2s,ভাইয়ের রুম,24.7786065,46.808756,"lodging,point_of_interest,establishment"
ChIJGWOTKgABLz4RSg_fQCZjJd0,بيت ابو خالد المطرفي,24.7800712,46.79901939999999,"lodging,point_of_interest,establishment"
ChIJH0FQQgABLz4R8si8NHTbow0,خيمة ابو خالد,24.7735529,46.7989224,"campground,park,lodging,point_of_interest,establishment"
ChIJ_S5yBgABLz4RAjbneh-JKnA,سكن الخليج موبي سيرف,24.7774272,46.8095185,"lodging,point_of_interest,establishment"
ChIJ78fGUYoBLz4RadkdBd42cog,بيت حصه ناصر,24.7826942,46.8043678,"lodging,point_of_interest,establishment"
ChIJL9zyewABLz4RE5hh8ieJdg8,ديوانية ابن رفعان,24.7708338,46.80687919999999,"campground,park,lodging,point_of_interest,establishment"
ChIJ8_jJnhkBLz4RE8Lec6kN2XY,شقق للإيجار,24.7817991,46.80905310000001,"lodging,point_of_interest,establishment"
ChIJqyaleAABLz4R_DpIqbkrV0w,البيت,24.7828866,46.80835579999999,"lodging,point_of_interest,establishment"
ChIJm0j6TwABLz4RzDxj1YB8qL0,نبراس ساعدي,24.7699748,46.8076153,"lodging,point_of_interest,establishment"
ChIJ8ehGvgUBLz4RdvUG4fKPXrI,مجالس الشيخ فهد بن ضاوي السهلي,24.77983,46.8118781,"lodging,point_of_interest,establishment"
ChIJ46XVCgABLz4RglGxPG7yLtQ,مكاني,24.7795842,46.8120401,"lodging,point_of_interest,establishment"
ChIJYQhfKQABLz4R4KjmuIOfr80,Yasser apartment in Al-Khalij neighborhood,24.78116080000001,46.8115132,"lodging,point_of_interest,establishment"
ChIJJ1caPwABLz4RQ94XG_5FQi8,السكن الخليج,24.7739224,46.8130122,"lodging,point_of_interest,establishment"
ChIJo6SKoKMBLz4RojaUEdE9V2k,مفروشات كلاسيك,24.7675925,46.8022517,"lodging,point_of_interest,establishment"
ChIJjbXNCQABLz4R9xSFdaOcoq4,بيت احمد المليحي,24.7718047,46.7945953,"lodging,point_of_interest,establishment"
ChIJlxJPBwABLz4RUyIyNbKjJeQ,Asabur,24.7679744,46.8074108,"lodging,point_of_interest,establishment"
ChIJD-FWsBoBLz4Rx_rBLd0WRQI,AL SAJ Restaurant,24.76859,46.80890400000001,"restaurant,lodging,food,point_of_interest,establishment"
ChIJB0zTPwABLz4R-4NMNhSzHeE,عمارة ابو سلمان,24.7785768,46.79287379999999,"lodging,point_of_interest,establishment"
ChIJUxUQJwABLz4RNgiB0z-dipY,al khaleej,24.78010250000001,46.79308580000001,"lodging,point_of_interest,establishment"
ChIJc9b6rxwBLz4RgyPCi2SmI_o,أجمل القصور للشقق الفندقية,24.7814048,46.8134272,"lodging,point_of_interest,establishment"
ChIJH8LZn-gFLz4RwLoPyLEu7oM,للتبريد والتكييف,24.7719777,46.7931777,"lodging,point_of_interest,establishment"
ChIJ9Xlx6gABLz4R5szkei08sdg,Ali Saud Salem Al Marri Est.,24.7728691,46.7927022,"lodging,point_of_interest,establishment"
ChIJw1h1OgABLz4RiN-GQNKegWQ,فتدق او شقق فندقيه,24.7775556,46.79186109999999,"lodging,point_of_interest,establishment"
ChIJS4G_DgABLz4RXG3TWL-g9eE,حي الخليج,24.7775556,46.79186109999999,"lodging,point_of_interest,establishment"
ChIJn338KzIBLz4R2B3KC6_gYIQ,GuestHonour,24.7818149,46.8138236,"lodging,point_of_interest,establishment"
ChIJbyVIewABLz4Rcy0EY4PwOAI,آرام هوم للشقق المخدومة,24.7840994,46.81213590000001,"lodging,point_of_interest,establishment"
ChIJTQUiRwABLz4RzNypUNPnJcw,الخليج,24.7837835,46.8124501,"lodging,point_of_interest,establishment"
ChIJu9yqSgADLz4RMqwy574mRng,FLOW Malaz Accommodation,24.6852321,46.71894940000001,"point_of_interest,establishment"
ChIJc8S9OwAFLz4Ry5JFOgn9vSI,Zamindar Compound,24.684424,46.723567,"point_of_interest,establishment"
ChIJc_pqDQAFLz4RxsHuzdoNy9c,Rhemlashes,24.6789126,46.7190409,"point_of_interest,establishment"
ChIJy8vadwAFLz4RkKitSKcTmdo,Faisal Al Otaibi Building,24.6814979,46.720021,"point_of_interest,establishment"
ChIJY8v1aoYFLz4Ra7pDTypKFxk,Reda Home - KSA,24.6689622,46.7241942,"point_of_interest,establishment"
ChIJ7ympJQAFLz4RbAI3vR62u8E,RCTA7857 7857 Building,24.6812354,46.7251852,"point_of_interest,establishment"
ChIJD5ym79AFLz4RauqmaVEa9zY,Residence ysam,24.6767573,46.7220211,"point_of_interest,establishment"
ChIJ_3GunW0FLz4RCfWYDQe0cMc,Building 640,24.6842223,46.7207953,"point_of_interest,establishment"
ChIJVRkkFrcFLz4RMuRgT4C2eb4,Majid Qureshi,24.6756977,46.7209104,"point_of_interest,establishment"
ChIJO1ELJj4FLz4ROyEj-lwEL4M,عمارة الضباط الرصيص,24.6701875,46.7225625,"point_of_interest,establishment"
ChIJ_Tj9WwADLz4RDLrUwijzV8o,House Andrey (Ad Dhubbat),24.6877826,46.7200233,"point_of_interest,establishment"
ChIJbR74VQADLz4R6wOKF7qhT_E,Home 2,24.6862085,46.722585,"point_of_interest,establishment"
ChIJHQLRH4sFLz4Rcs-D--CoVkw,New home,24.6802765,46.7235156,"point_of_interest,establishment"
ChIJDRkGHgAFLz4RRqnV55XcjaM,Suresh Apartment,24.6842553,46.7212421,"point_of_interest,establishment"
ChIJDYqEcWkELz4R_4l6eAu33GI,Ewan Furnished Apartments,24.6689897,46.7227965,"lodging,point_of_interest,establishment"
ChIJywd6l4gDLz4ReQRDqWNeOpM,توبال للوحدات الفندقية الرياض Tobal Al Riyad Hotel Apartments‏,24.6878577,46.71957339999999,"lodging,point_of_interest,establishment"
ChIJjbu1kY8DLz4R24UBYmljd-o,Ethal Furnished Apartments,24.6919398,46.7194301,"point_of_interest,establishment"
ChIJPZzJfwADLz4RQRTGjCAcl0g,Mansoor Room,24.6851464,46.7194729,"point_of_interest,establishment"
ChIJvffQIXgELz4ROK2xHF-v-eE,Al Muhaideb Hotel,24.6824952,46.7186251,"lodging,point_of_interest,establishment"
ChIJB6zARHEELz4R-TVCo2VqlB4,Overnights Hotel Suites,24.6796598,46.7230565,"spa,lodging,point_of_interest,establishment"
ChIJ_1SOQeAFLz4RUIjlR2wO5E0,Sunil Meledathu,24.68218,46.7248635,"point_of_interest,establishment"
ChIJkesUZAADLz4R-9OgvBMGhGY,L5 Malaz,24.6852321,46.71894940000001,"point_of_interest,establishment"
ChIJK2Xx00EELz4Rxbcz4_VKcHA,The top of magnificence of residential units,24.6669624,46.725894,"point_of_interest,establishment"
ChIJQ3V-2YcDLz4RQnzY0oJn8K0,Rose Garden Hotel,24.685301,46.7187146,"lodging,point_of_interest,establishment"
ChIJYaWUbyUFLz4RdIOJMorMuY4,ليل ونهار للشقق الفندقية,24.669535,46.7225914,"lodging,point_of_interest,establishment"
ChIJL3ImUfwFLz4RpwU3OT8bo3M,Holiday Inn Riyadh al Malaz by IHG,24.6844746,46.7187105,"lodging,point_of_interest,establishment"
ChIJaYgk54cDLz4R28nggfb4oyk,Grand Plaza Hotel - Gulf Riyadh,24.6847648,46.7185751,"lodging,point_of_interest,establishment"
ChIJhz2UtgIDLz4RnGxOUWBrK0o,التوفيق للاجنحة المفروشة,24.6875095,46.7195823,"lodging,point_of_interest,establishment"
ChIJn3JvnPwFLz4R8cwIhdJhJcI,Njood House,24.67349240000001,46.7216295,"lodging,point_of_interest,establishment"
ChIJVQKPC2kELz4RR_wIKXlt_Yg,Asoul Najed 2-Apart Hotel,24.6685679,46.7223308,"lodging,point_of_interest,establishment"
ChIJ5elNN4gDLz4R1L481wlfbRc,Asoul Najed 2 Hotel Suite,24.6853708,46.7205951,"lodging,point_of_interest,establishment"
ChIJE4HlN3EELz4R8rZyXuK4NP4,نزل ميرال للوحدات السكنيه المفروشه,24.6797764,46.7224587,"point_of_interest,establishment"
ChIJb07mRNMDLz4RDq4QoBho78w,JKH Hotel Apartments,24.6883909,46.72153369999999,"lodging,point_of_interest,establishment"
ChIJ87mMWXcFLz4R86WrQMYTTlY,شقق أرهى الأماكن,24.6806866,46.7232868,"lodging,point_of_interest,establishment"
ChIJy2UZQAAFLz4RS3947h9avSY,شقق مفروشه للايجار,24.6798382,46.7220324,"lodging,point_of_interest,establishment"
ChIJWZ3kNAAFLz4RdTQdEuNp6t8,AM شقق شهرية فاخرة,24.6716376,46.7214182,"lodging,point_of_interest,establishment"
ChIJIYyCBEAELz4RipWFpe9qJUs,دار نايفة للاجنحة الفندقية,24.6676582,46.7280208,"lodging,point_of_interest,establishment"
ChIJnaG60kEELz4R6RCqYONxOx0,الربيع للوحدات السكنيةالمفروشة,24.6667485,46.72336019999999,"lodging,point_of_interest,establishment"
ChIJm2mTXgIFLz4RK6LfLBOq4zw,Najmi Flat‎ | نجمي فلات,24.6756708,46.7220681,"lodging,point_of_interest,establishment"
ChIJycyWEW8ELz4RWQc9imUozVw,"Russell compound, Mousab Ibn Oumaid",24.6715942,46.7208039,"point_of_interest,establishment"
ChIJtSFITXAELz4RURxy0TD_rZg,Protiviti Villa (AlMutlaq Villas),24.6768185,46.7212646,"point_of_interest,establishment"
ChIJ33vJAYEDLz4RoXW-w9vjkdk,ISKAN 55 PSCC,24.6853871,46.7221677,"point_of_interest,establishment"
ChIJd64wKwAFLz4RRKpXeDs_was,Saleh Compound • كمباوند الشيخ صالح,24.6783082,46.7204069,"point_of_interest,establishment"
ChIJxafWXW8ELz4RZW4rYTB7RN4,"Radisson Blu Hotel, Riyadh",24.6708028,46.71883870000001,"lodging,point_of_interest,establishment"
ChIJp7JGEgAFLz4R_VoBZyT9qZM,المنزال,24.6778684,46.72124019999999,"lodging,point_of_interest,establishment"
ChIJ25BScwAFLz4R26YJ4Z9eDHI,اشبيله,24.679859,46.72204199999999,"lodging,point_of_interest,establishment"
ChIJca6nLnEELz4R2Y3P3Cy2UIo,Beet Nayfa Residence,24.6797512,46.7215741,"lodging,point_of_interest,establishment"
ChIJASXYyQkFLz4REWVddtxUhhA,شقق للايجاربالرياض,24.680069,46.7206203,"lodging,point_of_interest,establishment"
ChIJa63KsU8FLz4Rwwa4TmdWCAA,حياة سيزون للشقق المفروشة,24.6807318,46.72357760000001,"lodging,point_of_interest,establishment"
ChIJuZ_BHgAFLz4RVMN8brYwmAA,Aljood,24.6813331,46.72201089999999,"lodging,point_of_interest,establishment"
ChIJnzo7awYFLz4R31zldFnHwcs,Al Malaz Apartments for Rent,24.6814738,46.7220131,"lodging,point_of_interest,establishment"
ChIJDyu5jGcFLz4R4FYA_jWIC9w,دكسا B60,24.6815171,46.7231383,"lodging,point_of_interest,establishment"
ChIJ3dCeUwAFLz4RUq0uoSotrMo,Azbinali,24.6816164,46.7221884,"lodging,point_of_interest,establishment"
ChIJ8ygDGgAFLz4RJoLdzXczW98,Princy,24.6817218,46.7235545,"lodging,point_of_interest,establishment"
ChIJp1i2NgAFLz4RoOvCEoMggzM,Fanoon,24.680253,46.7187169,"lodging,point_of_interest,establishment"
ChIJu1USHgAFLz4RJZ3GQerhcV4,شقق دارا مجهزة للإيجار,24.68155079999999,46.7249946,"lodging,point_of_interest,establishment"
ChIJlZ8yCAAFLz4Roq7Jf92L0BA,حي الضباط مركز تقديم المجندات,24.6821814,46.71979880000001,"lodging,point_of_interest,establishment"
ChIJh7s5xXYFLz4R-AVjaAr_ZJ8,نادي الأفراد,24.6740073,46.7210478,"lodging,point_of_interest,establishment"
ChIJ-0S294AFLz4R0K244SVVnWI,المهيدب المطار - الملز,24.68249339999999,46.7201581,"lodging,point_of_interest,establishment"
ChIJ-ZcMVAAFLz4ROcU1a6SzUm0,Furnished Room,24.6820131,46.7191225,"lodging,point_of_interest,establishment"
ChIJLeuhMZ0FLz4R6WgjbCGB2xg,.,24.6737143,46.72102719999999,"lodging,point_of_interest,establishment"
ChIJjfmY10AFLz4RZDkolUD5nW8,رباط الفرزدق 1,24.6719833,46.7217795,"lodging,point_of_interest,establishment"
ChIJQ0aBcAAFLz4RoTRegoCgg7I,رباط الفرزدق 2,24.67124129999999,46.7220291,"lodging,point_of_interest,establishment"
ChIJRe5INjcDLz4RbkAkWdLSE2A,اصول نجد 2,24.6853736,46.7205512,"lodging,point_of_interest,establishment"
ChIJp1eEXQAFLz4R6e5-kG-e-hg,عمارة الفرزدق,24.6712519,46.7214785,"lodging,point_of_interest,establishment"
ChIJU7zBbgADLz4RWQMmdt5GPx0,Line 5 accommodation,24.6850311,46.7192158,"lodging,point_of_interest,establishment"
ChIJc31z0hADLz4RKsz7sY0fGJY,فندق حديقة الأزهار,24.6853818,46.7184828,"lodging,point_of_interest,establishment"
ChIJkSEcRdoFLz4R8mMtbm4ztnI,عمارة سكنية عوائل,24.6703006,46.7224572,"lodging,point_of_interest,establishment"
ChIJ0TB4TwAFLz4RfERyPGTp3B4,مجمع البابطين,24.6703774,46.7271471,"lodging,point_of_interest,establishment"
ChIJr2z-uYwPLz4RtUlv7K3b4gU,مخرج 27,24.5662534,46.6252949,"point_of_interest,establishment"
ChIJOZfWC50QLz4RVpJO45fZ574,دانة البديعه للشقق المفروشه,24.5706201,46.6201675,"point_of_interest,establishment"
ChIJRTJVt-sRLz4RfnTMTVB94DQ,شقق مفروشة للإيجار - 3,24.5649045,46.6292114,"point_of_interest,establishment"
ChIJLbJYFgAbLz4RQLbjG7TT7CA,Arco accommodation Suwaidi,24.578981,46.6139844,"point_of_interest,establishment"
ChIJh3yNKgAbLz4RBs5A8ewGND0,Hafeez apartment,24.5730562,46.6111406,"point_of_interest,establishment"
ChIJi8-PjJwQLz4RhuB_kppNV5o,البثين شقق مفروشة,24.568639,46.6202809,"point_of_interest,establishment"
ChIJ_5c3jb4bLz4R942Jk9p7yj0,امار للوحدات السكنية المفروشة,24.5733563,46.61018370000001,"point_of_interest,establishment"
ChIJPaJBTAARLz4RTAVBr1A7dtI,بيت امي هيا,24.5723086,46.6277769,"point_of_interest,establishment"
ChIJbxbe-hwRLz4R4R5bkN5bDsk,دار التميمي ( اليوسف ),24.5684177,46.6294846,"point_of_interest,establishment"
ChIJw0n3GwAbLz4RfIL5IqHoWak,Family,24.577838,46.6122598,"point_of_interest,establishment"
ChIJu1azs4QQLz4RVfHwizGvWQg,ركن العاج,24.5676018,46.6224722,"point_of_interest,establishment"
ChIJodMVBQARLz4RCGq9meyrTX8,شيخ الشرافا ابو خالد,24.5630647,46.6358928,"point_of_interest,establishment"
ChIJe5XmewAbLz4RBY8VhAaGaCc,قصر الشيخ ذيب بن مترك بن شفلوت,24.5742258,46.6143763,"point_of_interest,establishment"
ChIJIRzZFgARLz4Rb8nl7M83Y9c,بيت رشيد,24.5744382,46.6286807,"point_of_interest,establishment"
ChIJQefpdQAbLz4R2VW-PoC0osY,Asia vegetable shop,24.5856435,46.6249103,"point_of_interest,establishment"
ChIJqYX6BQARLz4RWmv4JdEBIvw,بيت العسيري,24.5746626,46.6273929,"point_of_interest,establishment"
ChIJx7XKYgARLz4R0UnzeOgZPH8,Riyadh family room,24.569338,46.63103599999999,"point_of_interest,establishment"
ChIJcewyRwAbLz4RQLK_0qkP-V0,الباحث مصطفى كامل,24.5816791,46.62475569999999,"point_of_interest,establishment"
ChIJQ4vZdAARLz4RWUdQK0D3gLo,مجالس ال بويريد,24.5643908,46.63441359999999,"point_of_interest,establishment"
ChIJdW_fBQAbLz4RR-uXMaQ1EG4,West suwaidi district,24.5801413,46.6174322,"point_of_interest,establishment"
ChIJpZC3FwAbLz4RsX2tuDinziw,منزل الأستاذ/ عبدالمحسن الصائغ,24.5756841,46.6254346,"point_of_interest,establishment"
ChIJKYZ2c5kRLz4R_8ZYP2VA-EA,Home sweet home,24.569444,46.6186996,"point_of_interest,establishment"
ChIJr3toXQAbLz4RKY6auWTTsiw,suwedi,24.5783223,46.6112936,"point_of_interest,establishment"
ChIJy0dpz1oRLz4RRzppqo2-q7k,مقاول فلل حاص او ترممم شغل,24.5722802,46.6221673,"point_of_interest,establishment"
ChIJnyrdt0UbLz4RnGoplJijg-M,Ibn al muqaffa,24.5737606,46.6184357,"point_of_interest,establishment"
ChIJK9SnBwARLz4R9GX5RO5b_sY,Medam,24.5713874,46.6216383,"point_of_interest,establishment"
ChIJUb1jWgAbLz4Rwl2kFXmXhSw,Jubair,24.5822005,46.6219995,"point_of_interest,establishment"
ChIJp39HWAAbLz4RpA24VBkPAPI,Faima,24.5766859,46.609074,"point_of_interest,establishment"
ChIJEWvb5h8RLz4RV65qD-0Foxc,ابن عدوه,24.5650924,46.6343852,"point_of_interest,establishment"
ChIJkbrOdAAbLz4RbPG4xWLtMhI,Abdul Karim Ibn yahya,24.5846007,46.6242094,"point_of_interest,establishment"
ChIJTz-iDwARLz4RmHe7sCae0Rs,بيتنا,24.5717928,46.6329961,"point_of_interest,establishment"
ChIJDdNtFQAbLz4RO3RoO9zKwLk,Mokhtar,24.5731092,46.611231,"point_of_interest,establishment"
ChIJPdzvRwAbLz4RPLlRiRE3-60,Ali saudi,24.5818581,46.6187134,"point_of_interest,establishment"
ChIJW1xxRgAbLz4RGf8vJvpgMkY,Bahay Ni Batman,24.5739183,46.6211496,"point_of_interest,establishment"
ChIJu1t-IZ4QLz4R6LlyLfhZAWM,Ghrass furnished apartments,24.570545,46.61608,"lodging,point_of_interest,establishment"
ChIJNVsxBAARLz4RvC-SxUNzGfk,بيت أمي,24.5747765,46.6301073,"point_of_interest,establishment"
ChIJlTEgcQARLz4RvP3Elis2n8k,مشروع هتاف السكني,24.5717186,46.6352157,"point_of_interest,establishment"
ChIJV6yfLQAbLz4RZVYiBGkpLjg,وحدات برواز 07,24.5797661,46.6119008,"point_of_interest,establishment"
ChIJI6DafZ0bLz4R53oQG5oGghs,عمارة 3 مجمع الفجر السكنى,24.5791836,46.6167521,"point_of_interest,establishment"
ChIJHYlwGgARLz4RgdQFpyzCLQQ,الباتل والرايف,24.5717584,46.6227357,"point_of_interest,establishment"
ChIJY06UNwAbLz4RifnhTVjTNV4,مجمع 75,24.581672,46.6153762,"point_of_interest,establishment"
ChIJyT7wcAARLz4RBX1oWzeZWc0,مجمع معالي الشيخ د حمد آل فريان,24.5682465,46.6339773,"point_of_interest,establishment"
ChIJQXHxMAARLz4RfLxXcZ8Yttc,شركة هتاف العقارية,24.5722839,46.6347663,"point_of_interest,establishment"
ChIJNVkDVUMRLz4RqXBcUrDcBUw,ستار للوحدات السكنيه,24.571806,46.6218863,"lodging,point_of_interest,establishment"
