Name,Subtype,Latitude,Longitude
Myteb station,fuel,24.620643,46.702372
Unnamed,fuel,24.75217,46.826867
Mohamed Yousuf Naghi Motors (BMW),car,24.754577,46.827854
SAMACO (Audi and Volkswagen),car,24.754795,46.825118
محطة نخلة ساسكو,fuel,24.577434,46.661255
سيارة المطار,car_rental,24.941253,46.711086
محطة الدريس,fuel,24.596094,46.736329
الجميح لقطع غيار السيارات,car,24.626571,46.741084
محطة وقود,fuel,24.688799,46.852219
الدريس,fuel,24.686519,46.844913
الحاج حسين رضا - مازدا,car,24.592044,46.703516
Unnamed,fuel,24.579093,46.68208
الدريس,fuel,24.575976,46.677213
my home,car_wash,24.67356,46.780116
DAMAR,car_wash,24.673244,46.780749
الدريس,fuel,24.703421,46.831791
Unnamed,fuel,24.588905,46.806213
Unnamed,car,24.764125,46.652559
هيونداي القحطاني,car,24.575993,46.604679
التوكيلات العالمية للسيارات,car,24.572919,46.608402
الصناعية النعيرية,car_repair,24.639364,46.742578
ورشة ابو فارس لصيانة الرافعات الشوكية,car_repair,24.638613,46.805382
Gas Station,fuel,24.745798,46.752996
Unnamed,fuel,24.589531,46.760046
KIA Quick Service WorkShop,car_repair,24.751972,46.823317
KIA Showroom,car,24.752187,46.823229
AL-Jabr KIA Showroom Cars,car,24.752162,46.823266
AL-Jabr KIA Auto Parts/Workshop,car,24.752033,46.823357
Al Atoz,fuel,24.768796,46.667467
Unnamed,fuel,24.774558,46.666506
صيانة الاسناد العام,car_repair,24.698907,46.902895
Unnamed,fuel,24.78277,46.684189
Unnamed,fuel,24.798067,46.797126
محطة فيول,fuel,24.587327,46.667513
الأقمار,fuel,24.422054,46.571898
Unnamed,fuel,24.918913,46.940156
العجمي,fuel,24.855547,46.92013
ساسكو,fuel,24.889969,46.692857
Unnamed,fuel,24.541024,46.696426
Unnamed,fuel,24.54213,46.695997
Unnamed,fuel,24.543415,46.692919
Unnamed,fuel,24.903826,46.809049
بترولي,fuel,24.909918,46.927951
الدريس,fuel,24.777296,46.637325
Unnamed,fuel,24.582085,46.764615
Unnamed,fuel,24.817828,46.833165
الدريس,fuel,24.807865,46.851899
Unnamed,fuel,24.803858,46.854482
Unnamed,fuel,24.804012,46.861789
جي أويل,fuel,24.799178,46.857505
Unnamed,fuel,24.806547,46.868757
Unnamed,fuel,24.807901,46.868306
Unnamed,fuel,24.810654,46.868857
Unnamed,fuel,24.818777,46.876435
Unnamed,fuel,24.814534,46.87234
Unnamed,fuel,24.771819,46.815394
نفط,fuel,24.637276,46.693107
مغسلة سيارات,car_wash,24.637534,46.693276
Petromin,car_repair,24.637621,46.69315
كهربائي سيارات,car_repair,24.637462,46.693266
الدريس,fuel,24.768132,46.806198
Unnamed,fuel,24.816654,46.636584
جي أويل,fuel,24.780972,46.570733
لتر,fuel,24.767001,46.577165
درر الشاملة,fuel,24.747095,46.585471
سهل,fuel,24.764575,46.576299
Unnamed,fuel,24.681823,46.713462
الدريس,fuel,24.603058,46.653779
Unnamed,fuel,24.575357,46.601869
Unnamed,fuel,24.572285,46.621453
Unnamed,fuel,24.587377,46.653106
Unnamed,fuel,24.576519,46.661042
Unnamed,fuel,24.56985,46.655611
Unnamed,fuel,24.586471,46.639391
Unnamed,fuel,24.600392,46.658684
Unnamed,fuel,24.601145,46.626659
Unnamed,fuel,24.594743,46.594601
Unnamed,fuel,24.594287,46.669391
Unnamed,fuel,24.59335,46.682061
Unnamed,fuel,24.705708,46.720511
Unnamed,fuel,24.771139,46.622575
Unnamed,fuel,24.79706,46.846763
Unnamed,fuel,24.660452,46.865596
Unnamed,fuel,24.558839,46.769819
Unnamed,fuel,24.581789,46.736485
Unnamed,fuel,24.662207,46.708522
Unnamed,fuel,24.625611,46.763956
Unnamed,fuel,24.638597,46.761048
Unnamed,fuel,24.621637,46.765106
Unnamed,fuel,24.599692,46.73592
Unnamed,fuel,24.555402,46.79516
الدريس,fuel,24.537027,46.771977
Unnamed,fuel,24.559123,46.746968
Unnamed,fuel,24.559855,46.748352
الحائر,fuel,24.570045,46.753518
Unnamed,fuel,24.568527,46.75345
Unnamed,fuel,24.562074,46.7579
Unnamed,fuel,24.556146,46.761512
Unnamed,fuel,24.558586,46.782306
Unnamed,fuel,24.563131,46.792043
Unnamed,fuel,24.580022,46.797118
Unnamed,fuel,24.586,46.785959
Unnamed,fuel,24.570971,46.770806
Unnamed,fuel,24.568257,46.773212
Unnamed,fuel,24.625553,46.720231
Unnamed,fuel,24.682059,46.697686
Unnamed,fuel,24.720861,46.807369
Unnamed,fuel,24.6934,46.78937
Unnamed,fuel,24.690012,46.783881
Unnamed,fuel,24.653757,46.75179
Al Amoudi Tire Shop,car_repair,24.63006,46.735426
Bin Shaihoun Tire shop,car_repair,24.641574,46.720164
NEXEN Tire shop,car_repair,24.584384,46.662566
Unnamed,fuel,24.604334,46.613085
Unnamed,fuel,24.60254,46.616566
الدريس,fuel,24.549153,46.667539
Unnamed,fuel,24.57347,46.579029
Unnamed,fuel,24.583204,46.601138
Unnamed,fuel,24.552842,46.638612
Unnamed,car_wash,24.602439,46.626564
Unnamed,car_repair,24.602692,46.626427
Unnamed,car_repair,24.653094,46.573626
محطة المجرة,fuel,24.552382,46.61971
محطة طيبة,fuel,24.558497,46.617973
ببلز لغسيل السيارات,car_wash,24.797973,46.651031
محطة,fuel,24.587646,46.589666
ورشة شروق النسيم لصيانة السيارات,car_repair,24.708331,46.850522
زينة سيارات,fuel,24.628526,46.567029
محطة الدريس,fuel,24.777272,46.775694
مغسلة كار ووش,car_wash,24.77481,46.778511
محطة وقود,fuel,24.4149,46.8447
Unnamed,car_repair,24.658507,46.810007
Unnamed,fuel,24.8307,46.8183
Unnamed,fuel,24.8293,46.8025
Unnamed,fuel,24.8225,46.8164
محطة وقود,fuel,24.8185,46.8103
Unnamed,fuel,24.8303,46.8105
محطة طيف البيارق,fuel,24.8124,46.8073
Unnamed,fuel,24.8142,46.8193
ذيب لتأجير السيارات,car_rental,24.817346,46.640177
الفارس لتأجير السيارات,car_rental,24.818469,46.643516
أبو ذياب لتأجير السيارات,car_rental,24.818412,46.643545
 لتأجير السيارات,car_rental,24.818351,46.643572
لزوف,car_repair,24.814899,46.645385
توكيلات الجزيرة فورد,car,24.799746,46.64574
توكيلات الجزيرة فورد صيانة,car,24.799898,46.646133
مؤسسة عبد الله راشد المعدي للنقليات,car_repair,24.549873,46.789169
بترول البركة,fuel,24.858087,46.597496
SE7EN CARE,car_repair,24.771333,46.622545
الدريس,fuel,24.63872,46.798512
بترولي,fuel,24.625446,46.806601
Unnamed,fuel,24.700085,46.760256
Unnamed,car_wash,24.700113,46.760225
الدريس,fuel,24.647999,46.795414
الأتوز للخدمات البترولية,fuel,24.779123,46.770353
محطة الغانم,fuel,24.765643,46.787735
Unnamed,fuel,24.552921,46.498604
Unnamed,fuel,24.552134,46.506543
Unnamed,fuel,24.507908,46.482718
بترومين,fuel,24.544325,46.467158
Unnamed,fuel,24.912645,46.811548
Unnamed,fuel,24.693403,46.711148
رديترات ابو المجد,car_repair,24.714329,46.85116
محطة نورسين,fuel,24.82213,46.642473
Unnamed,car_wash,24.689841,46.587746
محطة الباتل,fuel,24.855639,46.799459
مركز صيانة توكيلات الجزيرة,car_repair,24.80429,46.737849
كراج بلدية العزيزية للصيانة,car_repair,24.582398,46.772945
Unnamed,fuel,24.883985,46.911454
Unnamed,fuel,24.887041,46.867857
معرض الدحيم للسيارات,car,24.550709,46.679958
الأتوز,fuel,24.661498,46.744337
ليدر اكسبرس,car_repair,24.577812,46.701108
ليدر اكسبرس,car_repair,24.551357,46.78191
ليدر اكسبرس,car_repair,24.821207,46.685133
ليدر اكسبرس,car_repair,24.726403,46.814851
ليدر اكسبرس,car_repair,24.768758,46.793762
ليدر اكسبرس,car_repair,24.545851,46.706572
ليدر اكسبرس,car_repair,24.802676,46.89334
ليدر اكسبرس,car_repair,24.631193,46.553245
ليدر اكسبرس,car_repair,24.5874,46.674236
بترومين,fuel,24.838721,46.676602
