latitude,longitude,type,name,district
24.7635966,46.6776809,Houses,Unnamed,
24.7518949,46.6343528,Houses,Unnamed,
24.7519568,46.6345057,Houses,Unnamed,
24.752077,46.6343282,Houses,Unnamed,
24.752178,46.6342865,Houses,Unnamed,
24.7522729,46.6342391,Houses,Unnamed,
24.7523672,46.6341927,Houses,Unnamed,
24.7524962,46.6341515,Houses,Unnamed,
24.7524289,46.6346487,Houses,Unnamed,
24.7523036,46.6347096,Houses,Unnamed,
24.7521209,46.6348015,Houses,Unnamed,
24.7522118,46.6350328,Houses,Unnamed,
24.7524655,46.6349125,Houses,Unnamed,
24.7525342,46.6350796,Houses,Unnamed,
24.7525815,46.6351998,Houses,Unnamed,
24.7522986,46.6352516,Houses,Unnamed,
24.7523909,46.6354838,Houses,Unnamed,
24.7526483,46.6353633,Houses,Unnamed,
24.7524605,46.6356522,Houses,Unnamed,
24.7525162,46.6357787,Houses,Unnamed,
24.7527422,46.635592,Houses,Unnamed,
24.7528314,46.6358192,Houses,Unnamed,
24.7526517,46.6359072,Houses,Unnamed,
24.7525282,46.6359736,Houses,Unnamed,
24.7531185,46.6354651,Houses,Unnamed,
24.7528107,46.6345379,Houses,Unnamed,
24.7534931,46.6350757,Houses,Unnamed,
24.753309,46.6349055,Houses,Unnamed,
24.7531331,46.6347641,Houses,Unnamed,
24.7530428,46.6346494,Houses,Unnamed,
24.7528407,46.6348145,Houses,Unnamed,
24.7529612,46.6350061,Houses,Unnamed,
24.7530237,46.6351629,Houses,Unnamed,
24.724474,46.6509111,Houses,Unnamed,
24.7248838,46.6521248,Houses,Unnamed,
24.7247849,46.6518868,Houses,Unnamed,
24.7250747,46.6518883,Houses,Unnamed,
24.7305553,46.6497595,Houses,Unnamed,
24.7680227,46.678351,Houses,Unnamed,
24.7677617,46.6784665,Houses,Unnamed,
24.7676671,46.6782436,Houses,Unnamed,
24.7675776,46.6780284,Houses,Unnamed,
24.7674869,46.6778135,Houses,Unnamed,
24.7673919,46.6775997,Houses,Unnamed,
24.7667753,46.67613,Houses,Unnamed,
24.7668708,46.6763452,Houses,Unnamed,
24.7669445,46.6765203,Houses,Unnamed,
24.7669948,46.6766394,Houses,Unnamed,
24.7670473,46.6767664,Houses,Unnamed,
24.7670984,46.6768876,Houses,Unnamed,
24.7673641,46.6767334,Houses,Unnamed,
24.7673189,46.6766304,Houses,Unnamed,
24.7672386,46.6764438,Houses,Unnamed,
24.7671383,46.6762052,Houses,Unnamed,
24.767048,46.6759914,Houses,Unnamed,
24.7669311,46.675736,Houses,Unnamed,
24.7671695,46.677057,Houses,Unnamed,
24.7674323,46.6769187,Houses,Unnamed,
24.7601388,46.6759093,Houses,Unnamed,
24.760007,46.6755948,Houses,Unnamed,
24.7599142,46.6753727,Houses,Unnamed,
24.7598315,46.674777,Houses,Unnamed,
24.7597317,46.6748251,Houses,Unnamed,
24.7596341,46.6748774,Houses,Unnamed,
24.7594271,46.6759845,Houses,Unnamed,
24.7593641,46.6758214,Houses,Unnamed,
24.7592924,46.6756542,Houses,Unnamed,
24.7592218,46.6754841,Houses,Unnamed,
24.7591523,46.6753207,Houses,Unnamed,
24.7590753,46.6751379,Houses,Unnamed,
24.7588648,46.6752318,Houses,Unnamed,
24.7589361,46.675416,Houses,Unnamed,
24.7590094,46.6755921,Houses,Unnamed,
24.7590836,46.6757688,Houses,Unnamed,
24.7591536,46.6759371,Houses,Unnamed,
24.7592226,46.6760967,Houses,Unnamed,
24.7588052,46.6758954,Houses,Unnamed,
24.7588808,46.6760723,Houses,Unnamed,
24.7589479,46.6762325,Houses,Unnamed,
24.7585961,46.6760011,Houses,Unnamed,
24.7586605,46.6761494,Houses,Unnamed,
24.7587065,46.6762578,Houses,Unnamed,
24.7587492,46.6763559,Houses,Unnamed,
24.7592711,46.6764321,Houses,Unnamed,
24.7591097,46.6765147,Houses,Unnamed,
24.7589682,46.6765849,Houses,Unnamed,
24.7588272,46.6766573,Houses,Unnamed,
24.759717,46.6766133,Houses,Unnamed,
24.7594255,46.6767648,Houses,Unnamed,
24.759191,46.6768805,Houses,Unnamed,
24.7589735,46.6769159,Houses,Unnamed,
24.759022,46.6770351,Houses,Unnamed,
24.7599551,46.6770316,Houses,Unnamed,
24.7600503,46.6772646,Houses,Unnamed,
24.7601337,46.677462,Houses,Unnamed,
24.7602247,46.6776678,Houses,Unnamed,
24.7603836,46.6779968,Houses,Unnamed,
24.7604757,46.6782121,Houses,Unnamed,
24.7601923,46.6780835,Houses,Unnamed,
24.7602896,46.6783102,Houses,Unnamed,
24.7535842,46.6837331,Houses,Unnamed,
24.753708,46.6840288,Houses,Unnamed,
24.7534392,46.6841266,Houses,Unnamed,
24.7534528,46.6838535,Houses,Unnamed,
24.7533449,46.6839044,Houses,Unnamed,
24.7532293,46.6839298,Houses,Unnamed,
24.7531186,46.6839762,Houses,Unnamed,
24.7547766,46.6825812,Houses,Unnamed,
24.7544985,46.6824664,Houses,Unnamed,
24.7546995,46.6823713,Houses,Unnamed,
24.7545858,46.6826965,Houses,Unnamed,
24.7544216,46.6827533,Houses,Unnamed,
24.7543363,46.6825989,Houses,Unnamed,
24.7541448,46.6826568,Houses,Unnamed,
24.7542302,46.6828732,Houses,Unnamed,
24.7530001,46.6826721,Houses,Unnamed,
24.7532284,46.6831752,Houses,Unnamed,
24.7531615,46.6829968,Houses,Unnamed,
24.7531056,46.6828359,Houses,Unnamed,
24.7530722,46.6834616,Houses,Unnamed,
24.7529607,46.6831308,Houses,Unnamed,
24.753026,46.6832857,Houses,Unnamed,
24.73153,46.658596,Houses,Unnamed,
24.7313632,46.6591071,Houses,Unnamed,
24.7314892,46.6591431,Houses,Unnamed,
24.7316132,46.6590018,Houses,Unnamed,
24.7315277,46.6589602,Houses,Unnamed,
24.7314364,46.6589334,Houses,Unnamed,
24.7317988,46.6584852,Houses,Unnamed,
24.7319639,46.6585444,Houses,Unnamed,
24.7320455,46.658413,Houses,Unnamed,
24.73182,46.6583233,Houses,Unnamed,
24.7319373,46.6583459,Houses,Unnamed,
24.7326566,46.6570239,Houses,Unnamed,
24.732604,46.6568769,Houses,Unnamed,
24.732552,46.6567216,Houses,Unnamed,
24.7321714,46.6562079,Houses,Unnamed,
24.7320927,46.6560288,Houses,Unnamed,
24.7320261,46.6559163,Houses,Unnamed,
24.7325339,46.6557387,Houses,Unnamed,
24.7327016,46.6562251,Houses,Unnamed,
24.7326569,46.6560545,Houses,Unnamed,
24.7324758,46.6561485,Houses,Unnamed,
24.7324215,46.6560117,Houses,Unnamed,
24.7323234,46.6558416,Houses,Unnamed,
24.7323818,46.6554429,Houses,Unnamed,
24.732312,46.655293,Houses,Unnamed,
24.7322603,46.6551518,Houses,Unnamed,
24.7322161,46.6549907,Houses,Unnamed,
24.7317344,46.6544138,Houses,Unnamed,
24.7318127,46.6546142,Houses,Unnamed,
24.7315624,46.6547917,Houses,Unnamed,
24.731652,46.6549337,Houses,Unnamed,
24.7304907,46.6556238,Houses,Unnamed,
24.7306674,46.6555392,Houses,Unnamed,
24.7668721,46.6877011,Houses,Unnamed,
24.7666609,46.6878089,Houses,Unnamed,
24.7664483,46.6879293,Houses,Unnamed,
24.7669933,46.6879912,Houses,Unnamed,
24.7667839,46.6881017,Houses,Unnamed,
24.766568,46.688215,Houses,Unnamed,
24.7664773,46.6886916,Houses,Unnamed,
24.766355,46.6887486,Houses,Unnamed,
24.7665083,46.6889294,Houses,Unnamed,
24.7666543,46.6891061,Houses,Unnamed,
24.7665307,46.6891676,Houses,Unnamed,
24.7667376,46.6893148,Houses,Unnamed,
24.7666176,46.6893671,Houses,Unnamed,
24.7661079,46.6888475,Houses,Unnamed,
24.7661885,46.6890219,Houses,Unnamed,
24.7662463,46.689173,Houses,Unnamed,
24.7662606,46.6895031,Houses,Unnamed,
24.7661803,46.6880615,Houses,Unnamed,
24.7659961,46.6881508,Houses,Unnamed,
24.7661289,46.6884429,Houses,Unnamed,
24.7658154,46.6882437,Houses,Unnamed,
24.7658561,46.6885851,Houses,Unnamed,
24.7656336,46.6883368,Houses,Unnamed,
24.7655762,46.6887195,Houses,Unnamed,
24.7652658,46.6885204,Houses,Unnamed,
24.7653631,46.6887615,Houses,Unnamed,
24.7654195,46.6888822,Houses,Unnamed,
24.7658377,46.6874614,Houses,Unnamed,
24.7659205,46.6876646,Houses,Unnamed,
24.765645,46.6875538,Houses,Unnamed,
24.7657322,46.6877595,Houses,Unnamed,
24.7653101,46.6878385,Houses,Unnamed,
24.7655455,46.6878524,Houses,Unnamed,
24.7647941,46.6875333,Houses,Unnamed,
24.7649885,46.6878004,Houses,Unnamed,
24.7650479,46.6879381,Houses,Unnamed,
24.7648498,46.6878721,Houses,Unnamed,
24.7649072,46.6880108,Houses,Unnamed,
24.7600804,46.6784051,Houses,Unnamed,
24.7600127,46.6781685,Houses,Unnamed,
24.7598976,46.6784957,Houses,Unnamed,
24.7596986,46.6785893,Houses,Unnamed,
24.7596045,46.6783672,Houses,Unnamed,
24.7598261,46.6782634,Houses,Unnamed,
24.7591968,46.6784897,Houses,Unnamed,
24.7591232,46.6783091,Houses,Unnamed,
24.7590555,46.6781457,Houses,Unnamed,
24.758982,46.6779724,Houses,Unnamed,
24.7587428,46.6776669,Houses,Unnamed,
24.7589088,46.6777936,Houses,Unnamed,
24.758716,46.6778896,Houses,Unnamed,
24.7587823,46.6780593,Houses,Unnamed,
24.7588509,46.6782286,Houses,Unnamed,
24.7589273,46.6784071,Houses,Unnamed,
24.7590033,46.6785814,Houses,Unnamed,
24.7589287,46.6789627,Houses,Unnamed,
24.7588064,46.6790237,Houses,Unnamed,
24.7589937,46.6791334,Houses,Unnamed,
24.7588721,46.6791944,Houses,Unnamed,
24.7586852,46.6791786,Houses,Unnamed,
24.7596888,46.6801659,Houses,Unnamed,
24.7301277,46.6486074,Houses,Unnamed,
24.7298695,46.6480027,Houses,Unnamed,
24.7291817,46.6495188,Houses,Unnamed,
24.7288358,46.6498438,Houses,Unnamed,
24.726586,46.6512398,Houses,Unnamed,
24.7264801,46.6509631,Houses,Unnamed,
24.7261659,46.6514205,Houses,Unnamed,
24.726053,46.6511467,Houses,Unnamed,
24.7260631,46.6499721,Houses,Unnamed,
24.7250919,46.6505068,Houses,Unnamed,
24.7243337,46.6500535,Houses,Unnamed,
24.7245592,46.6497486,Houses,Unnamed,
24.7247676,46.6496427,Houses,Unnamed,
24.7277642,46.6483179,Houses,Unnamed,
24.7664453,46.6774107,Houses,Unnamed,
24.7594305,46.6889507,Houses,Unnamed,
24.7594837,46.6890784,Houses,Unnamed,
24.7596169,46.6884383,Houses,Unnamed,
24.7597029,46.688643,Houses,Unnamed,
24.7598173,46.688334,Houses,Unnamed,
24.7600267,46.6882286,Houses,Unnamed,
24.7602327,46.6881245,Houses,Unnamed,
24.7599089,46.6885511,Houses,Unnamed,
24.7601331,46.6884389,Houses,Unnamed,
24.7603383,46.6883394,Houses,Unnamed,
24.7609059,46.6880482,Houses,Unnamed,
24.7608162,46.687826,Houses,Unnamed,
24.7605177,46.6882487,Houses,Unnamed,
24.7604239,46.6880272,Houses,Unnamed,
24.7606137,46.6879349,Houses,Unnamed,
24.759467,46.6881054,Houses,Unnamed,
24.7596288,46.6879604,Houses,Unnamed,
24.7596817,46.6880921,Houses,Unnamed,
24.7598315,46.6878538,Houses,Unnamed,
24.7598872,46.6879831,Houses,Unnamed,
24.7600282,46.6878232,Houses,Unnamed,
24.7605938,46.687554,Houses,Unnamed,
24.760388,46.6876568,Houses,Unnamed,
24.7602007,46.6877436,Houses,Unnamed,
24.7593312,46.6877722,Houses,Unnamed,
24.7595134,46.6876834,Houses,Unnamed,
24.7596978,46.6875948,Houses,Unnamed,
24.7598842,46.6874986,Houses,Unnamed,
24.7600432,46.6873475,Houses,Unnamed,
24.760098,46.687483,Houses,Unnamed,
24.7672075,46.6900839,Houses,Unnamed,
24.7670737,46.6899013,Houses,Unnamed,
24.7671092,46.6901374,Houses,Unnamed,
24.7668647,46.6900008,Houses,Unnamed,
24.7669573,46.6902168,Houses,Unnamed,
24.7667145,46.6900744,Houses,Unnamed,
24.7666242,46.6901173,Houses,Unnamed,
24.766759,46.6903191,Houses,Unnamed,
24.7664682,46.6903502,Houses,Unnamed,
24.7661641,46.6906141,Houses,Unnamed,
24.7661686,46.6903566,Houses,Unnamed,
24.7601947,46.6808393,Houses,Unnamed,
24.760246,46.6809564,Houses,Unnamed,
24.7602944,46.6810751,Houses,Unnamed,
24.7603658,46.6812455,Houses,Unnamed,
24.7604687,46.6814966,Houses,Unnamed,
24.7605612,46.6817314,Houses,Unnamed,
24.7603786,46.6818313,Houses,Unnamed,
24.7603066,46.6816661,Houses,Unnamed,
24.7602384,46.6814998,Houses,Unnamed,
24.7601657,46.6813322,Houses,Unnamed,
24.7600561,46.6810558,Houses,Unnamed,
24.7599006,46.6817728,Houses,Unnamed,
24.7598449,46.6813382,Houses,Unnamed,
24.7666035,46.6766768,Houses,Unnamed,
24.7664334,46.6767628,Houses,Unnamed,
24.7666854,46.6768793,Houses,Unnamed,
24.766518,46.6769711,Houses,Unnamed,
24.7663499,46.6770504,Houses,Unnamed,
24.7661828,46.677133,Houses,Unnamed,
24.7660177,46.6772141,Houses,Unnamed,
24.7658561,46.6773043,Houses,Unnamed,
24.7656896,46.6773898,Houses,Unnamed,
24.7908452,46.5979428,Houses,Unnamed,
24.790649,46.5978634,Houses,Unnamed,
24.7904961,46.5977544,Houses,Unnamed,
24.7904166,46.5976545,Houses,Unnamed,
24.790311,46.597505,Houses,Unnamed,
24.7902077,46.5973006,Houses,Unnamed,
24.7901347,46.5970777,Houses,Unnamed,
24.7900489,46.5968443,Houses,Unnamed,
24.7905027,46.597158,Houses,Unnamed,
24.7904301,46.596949,Houses,Unnamed,
24.7899969,46.5963679,Houses,Unnamed,
24.7900226,46.5960257,Houses,Unnamed,
24.7899536,46.5958644,Houses,Unnamed,
24.7898436,46.5955705,Houses,Unnamed,
24.7897785,46.5954318,Houses,Unnamed,
24.7905723,46.5959059,Houses,Unnamed,
24.7904704,46.595748,Houses,Unnamed,
24.7907827,46.5991655,Houses,Unnamed,
24.7907512,46.5992595,Houses,Unnamed,
24.7968715,46.5951498,Houses,Unnamed,
24.7662669,46.6768429,Houses,Unnamed,
24.7657702,46.6770961,Houses,Unnamed,
24.7655963,46.6771837,Houses,Unnamed,
24.7666274,46.6773204,Houses,Unnamed,
24.766261,46.6775031,Houses,Unnamed,
24.7660784,46.6775982,Houses,Unnamed,
24.7658688,46.6776318,Houses,Unnamed,
24.7659253,46.6777713,Houses,Unnamed,
24.7667939,46.6771586,Houses,Unnamed,
24.7668041,46.677316,Houses,Unnamed,
24.7669071,46.6772651,Houses,Unnamed,
24.7674848,46.6772828,Houses,Unnamed,
24.7672954,46.677381,Houses,Unnamed,
24.7676037,46.6771571,Houses,Unnamed,
24.767652,46.6772614,Houses,Unnamed,
24.7668236,46.6777304,Houses,Unnamed,
24.7665842,46.6776837,Houses,Unnamed,
24.7667613,46.6775939,Houses,Unnamed,
24.7669562,46.6775083,Houses,Unnamed,
24.7666422,46.6778178,Houses,Unnamed,
24.7670038,46.6776326,Houses,Unnamed,
24.7664383,46.6778165,Houses,Unnamed,
24.7664971,46.6782315,Houses,Unnamed,
24.76667,46.6781473,Houses,Unnamed,
24.7668309,46.6780644,Houses,Unnamed,
24.7670795,46.6782425,Houses,Unnamed,
24.7669176,46.6783211,Houses,Unnamed,
24.7667603,46.6784008,Houses,Unnamed,
24.7669834,46.6779876,Houses,Unnamed,
24.7671398,46.6779191,Houses,Unnamed,
24.7672415,46.6781597,Houses,Unnamed,
24.766598,46.678477,Houses,Unnamed,
24.7693423,46.6768573,Houses,Unnamed,
24.7692695,46.6766863,Houses,Unnamed,
24.7691922,46.6764997,Houses,Unnamed,
24.7691065,46.676301,Houses,Unnamed,
24.7690342,46.6761255,Houses,Unnamed,
24.7689557,46.6759373,Houses,Unnamed,
24.7688796,46.6757664,Houses,Unnamed,
24.7690933,46.675657,Houses,Unnamed,
24.7691675,46.6758303,Houses,Unnamed,
24.7692384,46.6760213,Houses,Unnamed,
24.7693123,46.6761939,Houses,Unnamed,
24.7693971,46.6763926,Houses,Unnamed,
24.7694722,46.6765813,Houses,Unnamed,
24.7695488,46.6767531,Houses,Unnamed,
24.7696223,46.6769363,Houses,Unnamed,
24.769415,46.6770369,Houses,Unnamed,
24.7688041,46.675573,Houses,Unnamed,
24.7690085,46.6754723,Houses,Unnamed,
24.7503128,46.6257785,Houses,Unnamed,
24.7506987,46.6255754,Houses,Unnamed,
24.7510879,46.6253853,Houses,Unnamed,
24.7501867,46.6251297,Houses,Unnamed,
24.7500151,46.625225,Houses,Unnamed,
24.7498036,46.6253145,Houses,Unnamed,
24.7496067,46.6254172,Houses,Unnamed,
24.7494383,46.6254995,Houses,Unnamed,
24.7496396,46.6250589,Houses,Unnamed,
24.7498464,46.6249604,Houses,Unnamed,
24.7500546,46.6248643,Houses,Unnamed,
24.752811,46.6828339,Houses,Unnamed,
24.752725,46.6836177,Houses,Unnamed,
24.7526421,46.6834416,Houses,Unnamed,
24.7524933,46.6830956,Houses,Unnamed,
24.7511697,46.6844315,Houses,Unnamed,
24.7512996,46.6843675,Houses,Unnamed,
24.7512122,46.684154,Houses,Unnamed,
24.751069,46.6842219,Houses,Unnamed,
24.7510453,46.6839281,Houses,Unnamed,
24.7509507,46.6836972,Houses,Unnamed,
24.7508826,46.684577,Houses,Unnamed,
24.7508237,46.6844011,Houses,Unnamed,
24.7507478,46.6842233,Houses,Unnamed,
24.7506766,46.6840485,Houses,Unnamed,
24.7506365,46.6847015,Houses,Unnamed,
24.750566,46.6845247,Houses,Unnamed,
24.7504955,46.6843509,Houses,Unnamed,
24.7504232,46.6841752,Houses,Unnamed,
24.7503134,46.6839944,Houses,Unnamed,
24.7504791,46.6839145,Houses,Unnamed,
24.7506376,46.6838389,Houses,Unnamed,
24.749727,46.6851535,Houses,Unnamed,
24.7496474,46.684973,Houses,Unnamed,
24.7495866,46.6852273,Houses,Unnamed,
24.7495064,46.6852691,Houses,Unnamed,
24.7493608,46.6853373,Houses,Unnamed,
24.7492867,46.685145,Houses,Unnamed,
24.7491013,46.6851975,Houses,Unnamed,
24.7491326,46.685262,Houses,Unnamed,
24.7491614,46.6853288,Houses,Unnamed,
24.7491906,46.6853925,Houses,Unnamed,
24.7492209,46.6854649,Houses,Unnamed,
24.7663266,46.6786621,Houses,Unnamed,
24.7661976,46.6785357,Houses,Unnamed,
24.7661271,46.6783683,Houses,Unnamed,
24.7662378,46.6783107,Houses,Unnamed,
24.7663085,46.6784757,Houses,Unnamed,
24.7660782,46.6780677,Houses,Unnamed,
24.7657693,46.6782307,Houses,Unnamed,
24.7658614,46.678462,Houses,Unnamed,
24.7658786,46.678671,Houses,Unnamed,
24.7659954,46.6786115,Houses,Unnamed,
24.7655341,46.6778942,Houses,Unnamed,
24.7654542,46.6776993,Houses,Unnamed,
24.7653783,46.6775195,Houses,Unnamed,
24.7652438,46.6773635,Houses,Unnamed,
24.7653497,46.6773106,Houses,Unnamed,
24.7445081,46.6922219,Houses,Unnamed,
24.7444065,46.6922771,Houses,Unnamed,
24.7442997,46.6923236,Houses,Unnamed,
24.7442011,46.6923789,Houses,Unnamed,
24.7440991,46.6924295,Houses,Unnamed,
24.7439946,46.6924781,Houses,Unnamed,
24.7445964,46.6924269,Houses,Unnamed,
24.7444901,46.692478,Houses,Unnamed,
24.7443915,46.6925367,Houses,Unnamed,
24.7442887,46.6925893,Houses,Unnamed,
24.7441844,46.6926346,Houses,Unnamed,
24.7440787,46.6926871,Houses,Unnamed,
24.7498144,46.6231918,Houses,Unnamed,
24.7497494,46.6230374,Houses,Unnamed,
24.7494777,46.6218536,Houses,Unnamed,
24.7475727,46.6196326,Houses,Unnamed,
24.747668,46.6198641,Houses,Unnamed,
24.7477468,46.620074,Houses,Unnamed,
24.7478587,46.620306,Houses,Unnamed,
24.7478193,46.6195065,Houses,Unnamed,
24.7478989,46.6196882,Houses,Unnamed,
24.7479511,46.6198091,Houses,Unnamed,
24.7480185,46.6199749,Houses,Unnamed,
24.748104,46.6202103,Houses,Unnamed,
24.7598491,46.6759245,Houses,Unnamed,
24.7597294,46.6759845,Houses,Unnamed,
24.7597308,46.6758047,Houses,Unnamed,
24.7596623,46.6756445,Houses,Unnamed,
24.7596197,46.6755437,Houses,Unnamed,
24.7595616,46.6754037,Houses,Unnamed,
24.7594832,46.6752244,Houses,Unnamed,
24.7593941,46.6750103,Houses,Unnamed,
24.7618478,46.6783104,Houses,Unnamed,
24.7616931,46.6783835,Houses,Unnamed,
24.7615983,46.6784308,Houses,Unnamed,
24.7614478,46.6785098,Houses,Unnamed,
24.7612606,46.6786046,Houses,Unnamed,
24.7610409,46.6786989,Houses,Unnamed,
24.7617306,46.678016,Houses,Unnamed,
24.7615316,46.6781122,Houses,Unnamed,
24.7613256,46.678222,Houses,Unnamed,
24.7611337,46.6783105,Houses,Unnamed,
24.7609317,46.6784109,Houses,Unnamed,
24.7607403,46.6788535,Houses,Unnamed,
24.7605525,46.6789505,Houses,Unnamed,
24.7606612,46.6786283,Houses,Unnamed,
24.7606011,46.6784919,Houses,Unnamed,
24.7604896,46.6786261,Houses,Unnamed,
24.7603908,46.678679,Houses,Unnamed,
24.7601634,46.6791445,Houses,Unnamed,
24.7602474,46.6787495,Houses,Unnamed,
24.7601036,46.6788242,Houses,Unnamed,
24.7600061,46.6788741,Houses,Unnamed,
24.7598245,46.6788875,Houses,Unnamed,
24.759879,46.6790298,Houses,Unnamed,
24.7622613,46.6786218,Houses,Unnamed,
24.7623307,46.6787791,Houses,Unnamed,
24.7624009,46.678966,Houses,Unnamed,
24.7622267,46.6790389,Houses,Unnamed,
24.7620677,46.6791261,Houses,Unnamed,
24.7619021,46.6792121,Houses,Unnamed,
24.7617705,46.6792687,Houses,Unnamed,
24.7616796,46.6793146,Houses,Unnamed,
24.7615927,46.6793576,Houses,Unnamed,
24.7615161,46.6793982,Houses,Unnamed,
24.7621131,46.6787401,Houses,Unnamed,
24.7619579,46.6788197,Houses,Unnamed,
24.7617898,46.6789064,Houses,Unnamed,
24.7616483,46.6789731,Houses,Unnamed,
24.7615576,46.679018,Houses,Unnamed,
24.7614751,46.6790608,Houses,Unnamed,
24.761396,46.6791002,Houses,Unnamed,
24.7431233,46.6935692,Houses,Unnamed,
24.7435045,46.6944882,Houses,Unnamed,
24.7432109,46.693787,Houses,Unnamed,
24.7433015,46.6940113,Houses,Unnamed,
24.7433884,46.6942125,Houses,Unnamed,
24.7434414,46.6943316,Houses,Unnamed,
24.763106,46.6861794,Houses,Unnamed,
24.7629649,46.6862509,Houses,Unnamed,
24.7627779,46.6863415,Houses,Unnamed,
24.7631219,46.6863852,Houses,Unnamed,
24.7631739,46.6865028,Houses,Unnamed,
24.7628676,46.6865705,Houses,Unnamed,
24.7629585,46.6867797,Houses,Unnamed,
24.7632371,46.6866626,Houses,Unnamed,
24.7633181,46.6868672,Houses,Unnamed,
24.7634071,46.6870737,Houses,Unnamed,
24.7630445,46.686997,Houses,Unnamed,
24.7642501,46.6878588,Houses,Unnamed,
24.7644143,46.6882549,Houses,Unnamed,
24.7644774,46.6877441,Houses,Unnamed,
24.7645787,46.6879848,Houses,Unnamed,
24.7646303,46.6881082,Houses,Unnamed,
24.7646382,46.6883004,Houses,Unnamed,
24.7647537,46.6882411,Houses,Unnamed,
24.7646862,46.6887555,Houses,Unnamed,
24.7648875,46.6886525,Houses,Unnamed,
24.7649912,46.6886051,Houses,Unnamed,
24.7647777,46.6890467,Houses,Unnamed,
24.7650057,46.6888036,Houses,Unnamed,
24.7650527,46.6889108,Houses,Unnamed,
24.7651132,46.6890621,Houses,Unnamed,
24.764891,46.6893134,Houses,Unnamed,
24.7651998,46.6892804,Houses,Unnamed,
24.7650231,46.6896366,Houses,Unnamed,
24.7652747,46.6894552,Houses,Unnamed,
24.7653257,46.6895778,Houses,Unnamed,
24.7653758,46.6896958,Houses,Unnamed,
24.7654217,46.6898003,Houses,Unnamed,
24.7651168,46.6898637,Houses,Unnamed,
24.765547,46.6899155,Houses,Unnamed,
24.7654224,46.6899812,Houses,Unnamed,
24.765211,46.6900747,Houses,Unnamed,
24.7653505,46.690393,Houses,Unnamed,
24.7654884,46.6909294,Houses,Unnamed,
24.765636,46.6908607,Houses,Unnamed,
24.7658256,46.690757,Houses,Unnamed,
24.7659155,46.6900149,Houses,Unnamed,
24.7541146,46.6820821,Houses,Unnamed,
24.7542006,46.6822892,Houses,Unnamed,
24.7539479,46.6821802,Houses,Unnamed,
24.7540243,46.682383,Houses,Unnamed,
24.7652535,46.678137,Houses,Unnamed,
24.7651745,46.6779487,Houses,Unnamed,
24.7650914,46.6777319,Houses,Unnamed,
24.7649956,46.677508,Houses,Unnamed,
24.7648156,46.6780008,Houses,Unnamed,
24.7647693,46.677886,Houses,Unnamed,
24.7646916,46.6776737,Houses,Unnamed,
24.764499,46.6777681,Houses,Unnamed,
24.764305,46.6778604,Houses,Unnamed,
24.7646004,46.678016,Houses,Unnamed,
24.7644092,46.6781081,Houses,Unnamed,
24.7642228,46.6781952,Houses,Unnamed,
24.7641261,46.6779565,Houses,Unnamed,
24.7657007,46.6789713,Houses,Unnamed,
24.7655106,46.6790631,Houses,Unnamed,
24.7653228,46.6791551,Houses,Unnamed,
24.7651338,46.6792524,Houses,Unnamed,
24.7649477,46.6793519,Houses,Unnamed,
24.7647592,46.6794445,Houses,Unnamed,
24.7648593,46.679131,Houses,Unnamed,
24.7650506,46.6790304,Houses,Unnamed,
24.7646672,46.6792273,Houses,Unnamed,
24.7645044,46.6789007,Houses,Unnamed,
24.764654,46.6787499,Houses,Unnamed,
24.7647107,46.6788857,Houses,Unnamed,
24.764854,46.6787166,Houses,Unnamed,
24.7650267,46.6786254,Houses,Unnamed,
24.7652028,46.6785372,Houses,Unnamed,
24.7656145,46.6787585,Houses,Unnamed,
24.7645425,46.6784538,Houses,Unnamed,
24.7647061,46.6783721,Houses,Unnamed,
24.7648696,46.6783028,Houses,Unnamed,
24.7644039,46.6786012,Houses,Unnamed,
24.7681442,46.677334,Houses,Unnamed,
24.7680535,46.6771099,Houses,Unnamed,
24.7679585,46.6768892,Houses,Unnamed,
24.7678599,46.6766619,Houses,Unnamed,
24.7677665,46.6764308,Houses,Unnamed,
24.7676749,46.6762101,Houses,Unnamed,
24.7674834,46.6757614,Houses,Unnamed,
24.7675759,46.6759827,Houses,Unnamed,
24.7684181,46.6771924,Houses,Unnamed,
24.7281438,46.6450014,Houses,Unnamed,
24.729249,46.6473706,Houses,Unnamed,
24.7331107,46.6487665,Houses,Unnamed,
24.7340153,46.6458851,Houses,Unnamed,
24.7344279,46.6465091,Houses,Unnamed,
24.7341742,46.6466436,Houses,Unnamed,
24.7349158,46.6454715,Houses,Unnamed,
24.734314,46.6462403,Houses,Unnamed,
24.7340612,46.6463675,Houses,Unnamed,
24.7370434,46.6456903,Houses,Unnamed,
24.7367694,46.6457936,Houses,Unnamed,
24.732921,46.6558378,Houses,Unnamed,
24.733032,46.6557293,Houses,Unnamed,
24.7329612,46.6556228,Houses,Unnamed,
24.7319222,46.6560536,Houses,Unnamed,
24.7306938,46.6552607,Houses,Unnamed,
24.7306449,46.6550646,Houses,Unnamed,
24.730593,46.654741,Houses,Unnamed,
24.7306552,46.6549091,Houses,Unnamed,
24.72951,46.6524785,Houses,Unnamed,
24.7296429,46.6523694,Houses,Unnamed,
24.7296146,46.6537652,Houses,Unnamed,
24.7294585,46.653801,Houses,Unnamed,
24.7299333,46.6539291,Houses,Unnamed,
24.7298866,46.6537557,Houses,Unnamed,
24.7314501,46.6541533,Houses,Unnamed,
