lat,lon,parcel_type,parcel_id,landuseagroup,area_sqm
24.721924245,46.648099422,apartment,14618081,متعدد الاستخدام,4802.721091062648
24.721436968,46.647243798,villa,14683313,سكني,1498.9661936804753
24.720995981,46.64734304,villa,14683315,سكني,902.3913276880612
24.721110492,46.647074819,villa,14683316,سكني,898.2213536292664
24.721432096,46.647568345,villa,14683314,سكني,689.6914354561493
24.721173838,46.647434235,villa,14683317,سكني,405.6312484233079
24.721283476,46.647493243,villa,14683312,سكني,403.8175224594152
24.720564738,46.64691925,other,1405745,الخدمات الترفيهية,2403.6325476991437
24.721622134,46.646801233,villa,1405540,سكني,1480.6976694193975
24.720657321,46.646313071,villa,1405531,سكني,365.9850696765864
24.720757214,46.646364033,villa,3422013,سكني,366.0383956212983
24.721020345,46.648230851,villa,1405564,سكني,1553.432015790368
24.720908271,46.646439135,villa,3422012,سكني,732.135761435094
24.720922889,46.646119952,apartment,1405195,متعدد الاستخدام,1457.533381618068
24.720511137,46.64591074,apartment,1405201,متعدد الاستخدام,1544.0408996231386
24.721327331,46.646326482,apartment,1405199,متعدد الاستخدام,1494.976519077371
24.720688995,46.648067236,villa,1405324,سكني,947.6384829217624
24.721134856,46.64796263,villa,1405488,سكني,1443.9849021521097
24.72121282,46.646594703,villa,1405545,سكني,1496.4193147384542
24.721736644,46.646535695,apartment,1405197,متعدد الاستخدام,1488.2050291470516
24.720803506,46.647796333,villa,1402359,سكني,887.0777754685499
24.720540374,46.646254063,villa,1411439,سكني,488.616057557399
24.742030063,46.64980799,apartment,1404627,متعدد الاستخدام,790.7253053509969
24.744207815,46.650003791,villa,14534424,سكني,577.0216223405811
24.74448064,46.649842858,villa,14534416,سكني,560.7538866151859
24.744375895,46.650089622,villa,14534421,سكني,538.7113146995921
24.744539103,46.65017277,villa,14534426,سكني,540.5326101639536
24.744173712,46.649684608,villa,14534418,سكني,356.8996564644872
24.743964221,46.649877727,villa,14534420,سكني,356.9153667301148
24.744068966,46.649931371,villa,14534423,سكني,357.9862112805515
24.744068966,46.649630964,villa,14534419,سكني,356.8019570168331
24.744312561,46.649757028,villa,14534414,سكني,578.0456530317758
24.742682905,46.650655568,villa,14542093,سكني,350.3323940832894
24.740894888,46.65245533,apartment,14546533,متعدد الاستخدام,1226.580073074209
24.740773088,46.652747691,apartment,14546538,متعدد الاستخدام,1052.5163431991425
24.741632996,46.652828157,villa,14546532,سكني,876.2525582702928
24.741406449,46.652712822,villa,14546537,سكني,1049.8487515036422
24.741160413,46.65258944,villa,14546542,سكني,1049.314580073335
24.741879032,46.652951539,villa,14546531,سكني,1225.9135473185204
24.741323625,46.653021276,villa,14546539,سكني,576.1187453231244
24.741160413,46.652943492,villa,14546540,سكني,600.8110551120353
24.7409972,46.652860343,villa,14546543,سكني,598.642013839926
24.741559917,46.653144658,villa,14546534,سكني,375.1129378644119
24.741754796,46.653243899,villa,14546541,سكني,1048.634819533055
24.741345549,46.653166115,other,14546535,مرافق الكهرباء,23.643158123745675
24.741457605,46.653093696,villa,14546536,سكني,375.0631237922326
24.742931374,46.654281914,villa,14262237,سكني,562.3887422252664
24.744003196,46.655311882,villa,14636636,سكني,3367.1444880708045
24.744166404,46.65492028,villa,14636650,سكني,1682.9251873563212
24.743306513,46.648474932,apartment,14651296,متعدد الاستخدام,1117.5163605517803
24.744151788,46.648863852,apartment,14651289,متعدد الاستخدام,813.0299989441578
24.744358844,46.648965776,apartment,14651292,متعدد الاستخدام,812.2596220111816
24.743730369,46.648689508,apartment,14651285,متعدد الاستخدام,999.8397805672399
24.743523313,46.648584902,apartment,14651291,متعدد الاستخدام,1001.8091775100006
24.743949605,46.648759246,apartment,14651293,متعدد الاستخدام,813.0371932302995
24.744219995,46.649290323,villa,14651288,سكني,629.163739967114
24.744029991,46.649153531,villa,14651295,سكني,811.7846118309736
24.743825371,46.649051607,villa,14651290,سكني,811.2173079663444
24.743523313,46.648938954,villa,14651298,سكني,372.8967286812802
24.743401515,46.648877263,villa,14651286,سكني,374.04743710622085
24.743277281,46.648815572,villa,14651287,سكني,374.17550428640277
24.743143303,46.648745835,villa,14651297,سكني,451.6289850907747
24.743647547,46.649000645,villa,14651294,سكني,375.94495818767723
24.744283329,46.649145484,villa,14651299,سكني,181.96899506128017
24.742427128,46.653233171,villa,14680891,سكني,876.6607161858858
24.742702393,46.653726697,villa,14680890,سكني,720.8873116357946
24.742505079,46.653627455,villa,14680888,سكني,719.130112397785
24.743106764,46.653930545,villa,14680896,سكني,748.3292883770889
24.742902143,46.653828621,villa,14680892,سكني,750.1374453889085
24.742302893,46.653525531,villa,14680886,سكني,750.1088099540416
24.74209827,46.653423607,villa,14680889,سكني,750.1033785018343
24.742775472,46.653410196,villa,14680895,سكني,422.05983519832944
24.742626878,46.653335094,villa,14680887,سكني,840.2230696706729
24.743077532,46.653563082,villa,14680897,سكني,437.69358080699027
24.743230998,46.653640866,villa,14680898,سكني,875.5122818031156
24.742222505,46.653131247,villa,14680894,سكني,874.7649848380935
24.742975222,46.653509438,villa,14680893,سكني,437.8161675635528
24.742872911,46.653458476,villa,14680899,سكني,418.61238212523324
24.743498954,46.652562618,villa,14684610,سكني,1403.6368502221244
24.743343052,46.652935445,villa,14684609,سكني,359.73166592764727
24.743252922,46.652439237,villa,14684606,سكني,1398.9087763144416
24.743389335,46.652828157,villa,14686956,سكني,359.619294751423
24.742103142,46.651698947,villa,14299637,سكني,287.1294024262848
24.743827807,46.650510728,villa,14714850,سكني,312.80233350960907
24.743788832,46.653375328,villa,14751816,سكني,652.2371624585921
24.743871655,46.653176844,villa,14751802,سكني,493.990752760007
24.743598828,46.65328145,villa,14751800,سكني,499.8700526370097
24.744327176,46.653643548,villa,14751812,سكني,526.2834027458498
24.743981272,46.653471887,villa,14751795,سكني,523.77802240486
24.744154224,46.653557718,villa,14751807,سكني,523.8039658730901
24.744497692,46.653732061,villa,14751818,سكني,523.8169059243506
24.74368165,46.653082967,villa,14751805,سكني,380.8969123387505
24.744409998,46.653447747,villa,14751797,سكني,400.26207840375804
24.744064094,46.653273404,villa,14751811,سكني,397.4519026841909
24.744237046,46.653359234,villa,14751813,سكني,399.4240858613644
24.744198071,46.653002501,villa,14751817,سكني,247.6140121931457
24.744302817,46.653056145,villa,14751801,سكني,246.32316368992093
24.744458717,46.653133929,villa,14751796,سكني,472.45746646107347
24.743822936,46.652817428,villa,14751808,سكني,490.87484043872144
24.74409089,46.652948856,villa,14751815,سكني,246.30927609648916
24.744280893,46.652806699,villa,14751799,سكني,325.56360351382926
24.744385639,46.652860343,villa,14751793,سكني,324.1394863019155
24.744541539,46.652938128,villa,14751810,سكني,625.3293453202806
24.743905758,46.652618945,villa,14751814,سكني,649.6975421609841
24.744173712,46.652753055,villa,14751806,سكني,326.68392977771913
24.743983708,46.652895212,villa,14751809,سكني,246.97652950537068
24.74406653,46.652699411,villa,14751803,سكني,325.58680978109396
24.742203018,46.654885411,villa,3422656,سكني,250.8564424905231
24.742261481,46.654735208,villa,3422655,سكني,248.40002505437363
24.742451488,46.650982797,villa,1404348,سكني,771.888507624271
24.744222431,46.650687754,villa,13952326,سكني,782.6228164945006
24.744173712,46.650805771,other,13952324,مرافق المواصلات,232.60369610270348
24.744319868,46.650486588,other,13952322,الخدمات الدينية,659.6851095418631
24.744290637,46.650435627,other,13952320,مرافق المواصلات,273.78214207210584
24.744263842,46.650588512,other,13952318,مرافق المواصلات,78.01924251124944
24.744232175,46.651441455,villa,1411691,سكني,276.1153063357608
24.742622006,46.654129028,villa,1402571,سكني,420.2872054433231
24.741876596,46.652401686,villa,1402779,سكني,593.0552076833924
24.742539183,46.654391885,villa,1402781,سكني,278.86811857137644
24.743406387,46.657087505,apartment,1404513,متعدد الاستخدام,874.7981405056529
24.74055141,46.655649841,apartment,1404516,متعدد الاستخدام,875.5150426373385
24.742495335,46.656628847,apartment,1404510,متعدد الاستخدام,875.5149932701846
24.74161838,46.655067801,villa,14851972,سكني,565.8194216067429
24.741503889,46.655775905,apartment,1404093,متعدد الاستخدام,807.9324498475283
24.742200582,46.655671299,villa,14851977,سكني,632.1759480103747
24.744266278,46.6567415,villa,14338730,سكني,874.7970926296297
24.741511197,46.655322611,villa,14851973,سكني,629.5526836636564
24.740880272,46.655462086,apartment,1404256,متعدد الاستخدام,750.064464679237
24.743611008,46.657192111,apartment,1404501,متعدد الاستخدام,876.2504694308882
24.740963096,46.655856371,apartment,1404496,متعدد الاستخدام,873.618788020819
24.74222007,46.656138003,apartment,1404277,متعدد الاستخدام,719.936911265092
24.744029991,46.657404006,apartment,1404664,متعدد الاستخدام,945.6003184236946
24.74281932,46.655982435,villa,1406864,سكني,535.8038904932345
24.740919248,46.654719114,villa,1404117,سكني,647.0704324770699
24.741167721,46.655958295,apartment,1404511,متعدد الاستخدام,875.496615122537
24.741920443,46.655220687,villa,14851982,سكني,283.86490609846226
24.743732805,46.65689975,apartment,1404289,متعدد الاستخدام,750.1368474982993
24.74370601,46.65468961,villa,1406869,سكني,948.6659060635253
24.741289521,46.655668616,apartment,1404297,متعدد الاستخدام,748.3190634337195
24.741896083,46.65632844,apartment,1404509,متعدد الاستخدام,876.651144370089
24.743815628,46.657294035,apartment,1404512,متعدد الاستخدام,874.8056058726161
24.742994709,46.656880975,apartment,1404492,متعدد الاستخدام,877.8741566711401
24.743998324,46.656607389,villa,14338728,سكني,748.453198778429
24.743939861,46.657004356,apartment,1404328,متعدد الاستخدام,750.1061282467372
24.743528185,46.656795144,apartment,1404344,متعدد الاستخدام,750.1007027499054
24.743593956,46.654960513,villa,14512308,سكني,869.816050764044
24.743486774,46.655215323,villa,14512309,سكني,835.9258184259484
24.741815696,46.655931473,apartment,1404219,متعدد الاستخدام,750.100681337079
24.742005703,46.655263603,villa,14851981,سكني,283.87777597512024
24.744151788,46.657111645,apartment,1404421,متعدد الاستخدام,808.5634408059232
24.740339477,46.655542552,apartment,1404507,متعدد الاستخدام,947.2438462456066
24.742507515,46.655445993,villa,14851978,سكني,300.4020074306694
24.742307765,46.655416489,villa,14851983,سكني,569.2222991775759
24.741084897,46.65556401,apartment,1404250,متعدد الاستخدام,750.137499359499
24.742027627,46.655585468,villa,14851970,سكني,630.5258505792851
24.742417384,46.656237245,apartment,1404240,متعدد الاستخدام,722.4644652146552
24.742071475,46.654729843,other,1404670,الخدمات الدينية,793.3586449609353
24.740756036,46.655751765,apartment,1404503,متعدد الاستخدام,875.4809475734662
24.743272409,46.653104424,villa,14686959,سكني,777.9493892237543
24.742617134,46.656336486,apartment,1404322,متعدد الاستخدام,751.2958722029838
24.740461278,46.655250192,apartment,1404274,متعدد الاستخدام,810.0662888393666
24.74213481,46.655327976,villa,14851971,سكني,566.8223230491703
24.74209827,46.656427681,apartment,1404504,متعدد الاستخدام,840.2072359101519
24.743511133,46.655990481,villa,14338726,سكني,9021.252928155385
24.742020319,46.656036079,apartment,1404286,متعدد الاستخدام,748.3163549101122
24.743118944,46.656588614,apartment,1404209,متعدد الاستخدام,750.3956035629924
24.743323565,46.65669322,apartment,1402583,متعدد الاستخدام,750.1244751928376
24.743070224,46.652873755,villa,14684605,سكني,1495.412187251183
24.743469722,46.652275622,other,14684607,مرافق المواصلات,199.48213921428524
24.741791336,46.655153632,villa,14851974,سكني,567.7139146385877
24.741379653,46.656065583,apartment,1404518,متعدد الاستخدام,943.7234738049177
24.742127502,46.651173234,villa,1404402,سكني,830.3621012346064
24.740675647,46.65535748,apartment,1404167,متعدد الاستخدام,748.3395125033056
24.742458796,46.655566692,villa,14851976,سكني,292.9953485294401
24.742375972,46.655759811,villa,14851980,سكني,658.8096376907835
24.741854672,46.655496955,villa,14851979,سكني,630.205555351931
24.741328497,46.654922962,villa,1402578,سكني,691.821121027066
24.742824192,46.656441092,apartment,1404299,متعدد الاستخدام,751.2552298454789
24.74169146,46.656223834,apartment,1404495,متعدد الاستخدام,874.8008304957211
24.742293149,46.656526923,apartment,1404498,متعدد الاستخدام,839.5447698252816
24.742765728,46.654201448,villa,14262245,سكني,559.542449852816
24.743094584,46.654365063,villa,14262253,سكني,559.56635758374
24.742509951,46.654072702,villa,14262261,سكني,350.853466556061
24.743201766,46.656985581,apartment,1404500,متعدد الاستخدام,876.653205926857
24.741684152,46.655408442,villa,14851975,سكني,630.5890394536939
24.743423439,46.649306417,villa,1404110,سكني,636.6805908434634
24.742699957,46.656733453,apartment,1404506,متعدد الاستخدام,875.4885259299891
24.741214005,46.654445529,villa,1403517,سكني,594.2938330281379
24.742546491,46.651918888,villa,1402211,سكني,563.5568800770153
24.741659792,46.654375792,villa,1403047,سكني,571.1014364490719
24.741657356,46.650577784,apartment,1404619,متعدد الاستخدام,724.8619305789921
24.742290713,46.6499421,villa,1404247,سكني,700.3510717980589
24.741927751,46.65107131,villa,1404442,سكني,918.3903656408282
24.740098311,46.65438652,apartment,1404603,متعدد الاستخدام,699.2275425004797
24.743623187,46.654188037,villa,1404291,سكني,712.8540248887731
24.744290637,46.651175916,villa,1403489,سكني,584.1837914224795
24.74161838,46.653624773,villa,1402205,سكني,497.6389997694555
24.740298065,46.653906405,apartment,1404626,متعدد الاستخدام,790.4064980648021
24.744146917,46.654102206,villa,1404436,سكني,845.5988776642879
24.743876526,46.652055681,villa,1404481,سكني,998.33684590918
24.74171582,46.654767394,villa,1403747,سكني,306.8105628728348
24.742512387,46.652138829,villa,1402660,سكني,232.47871453006744
24.741347985,46.65348798,villa,1402662,سكني,459.26372568436574
24.740967968,46.654024422,villa,1402580,سكني,696.283174180423
24.742989838,46.65461719,villa,14262239,سكني,559.2352075250989
24.74245636,46.654348969,villa,14262255,سكني,279.90282305600437
24.742695085,46.648965776,villa,1402454,سكني,781.8630390133035
24.742327253,46.651275158,villa,1404441,سكني,915.6570294318976
24.743744985,46.653898358,villa,1404457,سكني,862.4418162556111
24.742894835,46.648496389,villa,1404365,سكني,792.7458136024532
24.74440269,46.652329266,villa,1404390,سكني,914.6595170738012
24.743408823,46.651465595,villa,1404248,سكني,706.8812868727405
24.74378396,46.651656032,villa,1404264,سكني,716.4407686504428
24.741952111,46.651623845,villa,1403493,سكني,589.1905601728619
24.743284589,46.651755273,villa,1404097,سكني,813.8270582140866
24.744380767,46.65420413,villa,13925283,سكني,335.66879416451354
24.740210368,46.654888093,villa,1404145,سكني,643.941361522562
24.741871724,46.651816964,villa,1402653,سكني,466.60667851475216
24.743513569,46.649652421,villa,1404188,سكني,681.665081181218
24.742553799,46.652514338,villa,1402204,سكني,489.2023731583117
24.741557481,46.65461719,villa,1402808,سكني,558.8890882536182
24.741533121,46.650870144,apartment,1404637,متعدد الاستخدام,911.3786528428627
24.744190764,46.65222466,villa,1404370,سكني,801.733970165325
24.740646415,46.65383935,villa,1404249,سكني,703.2491647754157
24.744353972,46.656529605,villa,14338727,سكني,769.781120836049
24.743011761,46.651261747,villa,1404339,سكني,758.9681156230046
24.742887527,46.651551425,villa,1404463,سكني,880.8329594652218
24.739791371,46.655116081,apartment,1404602,متعدد الاستخدام,699.6366666586365
24.742205454,46.653922498,villa,1402938,سكني,406.09006573641835
24.742054423,46.653847396,villa,1402196,سكني,615.3062130828633
24.744310125,46.651932299,villa,1404341,سكني,753.868680405044
24.743535493,46.65379107,villa,1404416,سكني,939.7702217607743
24.739981382,46.655437946,apartment,1404487,متعدد الاستخدام,645.527343338103
24.74258303,46.654839814,villa,1403508,سكني,338.26397522994705
24.744405126,46.654635966,villa,3421588,سكني,619.3546167285393
24.74448064,46.654456258,villa,3421589,سكني,618.9670682669556
24.741121437,46.654821038,villa,1404135,سكني,657.1907730597152
24.74046615,46.653506756,apartment,1404618,متعدد الاستخدام,707.6735933508512
24.743226126,46.649207175,villa,1404211,سكني,698.0744270021733
24.741082461,46.652023494,apartment,1404630,متعدد الاستخدام,829.590949978743
24.741347985,46.652149558,villa,1404170,سكني,801.4147216807827
24.74176454,46.654649377,villa,3420352,سكني,308.0738211138735
24.743138431,46.655118763,villa,1404234,سكني,722.7680438869128
24.742824192,46.655255556,villa,1404140,سكني,664.0416383055539
24.742660982,46.654453576,villa,14262243,سكني,558.6778155230743
24.74240764,46.65402174,villa,14262247,سكني,348.019187589993
24.742332125,46.654287279,villa,14262249,سكني,559.5711937764847
24.742924066,46.655727625,villa,1406865,سكني,484.29997476072657
24.741221313,46.655177772,villa,1404306,سكني,762.6093313904919
24.742008139,46.652230024,villa,1402715,سكني,228.78119722861186
24.742154298,46.652315855,villa,1402674,سكني,519.7874903560307
24.742354048,46.652415097,villa,1402665,سكني,496.6983228956002
24.741749924,46.652114689,villa,1402701,سكني,556.0398137097669
24.742022755,46.651894748,villa,1402193,سكني,229.7826174215885
24.743026377,46.649105251,villa,1402456,سكني,664.3420321396765
24.742173786,46.650400758,villa,1411763,سكني,388.65135761872324
24.74207391,46.652511656,villa,1402785,سكني,554.1456609814272
24.742427128,46.65505439,villa,1403499,سكني,674.5001614795069
24.741148233,46.654115617,villa,1402705,سكني,525.5610643702755
24.741442989,46.651918888,villa,1404079,سكني,816.9530218872463
24.740897324,46.653238535,villa,1404074,سكني,784.1055041828351
24.741301701,46.653764248,villa,3371457,سكني,629.8102692403642
24.743279717,46.650237143,villa,13780016,سكني,633.0942894352785
24.743698702,46.650446355,villa,13780020,سكني,508.42503362025343
24.743934989,46.650564373,villa,13780022,سكني,364.5999033051485
24.743179843,46.649904549,villa,13780040,سكني,628.4619090212387
24.743377156,46.650003791,villa,13780042,سكني,633.6523336921051
24.743632931,46.650129855,villa,13780046,سكني,326.60719068061786
24.742687777,46.649939418,villa,13779992,سكني,616.4355143457909
24.742787652,46.649708748,villa,13779998,سكني,606.4594642333241
24.743530621,46.650078893,villa,13780044,سكني,324.18376988809985
24.743498954,46.650347114,villa,13780018,سكني,754.6032735529793
24.741942367,46.65001452,apartment,1404625,متعدد الاستخدام,779.377331322652
24.740609875,46.654869318,villa,1404271,سكني,741.6628963853436
24.742955734,46.652122736,villa,1404156,سكني,647.9041624979451
24.74292163,46.649352014,villa,1404129,سكني,648.5163210915174
24.743827807,46.649510264,villa,1404252,سكني,723.387291246956
24.742872911,46.652321219,villa,1402767,سكني,540.1549392958955
24.74265611,46.655899286,villa,1406866,سكني,640.4825657137721
24.744524487,46.652036905,villa,1404472,سكني,879.200918112334
24.742597646,46.64920181,villa,1402452,سكني,779.643642889259
24.743213946,46.651363671,villa,1404301,سكني,735.1011298809377
24.744217559,46.654472351,villa,3421590,سكني,683.3103396172849
24.743983708,46.65030688,villa,13780050,سكني,677.8345610067148
24.742268789,46.652015448,villa,1402661,سكني,463.9733618606979
24.741177465,46.651792824,apartment,1404632,متعدد الاستخدام,851.1735397919193
24.740212804,46.654104888,apartment,1404621,متعدد الاستخدام,714.70978714453
24.742334561,46.6490677,apartment,1404636,متعدد الاستخدام,889.5927487515177
24.74263175,46.648364961,apartment,1404639,متعدد الاستخدام,903.6012557553014
24.743172535,46.64948076,villa,1404186,سكني,340.52866335595377
24.742743805,46.65201813,villa,1403513,سكني,583.710966467204
24.742931374,46.649781168,villa,13780056,سكني,310.24623854911243
24.743031249,46.649829447,villa,13780058,سكني,313.6877066777169
24.743079968,46.650137901,villa,13780014,سكني,626.1882480973732
24.742833936,46.65001452,villa,13780052,سكني,310.2158773238592
24.742931374,46.650062799,villa,13780054,سكني,312.8565462127295
24.743781524,46.650204957,villa,13780048,سكني,611.9330578585458
24.744436794,46.656331122,villa,14338722,سكني,769.274069203958
24.744086018,46.656398177,villa,14338724,سكني,661.5213698338199
24.744256534,46.655987799,villa,14338729,سكني,750.9945375960095
24.741632996,46.651457548,villa,1404169,سكني,802.8883646725059
24.743825371,46.654289961,villa,1404318,سكني,731.8205259923201
24.742685341,46.651103497,villa,1404389,سكني,929.6214464034796
24.740383325,46.653699875,apartment,1404624,متعدد الاستخدام,762.4990412244068
24.740729239,46.653643548,villa,1404154,سكني,640.9688402728473
24.742251737,46.650880873,villa,1404190,سكني,676.600487973258
24.740290757,46.654703021,villa,1404069,سكني,622.5150005811577
24.741014252,46.655073166,villa,1404279,سكني,744.1429519112392
24.743803448,46.650926471,villa,1402673,سكني,517.2271101755641
24.741479529,46.653555036,villa,1402652,سكني,442.81832271936037
24.742181094,46.650202274,villa,1411668,سكني,344.72803483606157
24.742729189,46.654914916,villa,1404216,سكني,634.154677407331
24.744524487,46.65612191,villa,14338723,سكني,874.6584378608237
24.742824192,46.650727987,villa,14031674,سكني,595.8210794606855
24.743221254,46.650929153,villa,14031682,سكني,671.0228033813183
24.742478283,46.650550961,villa,14031686,سكني,994.5973366517486
24.74312138,46.650583148,villa,14031684,سكني,675.3543162906893
24.742972786,46.650508046,villa,14031692,سكني,296.5620012285805
24.742734061,46.650387347,villa,14031680,سكني,676.4748640971154
24.743323565,46.650687754,villa,14031690,سكني,668.9983025083577
24.742529439,46.650285423,villa,14031694,سكني,670.7625599872607
24.742882655,46.650462449,villa,14031688,سكني,298.23632317421624
24.743016633,46.650824547,villa,14031678,سكني,676.5032332513989
24.744025119,46.654391885,villa,1404254,سكني,701.1497809765368
24.742468539,46.652707458,villa,1402801,سكني,554.1469555269009
24.743947169,46.654000282,villa,1404377,سكني,883.1436265534569
24.743659727,46.65194571,villa,1404366,سكني,804.0005545201159
24.7408145,46.654971242,villa,1404243,سكني,728.0085362168642
24.742712137,46.652240753,villa,1402197,سكني,240.90951498788178
24.739869324,46.654936373,apartment,1404617,متعدد الاستخدام,704.1444758647731
24.742826628,46.654534042,villa,14262235,سكني,558.6773838738633
24.743318693,46.654780805,villa,14262241,سكني,562.4099032916542
24.743423439,46.654528677,villa,14262259,سكني,560.504198692117
24.743998324,46.651766002,villa,1404443,سكني,908.8580578265947
24.741757232,46.65369451,villa,1402657,سكني,452.35805217218564
24.744434358,46.65759176,apartment,13702462,متعدد الاستخدام,1241.4906442637011
24.743623187,46.650835276,villa,1402581,سكني,702.7389753920168
24.743036121,46.655360162,villa,1404200,سكني,703.2867190182985
24.740865656,46.654271185,villa,1404182,سكني,680.1669665760653
24.74416884,46.656199694,villa,14338725,سكني,659.3579664589139
24.743089712,46.651656032,villa,1404415,سكني,835.1048612865472
24.742200582,46.651747227,villa,1402936,سكني,285.87833958414177
24.742928938,46.655014157,villa,1402458,سكني,677.7726619417159
24.743316257,46.64955318,villa,1403787,سكني,622.0022638971187
24.742051987,46.650778949,villa,1404316,سكني,751.7475694325623
24.740366273,46.654517949,villa,1404067,سكني,623.9224566460697
24.741669536,46.652313173,villa,1402716,سكني,565.7975261253295
24.742059295,46.654147804,villa,1402754,سكني,654.4803255664746
24.741491709,46.654289961,villa,1402777,سكني,550.8425906483251
24.742271225,46.652610898,villa,1402783,سكني,548.1685456488792
24.742755984,46.652616262,villa,1402791,سكني,506.1788448992438
24.743861911,46.6512537,villa,1403481,سكني,550.4419709674794
24.744146917,46.65139854,villa,1403488,سكني,277.72734392884394
24.74047833,46.654244363,villa,1404163,سكني,644.9507727080972
24.743701138,46.651170552,villa,1402207,سكني,495.44697031014624
24.742461232,46.649534404,villa,1404257,سكني,702.6391443670102
24.742626878,46.655156314,villa,1404196,سكني,629.6081032373149
24.741840056,46.654466987,villa,1404070,سكني,630.8370773912047
24.742434436,46.648834348,apartment,1404638,متعدد الاستخدام,889.0747578903718
24.742673161,46.652809381,villa,1404151,سكني,597.167221118466
24.741318753,46.654201448,villa,1402957,سكني,608.4553747132235
24.74002523,46.654566228,apartment,1404601,متعدد الاستخدام,680.8308049685538
24.739947277,46.654751301,apartment,1404620,متعدد الاستخدام,727.0860550701136
24.7418498,46.650234461,apartment,1404635,متعدد الاستخدام,882.8193717372524
24.742763292,46.655647159,villa,1406863,سكني,574.8973966125841
24.741910699,46.652181745,villa,3916447,سكني,228.78087467785872
24.741367473,46.651328802,apartment,1404629,متعدد الاستخدام,827.233107862555
24.741274905,46.651559472,apartment,1404631,متعدد الاستخدام,834.804508900469
24.741199389,46.653410196,villa,1403049,سكني,557.9340855584517
24.741389397,46.65453136,villa,1402721,سكني,535.7964684123749
24.741537993,46.651688218,villa,1402445,سكني,805.8084854201886
24.741045921,46.654359698,villa,1402667,سكني,502.9817249020622
24.741896083,46.653764248,villa,1402656,سكني,483.64393026272114
24.741854672,46.650677025,villa,1402472,سكني,669.2164740280382
24.743413695,46.654080749,villa,1404223,سكني,776.832874395914
24.741109257,46.653667688,villa,3371456,سكني,644.5780181094816
24.743472158,46.651849151,villa,1404353,سكني,770.3454410361551
24.744502564,46.651285887,villa,1404430,سكني,864.1660597760829
24.740546538,46.653313637,apartment,1404622,متعدد الاستخدام,737.8160269210134
24.742563543,46.651393175,villa,1404106,سكني,1114.5740263218893
24.740134851,46.655073166,villa,1402293,سكني,613.8052571517962
24.742224941,46.650097668,villa,1404233,سكني,344.7610597014134
24.742480719,46.654788852,villa,3460065,سكني,338.1248633545182
24.743618315,46.649405658,villa,1404213,سكني,698.3472796310878
24.742200582,46.649402976,apartment,1404628,متعدد الاستخدام,789.4805204537698
24.740717059,46.65461719,villa,1404143,سكني,661.128353965305
24.743153047,46.654697657,villa,14262251,سكني,559.5533478391841
24.74326023,46.654445529,villa,14262257,سكني,559.5684693804325
24.742115322,46.649604142,apartment,1404623,متعدد الاستخدام,738.5275920351206
24.744166404,46.651114225,villa,1402703,سكني,261.74538280358325
24.743070224,46.649429798,villa,1411592,سكني,340.5297426009121
24.741866852,46.654051244,villa,3371460,سكني,628.396282960741
24.740059334,46.655252874,apartment,1402947,متعدد الاستخدام,596.6015098033921
24.744400255,46.651529968,villa,1404422,سكني,810.8447021964989
24.741676844,46.653954685,villa,3371459,سكني,628.305919267206
24.74279496,46.648732424,villa,1402453,سكني,779.4802841452344
24.742049551,46.650336385,villa,1402449,سكني,389.6243906774473
24.742120194,46.651943028,villa,1411762,سكني,230.20218297616043
24.742414948,46.652090549,villa,1411598,سكني,231.37121936016376
24.744295509,46.654161215,villa,13907275,سكني,335.7269819588573
24.742349177,46.651822329,villa,1403490,سكني,574.7080810221261
24.743964221,46.651009619,villa,1402572,سكني,578.2405642922095
24.741730436,46.650969386,villa,1404096,سكني,820.7951364933461
24.743596392,46.651559472,villa,1404224,سكني,692.2483491374562
24.740634235,46.653104424,apartment,1404633,متعدد الاستخدام,845.521175621043
24.740561155,46.65404588,villa,1404275,سكني,716.5252604464017
24.744522051,46.649400294,villa,1404449,سكني,637.0239894324449
24.743720626,46.649757028,villa,1404215,سكني,696.5408472737697
24.739715855,46.655303836,apartment,1404488,متعدد الاستخدام,739.0789233387635
24.742531875,46.648600996,apartment,1404634,متعدد الاستخدام,880.6025602205106
24.742612262,46.652189791,villa,1411702,سكني,241.43967280313043
24.742375972,46.649738252,villa,1402473,سكني,655.6634494126437
24.744025119,46.651336849,villa,1402706,سكني,500.78410650813805
24.743520877,46.651079357,villa,1404206,سكني,676.0989860238357
24.740809628,46.653453112,villa,1404191,سكني,668.5053323060479
24.741489273,46.653860807,villa,3371458,سكني,627.8201276796726
24.744088454,46.651073992,villa,1411766,سكني,264.5327080489287
24.727179405,46.651312709,villa,1411595,سكني,1579.9135719635722
24.7298471,46.653179526,villa,1403744,سكني,520.9147480866134
24.730268566,46.65194571,apartment,1404584,متعدد الاستخدام,912.7664894579351
24.736288311,46.65553987,villa,14386998,سكني,232.63029304932564
24.736034957,46.655411124,villa,14387003,سكني,232.63561089162144
24.72683589,46.657277942,villa,14537769,سكني,309.3881676357279
24.726606879,46.657656133,villa,14537770,سكني,643.9761240291554
24.726694585,46.657449603,villa,14537772,سكني,643.9942754104785
24.728348813,46.653933227,villa,14539948,سكني,239.84740903973423
24.73286311,46.659281552,other,14543277,الخدمات الترفيهية,3152.643513689111
24.734317492,46.658299863,villa,14549577,سكني,351.8016072361068
24.735041023,46.658670008,villa,14549582,سكني,520.5819909493545
