lat,lon,parcel_type
24.734541616,46.661928892,villa
24.735330921,46.661424637,villa
24.736195739,46.661322713,villa
24.736293183,46.661092043,villa
24.735499013,46.661507785,villa
24.735635435,46.661177874,villa
24.733323544,46.660837233,villa
24.734738943,46.661421955,villa
24.734770613,46.659753621,villa
24.733632936,46.660118401,villa
24.733004407,46.661582887,villa
24.733649989,46.661912799,villa
24.732882599,46.661872566,apartment
24.733857061,46.662020087,villa
24.734332109,46.662280262,villa
24.734719454,46.662481427,villa
24.736388191,46.66086942,villa
24.73370602,46.661502421,villa
24.735401568,46.663221717,apartment
24.735148212,46.661333442,villa
24.736003287,46.661778688,villa
24.735961874,46.662687957,apartment
24.735686593,46.661601663,villa
24.733791285,46.661295891,villa
24.735379643,46.660775542,villa
24.735028842,46.660737991,villa
24.735728007,46.66095525,villa
24.733725509,46.660571694,villa
24.736054446,46.662468016,apartment
24.735038586,46.662985682,apartment
24.735559916,46.660866737,villa
24.734227355,46.66174382,villa
24.733318672,46.662095189,apartment
24.735401568,46.661730409,villa
24.732504993,46.661668718,apartment
24.735864429,46.662913263,apartment
24.734405193,46.662661135,apartment
24.734371087,46.660088897,villa
24.733881423,46.660247147,villa
24.733160321,46.661218107,villa
24.732010449,46.661062539,villa
24.733944762,46.662417054,apartment
24.73539426,46.662360728,villa
24.7349923,46.66215688,villa
24.735082437,46.661939621,villa
24.734868058,46.661832333,villa
24.732663344,46.660035253,villa
24.733440479,46.661808193,villa
24.733233406,46.661700904,villa
24.733528181,46.662202477,apartment
24.733111598,46.661987901,apartment
24.734780357,46.662049592,villa
24.735294379,46.662049592,villa
24.735204243,46.662264168,villa
24.734631753,46.661711633,villa
24.735484396,46.662143469,villa
24.734183504,46.659989655,villa
24.732090843,46.661459506,apartment
24.734307747,46.660467088,other
24.735209115,46.66028738,other
24.735823016,46.661274433,villa
24.73406657,46.662127376,villa
24.735433238,46.660400033,villa
24.735859557,46.66061461,villa
24.734081186,46.660810411,villa
24.732215088,46.661167145,villa
24.734368651,46.65938884,villa
24.733913093,46.661607027,villa
24.736566026,46.661228836,apartment
24.734154271,46.66102767,villa
24.734417374,46.661290526,villa
24.734580594,46.660188138,other
24.736066626,46.660716534,villa
24.73411042,46.660365164,villa
24.734502638,46.661083996,villa
24.735591585,46.66277647,villa
24.73564518,46.660507321,villa
24.736468582,46.661456823,apartment
24.733779104,46.659777761,villa
24.732512301,46.660394669,villa
24.732480631,46.659941375,villa
24.732587823,46.660214961,villa
24.732244322,46.660501957,villa
24.732336897,46.660810411,villa
24.732346641,46.660255194,villa
24.732422163,46.660075486,villa
24.73238562,46.660166681,villa
24.732310099,46.660346389,villa
24.732565897,46.659734845,villa
24.732151747,46.660716534,villa
24.732751046,46.659828722,villa
24.732427035,46.660595834,villa
24.733245587,46.661016941,villa
24.733995921,46.659893095,villa
24.73453918,46.659477353,villa
24.734093367,46.659533679,villa
24.735055639,46.661556065,villa
24.736661034,46.66100353,apartment
24.735769421,46.663141251,apartment
24.734807155,46.662867665,apartment
24.735287071,46.661000848,villa
24.735591585,46.661826968,villa
24.73487293,46.659512222,villa
24.733399065,46.661338806,villa
24.735496577,46.663004458,villa
24.734831516,46.661204696,villa
24.734073878,46.661218107,villa
24.735686593,46.662553847,villa
24.734924089,46.662586033,villa
24.734928961,46.660976708,villa
24.736276131,46.661915481,apartment
24.731886203,46.661354899,apartment
24.735676849,46.663355827,apartment
24.733640244,46.66077286,villa
24.734439299,46.659710705,villa
24.73387655,46.661092043,villa
24.734193249,46.659300327,villa
24.73460252,46.662760377,apartment
24.732629237,46.661379039,villa
24.735781602,46.662333906,villa
24.73467804,46.660665572,other
24.736185995,46.662127376,apartment
24.734522127,46.662379503,villa
24.73348433,46.661140323,villa
24.734665859,46.660933793,villa
24.73373769,46.662309766,apartment
24.734212738,46.662564576,apartment
24.734268769,46.659624875,villa
24.735235912,46.66164726,villa
24.73230279,46.661566794,apartment
24.732427035,46.661274433,villa
24.734327236,46.661505103,villa
24.735464907,46.661092043,villa
24.73515552,46.662704051,villa
24.733903348,46.65943712,villa
24.733995921,46.661403179,villa
